,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,759.8157947563126,672,2.49
1,B-n34-k5,951.9556339116158,788,2.19
2,B-n35-k5,1003.7410252651349,955,2.58
3,B-n38-k6,865.0628423112299,805,2.55
4,B-n39-k5,704.1328857388863,549,2.42
5,B-n41-k6,1061.747721530365,829,2.71
6,B-n43-k6,897.5138818935105,742,2.69
7,B-n44-k7,1046.3704700594571,909,2.76
8,B-n45-k5,903.7890264107567,751,2.92
9,B-n45-k6,855.1444475676233,678,2.96
10,B-n50-k7,972.6992512630133,741,2.74
11,B-n50-k8,1444.899727701185,1313,3.47
12,B-n51-k7,1178.984930531304,1032,3.03
13,B-n52-k7,1014.9521297548245,747,2.87
14,B-n56-k7,821.4463286868186,707,2.99
15,B-n57-k7,1426.1517710382857,1153,2.97
16,B-n57-k9,1818.0050828097833,1598,2.94
17,B-n63-k10,1772.1976664599356,1537,3.57
18,B-n64-k9,1248.8717954209533,861,3.18
19,B-n66-k9,1658.8315792070518,1374,3.44
20,B-n67-k10,1377.3523198478201,1033,3.4
21,B-n68-k9,1644.4607107637244,1304,3.53
22,B-n78-k10,1661.0665756226751,1266,3.94
