,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,846.779758938766,672,3.79
1,B-n34-k5,1051.695214402423,788,2.26
2,B-n35-k5,1261.5228217492775,955,2.24
3,B-n38-k6,1055.294628077995,805,2.32
4,B-n39-k5,856.5755348775537,549,2.62
5,B-n41-k6,1023.4496106935113,829,2.65
6,B-n43-k6,926.5599588951804,742,2.33
7,B-n44-k7,1099.7201188422982,909,2.8
8,B-n45-k5,980.7776456149755,751,2.68
9,B-n45-k6,862.3950121982092,678,2.52
10,B-n50-k7,1018.8622658078177,741,2.93
11,B-n50-k8,1524.3688712970006,1313,3.12
12,B-n51-k7,1553.0685009228303,1032,2.92
13,B-n52-k7,1078.4996045652263,747,2.95
14,B-n56-k7,1015.0410337737653,707,2.85
15,B-n57-k7,1644.9715384914898,1153,3.17
16,B-n57-k9,1901.616525005764,1598,3.32
17,B-n63-k10,1968.5674588630618,1537,3.18
18,B-n64-k9,1277.6119838956752,861,3.52
19,B-n66-k9,1779.2325280947914,1374,3.63
20,B-n67-k10,1572.7782021672615,1033,3.32
21,B-n68-k9,1726.7316708078617,1304,3.48
22,B-n78-k10,1724.3056982650103,1266,3.87
