,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,687.0442468700239,672,2.82
1,B-n34-k5,932.5930600825401,788,2.69
2,B-n35-k5,1027.9240293959542,955,2.28
3,B-n38-k6,847.2728664130667,805,2.76
4,B-n39-k5,596.1051167748944,549,2.81
5,B-n41-k6,915.1084314817427,829,3.18
6,B-n43-k6,770.0547965806718,742,2.81
7,B-n44-k7,967.8107598188554,909,2.65
8,B-n45-k5,780.5619521819209,751,4.33
9,B-n45-k6,741.3862849329945,678,4.99
10,B-n50-k7,774.5519651958745,741,2.76
11,B-n50-k8,1371.2947542337793,1313,2.58
12,B-n51-k7,1196.4325926056706,1032,3.15
13,B-n52-k7,818.394925457431,747,2.92
14,B-n56-k7,760.4169952675876,707,3.36
15,B-n57-k7,1291.923321978502,1153,3.56
16,B-n57-k9,1678.6924532106266,1598,3.01
17,B-n63-k10,1666.206191540416,1537,3.95
18,B-n64-k9,938.3800449614489,861,3.17
19,B-n66-k9,1430.1413746693324,1374,3.99
20,B-n67-k10,1127.6018889824184,1033,3.45
21,B-n68-k9,1351.4759113869995,1304,3.0
22,B-n78-k10,1350.0084097316421,1266,3.35
