,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,1000.0371775284536,672,1.66
1,B-n34-k5,1261.8398861948685,788,1.78
2,B-n35-k5,1374.9510550258256,955,1.78
3,B-n38-k6,1347.766749921383,805,1.6
4,B-n39-k5,1219.8740802983607,549,1.7
5,B-n41-k6,1539.9794549848816,829,2.01
6,B-n43-k6,1316.657562410501,742,1.83
7,B-n44-k7,1585.5466580305708,909,2.17
8,B-n45-k5,1400.0048299428013,751,1.63
9,B-n45-k6,1216.7245808374532,678,1.8
10,B-n50-k7,1587.0512318907975,741,2.14
11,B-n50-k8,1977.1060220582453,1313,2.21
12,B-n51-k7,2172.3690411423627,1032,2.71
13,B-n52-k7,1617.1795728129312,747,2.61
14,B-n56-k7,1986.4168947097835,707,2.35
15,B-n57-k7,2249.6987476275644,1153,2.21
16,B-n57-k9,2436.5741125859918,1598,2.61
17,B-n63-k10,2541.7814234536813,1537,2.94
18,B-n64-k9,2145.2996146865717,861,2.71
19,B-n66-k9,2313.7738430546924,1374,2.67
20,B-n67-k10,2178.778937088326,1033,2.5
21,B-n68-k9,2378.6653400157084,1304,2.51
22,B-n78-k10,2685.7210883286034,1266,2.78
