,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,861.9095570440647,672,1.52
1,B-n34-k5,1302.383388949628,788,1.93
2,B-n35-k5,1618.9271675867203,955,1.6
3,B-n38-k6,1352.3404213643112,805,1.77
4,B-n39-k5,1267.5965459911633,549,1.64
5,B-n41-k6,1475.7401565349628,829,2.03
6,B-n43-k6,1260.2386068357673,742,1.87
7,B-n44-k7,1427.4854386429079,909,2.25
8,B-n45-k5,1509.7156960230518,751,1.91
9,B-n45-k6,1228.3233963570574,678,1.86
10,B-n50-k7,1668.6154746714328,741,2.08
11,B-n50-k8,1858.7870338524217,1313,3.81
12,B-n51-k7,2323.039250741866,1032,3.2
13,B-n52-k7,1790.0052091800057,747,2.3
14,B-n56-k7,1646.0180612295692,707,2.25
15,B-n57-k7,2394.0802781869293,1153,2.41
16,B-n57-k9,2643.6015633891034,1598,2.45
17,B-n63-k10,2911.8680981007287,1537,2.54
18,B-n64-k9,2169.7665455677984,861,2.6
19,B-n66-k9,2377.809336848396,1374,3.07
20,B-n67-k10,2282.1804223714134,1033,2.81
21,B-n68-k9,2473.5409806518805,1304,2.65
22,B-n78-k10,2635.745796054918,1266,3.66
