,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,687.0442468700239,672,1.54
1,B-n34-k5,931.7850790371987,788,1.62
2,B-n35-k5,1021.8032558318635,955,1.75
3,B-n38-k6,835.0254990618632,805,1.75
4,B-n39-k5,581.5755263832237,549,1.43
5,B-n41-k6,915.1084314817427,829,1.86
6,B-n43-k6,765.6638692645249,742,1.67
7,B-n44-k7,962.0079934425974,909,1.54
8,B-n45-k5,774.7982737145749,751,1.54
9,B-n45-k6,738.0184292395145,678,1.6
10,B-n50-k7,763.5534951683535,741,1.73
11,B-n50-k8,1369.8832982159906,1313,1.69
12,B-n51-k7,1196.773844711706,1032,1.85
13,B-n52-k7,814.2177541801494,747,1.76
14,B-n56-k7,754.4467519624011,707,2.14
15,B-n57-k7,1289.6266338732469,1153,2.03
16,B-n57-k9,1668.7464782568688,1598,2.32
17,B-n63-k10,1656.9409237724274,1537,2.77
18,B-n64-k9,934.3632051811863,861,2.66
19,B-n66-k9,1406.555265314989,1374,2.37
20,B-n67-k10,1114.3249302911966,1033,2.27
21,B-n68-k9,1348.3398947891035,1304,2.27
22,B-n78-k10,1345.7013741590906,1266,2.37
