,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,899.4257646915421,672,5.23
1,B-n34-k5,1010.346552689258,788,4.88
2,B-n35-k5,1316.9770048891216,955,3.77
3,B-n38-k6,1135.0332804396808,805,4.57
4,B-n39-k5,1121.1808358414123,549,5.41
5,B-n41-k6,1144.318064893001,829,4.36
6,B-n43-k6,1075.0178690882653,742,5.07
7,B-n44-k7,1229.3263113574135,909,6.79
8,B-n45-k5,1273.7595724748762,751,25.27
9,B-n45-k6,1016.7835308566117,678,4.82
10,B-n50-k7,1275.7069997930078,741,5.81
11,B-n50-k8,1608.611415185443,1313,5.69
12,B-n51-k7,1583.274722562472,1032,4.96
13,B-n52-k7,1287.90153989742,747,6.12
14,B-n56-k7,1195.836024922788,707,6.96
15,B-n57-k7,1961.579059972107,1153,5.08
16,B-n57-k9,2052.4520645180846,1598,5.64
17,B-n63-k10,2086.455653296947,1537,12.49
18,B-n64-k9,1445.2079919509024,861,6.84
19,B-n66-k9,2025.3019506092837,1374,7.62
20,B-n67-k10,1807.7926513300663,1033,6.19
21,B-n68-k9,1915.112038114899,1304,5.17
22,B-n78-k10,2037.481246082397,1266,5.18
