,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,714.4921552282992,672,2.52
1,B-n34-k5,830.5860889712694,788,2.54
2,B-n35-k5,1142.9087596222384,955,2.53
3,B-n38-k6,928.159180332728,805,2.48
4,B-n39-k5,675.0529084703413,549,2.82
5,B-n41-k6,972.8806177191725,829,2.88
6,B-n43-k6,838.0321321818019,742,2.65
7,B-n44-k7,1151.2194537834519,909,3.1
8,B-n45-k5,849.0073534115984,751,3.08
9,B-n45-k6,798.6472594404295,678,2.85
10,B-n50-k7,816.6045485922571,741,3.03
11,B-n50-k8,1497.1660904592236,1313,3.48
12,B-n51-k7,1381.1405044465741,1032,3.11
13,B-n52-k7,1061.2433960107219,747,3.04
14,B-n56-k7,832.8138097200083,707,3.05
15,B-n57-k7,1422.4384108576603,1153,3.23
16,B-n57-k9,1822.5287257945643,1598,3.54
17,B-n63-k10,1911.667466365679,1537,3.61
18,B-n64-k9,1077.9785226670974,861,3.73
19,B-n66-k9,1613.9235487734688,1374,4.71
20,B-n67-k10,1439.0917923380946,1033,3.81
21,B-n68-k9,1596.347105606797,1304,3.74
22,B-n78-k10,1560.476498926175,1266,4.0
