,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,888.8970065969074,672,1.72
1,B-n34-k5,1265.540753159456,788,3.34
2,B-n35-k5,1551.9869437789384,955,2.29
3,B-n38-k6,1363.6542370088368,805,1.72
4,B-n39-k5,1234.5187957679173,549,1.67
5,B-n41-k6,1607.3573790404166,829,2.23
6,B-n43-k6,1317.404387975762,742,1.97
7,B-n44-k7,1612.0969802227723,909,2.2
8,B-n45-k5,1564.4001130223303,751,2.42
9,B-n45-k6,1257.6689067706739,678,3.78
10,B-n50-k7,1865.9861735510403,741,2.21
11,B-n50-k8,2007.2775497975113,1313,2.5
12,B-n51-k7,2447.551368495002,1032,2.1
13,B-n52-k7,1769.5911021402162,747,2.24
14,B-n56-k7,1763.6119180853127,707,2.16
15,B-n57-k7,2306.858868219092,1153,2.44
16,B-n57-k9,2605.86195588288,1598,2.59
17,B-n63-k10,3093.5808821037103,1537,3.14
18,B-n64-k9,2413.511495268806,861,2.48
19,B-n66-k9,2300.726776146796,1374,3.72
20,B-n67-k10,2377.0990959829815,1033,2.79
21,B-n68-k9,2393.739072543657,1304,2.69
22,B-n78-k10,2812.3747753708467,1266,3.46
