,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,903.4861622277267,672,1.52
1,B-n34-k5,1159.6424297564604,788,1.61
2,B-n35-k5,1521.849701734296,955,1.79
3,B-n38-k6,1326.6487310021403,805,2.38
4,B-n39-k5,1300.0190812369235,549,12.89
5,B-n41-k6,1564.398263729785,829,1.95
6,B-n43-k6,1223.6965034278996,742,1.81
7,B-n44-k7,1458.3340943216801,909,2.15
8,B-n45-k5,1422.5406573338114,751,1.86
9,B-n45-k6,1214.4661126751078,678,2.35
10,B-n50-k7,1832.066831880961,741,2.18
11,B-n50-k8,2010.1817145479058,1313,2.33
12,B-n51-k7,2149.5103623694367,1032,2.36
13,B-n52-k7,1473.4737187568583,747,2.04
14,B-n56-k7,1594.527176444376,707,1.9
15,B-n57-k7,2327.063113339511,1153,2.39
16,B-n57-k9,2413.687490302211,1598,2.67
17,B-n63-k10,2695.7842310948076,1537,2.76
18,B-n64-k9,2123.090684836714,861,2.77
19,B-n66-k9,2249.4485860712125,1374,2.78
20,B-n67-k10,2158.0500638367703,1033,2.77
21,B-n68-k9,2503.280772181769,1304,3.69
22,B-n78-k10,2386.4261501520155,1266,3.32
