,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,764.7213716339922,672,5.31
1,B-n34-k5,909.235239075785,788,5.46
2,B-n35-k5,1056.13983956757,955,5.45
3,B-n38-k6,900.3410491136867,805,5.57
4,B-n39-k5,704.90757906064,549,4.0
5,B-n41-k6,1001.3917779208265,829,6.4
6,B-n43-k6,888.5393851963577,742,6.02
7,B-n44-k7,1091.1081929572795,909,5.81
8,B-n45-k5,902.263550808218,751,5.62
9,B-n45-k6,840.3245304067551,678,4.79
10,B-n50-k7,907.572352257631,741,4.86
11,B-n50-k8,1415.0215619000278,1313,6.51
12,B-n51-k7,1174.2963505550842,1032,5.91
13,B-n52-k7,1013.3837311334795,747,4.66
14,B-n56-k7,894.0344750347929,707,4.72
15,B-n57-k7,1313.7636016076115,1153,4.74
16,B-n57-k9,1906.0124286986922,1598,4.8
17,B-n63-k10,1806.619127801371,1537,5.54
18,B-n64-k9,1027.4772155707053,861,9.41
19,B-n66-k9,1605.7743748510193,1374,9.79
20,B-n67-k10,1360.2567508148934,1033,7.49
21,B-n68-k9,1571.0170665978367,1304,7.01
22,B-n78-k10,1517.4045367814592,1266,9.55
