,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,849.9381044404909,672,1.97
1,B-n34-k5,871.7062816365489,788,1.84
2,B-n35-k5,1144.4584036389915,955,2.18
3,B-n38-k6,858.9240952103412,805,2.38
4,B-n39-k5,655.7449864271559,549,2.47
5,B-n41-k6,972.4882351122999,829,2.74
6,B-n43-k6,851.2811171413331,742,2.96
7,B-n44-k7,1050.637639977394,909,2.96
8,B-n45-k5,908.9059193769848,751,2.55
9,B-n45-k6,763.0278889188342,678,2.51
10,B-n50-k7,935.187262298547,741,2.69
11,B-n50-k8,1478.9565604902668,1313,2.8
12,B-n51-k7,1153.0576863823671,1032,2.84
13,B-n52-k7,946.2952609805179,747,2.87
14,B-n56-k7,941.9254734389167,707,2.63
15,B-n57-k7,1367.2717474029714,1153,2.96
16,B-n57-k9,1795.2328334394301,1598,3.16
17,B-n63-k10,1802.4710366346876,1537,3.99
18,B-n64-k9,1061.7621996522503,861,3.46
19,B-n66-k9,1620.718792106046,1374,3.24
20,B-n67-k10,1334.211045093046,1033,3.16
21,B-n68-k9,1527.4212351258866,1304,2.75
22,B-n78-k10,1635.8562600906987,1266,3.69
