,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,758.1218045085618,672,3.48
1,B-n34-k5,1117.0193049351483,788,3.73
2,B-n35-k5,1173.9672424496237,955,3.78
3,B-n38-k6,936.9574147258738,805,3.41
4,B-n39-k5,920.3879272245472,549,3.76
5,B-n41-k6,1086.5473448115301,829,4.37
6,B-n43-k6,1051.2743912077817,742,6.14
7,B-n44-k7,1161.1808167814754,909,5.17
8,B-n45-k5,1352.3837034483633,751,4.13
9,B-n45-k6,983.5140595248262,678,7.66
10,B-n50-k7,1236.451380501969,741,5.23
11,B-n50-k8,1590.2624776548587,1313,4.85
12,B-n51-k7,1587.9897152218161,1032,6.58
13,B-n52-k7,1268.298799404467,747,3.69
14,B-n56-k7,1074.3649657881715,707,5.14
15,B-n57-k7,1589.7261102407124,1153,3.67
16,B-n57-k9,1925.3006379567385,1598,3.59
17,B-n63-k10,1965.8098324537416,1537,5.25
18,B-n64-k9,1374.9491728922017,861,4.89
19,B-n66-k9,1798.8675203067714,1374,6.0
20,B-n67-k10,1365.5268534416027,1033,6.84
21,B-n68-k9,1844.50631364658,1304,3.89
22,B-n78-k10,1823.5098475662267,1266,4.16
