,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,713.3627371268676,672,3.22
1,B-n34-k5,943.3530949039626,788,1.95
2,B-n35-k5,1142.264844773765,955,2.45
3,B-n38-k6,945.9114197059496,805,2.60
4,B-n39-k5,753.1176068054541,549,2.19
5,B-n41-k6,1083.3042513684268,829,2.41
6,B-n43-k6,1037.4222129281718,742,2.59
7,B-n44-k7,1240.0162706193782,909,2.67
8,B-n45-k5,1120.9335988106957,751,2.00
9,B-n45-k6,921.0069646288958,678,3.60
10,B-n50-k7,1168.9528370459611,741,2.71
11,B-n50-k8,1609.3600911560475,1313,3.23
12,B-n51-k7,1278.2239579140955,1032,3.04
13,B-n52-k7,1100.09404049813,747,2.46
14,B-n56-k7,1160.0913942803613,707,3.32
15,B-n57-k7,1704.866570076659,1153,2.87
16,B-n57-k9,2118.6947574907404,1598,2.91
17,B-n63-k10,1983.0259923814965,1537,3.63
18,B-n64-k9,1547.1622965311801,861,3.31
19,B-n66-k9,1880.919421207633,1374,4.13
20,B-n67-k10,1519.9157106611804,1033,4.42
21,B-n68-k9,1801.8685400879172,1304,3.18
22,B-n78-k10,1826.5648539423298,1266,5.07
