,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,750.7588039991006,672,2.51
1,B-n34-k5,1003.1307030311903,788,2.77
2,B-n35-k5,1178.881237874087,955,2.8
3,B-n38-k6,881.3490040256,805,3.03
4,B-n39-k5,802.4055701357852,549,2.96
5,B-n41-k6,1224.5451524589469,829,3.39
6,B-n43-k6,916.7997005973853,742,3.16
7,B-n44-k7,1146.9243167281115,909,3.47
8,B-n45-k5,1145.3030956036312,751,2.91
9,B-n45-k6,896.7655900517246,678,3.3
10,B-n50-k7,1006.6728457292959,741,3.82
11,B-n50-k8,1561.7130392226222,1313,3.29
12,B-n51-k7,1675.7550329821108,1032,3.71
13,B-n52-k7,1061.127846465063,747,3.38
14,B-n56-k7,1051.3090587011354,707,3.32
15,B-n57-k7,1610.8977879269664,1153,3.42
16,B-n57-k9,1988.5173426790911,1598,3.69
17,B-n63-k10,2063.8289821497606,1537,3.71
18,B-n64-k9,1240.6751538373646,861,3.85
19,B-n66-k9,1619.268485976437,1374,4.02
20,B-n67-k10,1563.307754110397,1033,4.26
21,B-n68-k9,1653.0094152290324,1304,3.94
22,B-n78-k10,1704.595848055273,1266,4.01
