,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,720.9285902158437,672,2.5
1,B-n34-k5,827.6665101677705,788,2.2
2,B-n35-k5,1026.1718393212664,955,2.26
3,B-n38-k6,885.9844748805076,805,2.48
4,B-n39-k5,782.7152240265112,549,2.41
5,B-n41-k6,972.3391402317473,829,2.65
6,B-n43-k6,826.6325030515691,742,2.42
7,B-n44-k7,1052.3457540422676,909,2.37
8,B-n45-k5,871.1520224354176,751,2.78
9,B-n45-k6,755.6357005016597,678,2.84
10,B-n50-k7,893.8385241840347,741,2.62
11,B-n50-k8,1391.0461178189853,1313,2.84
12,B-n51-k7,1242.6428353914987,1032,2.82
13,B-n52-k7,926.3383399147174,747,2.8
14,B-n56-k7,1019.914547570964,707,3.01
15,B-n57-k7,1440.1321431798765,1153,2.91
16,B-n57-k9,1761.5918679542388,1598,3.25
17,B-n63-k10,2037.1861017831166,1537,3.62
18,B-n64-k9,1179.5036400372953,861,3.19
19,B-n66-k9,1716.7842568433398,1374,3.32
20,B-n67-k10,1373.8684916477496,1033,3.54
21,B-n68-k9,1586.8801587564212,1304,3.59
22,B-n78-k10,1614.7516602734524,1266,4.07
