,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,711.1032791318863,672,2.83
1,B-n34-k5,919.0392310947528,788,2.95
2,B-n35-k5,1009.7098424251594,955,3.03
3,B-n38-k6,920.320661173474,805,2.76
4,B-n39-k5,697.3998588571749,549,3.94
5,B-n41-k6,1080.1725179137645,829,2.95
6,B-n43-k6,910.6157630563357,742,3.25
7,B-n44-k7,1047.6767229496818,909,3.18
8,B-n45-k5,860.3545056432224,751,3.43
9,B-n45-k6,800.5571996086355,678,3.45
10,B-n50-k7,1012.2419487613806,741,3.16
11,B-n50-k8,1412.429029694414,1313,3.58
12,B-n51-k7,1233.105376377671,1032,3.42
13,B-n52-k7,961.5275282776063,747,3.06
14,B-n56-k7,825.8767152102587,707,3.75
15,B-n57-k7,1479.4312624197228,1153,3.84
16,B-n57-k9,1778.4626145966558,1598,4.0
17,B-n63-k10,1798.1483567075418,1537,4.36
18,B-n64-k9,1069.985987821213,861,3.92
19,B-n66-k9,1626.2413153269868,1374,3.85
20,B-n67-k10,1278.1370338113682,1033,4.4
21,B-n68-k9,1477.9380356912338,1304,3.93
22,B-n78-k10,1607.674966885806,1266,4.39
