,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,686.8448463366141,672,1.45
1,B-n34-k5,856.9989600196885,788,1.44
2,B-n35-k5,1006.6843828496503,955,1.42
3,B-n38-k6,831.7570854285558,805,1.69
4,B-n39-k5,596.1051167748944,549,1.49
5,B-n41-k6,915.1084314817427,829,1.84
6,B-n43-k6,770.0547965806718,742,1.7
7,B-n44-k7,967.8107598188554,909,1.83
8,B-n45-k5,779.649276977081,751,1.84
9,B-n45-k6,736.6676410485062,678,1.76
10,B-n50-k7,773.7943580906419,741,1.82
11,B-n50-k8,1369.4212818197984,1313,1.89
12,B-n51-k7,1177.4382033687502,1032,2.0
13,B-n52-k7,816.2198600665926,747,1.82
14,B-n56-k7,763.6107666402734,707,1.98
15,B-n57-k7,1290.006545717512,1153,2.09
16,B-n57-k9,1674.1392816643363,1598,2.06
17,B-n63-k10,1668.8209346862068,1537,2.35
18,B-n64-k9,935.87517349096,861,2.19
19,B-n66-k9,1429.3941705441998,1374,2.23
20,B-n67-k10,1128.5127344763994,1033,2.4
21,B-n68-k9,1347.1789366847026,1304,2.2
22,B-n78-k10,1349.722294182994,1266,2.47
