,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,742.8773737256749,672,1.64
1,B-n34-k5,1076.1189165698113,788,2.04
2,B-n35-k5,1240.1180349824228,955,1.39
3,B-n38-k6,1134.1303373942949,805,1.8
4,B-n39-k5,698.9564754861965,549,1.51
5,B-n41-k6,1022.6703594793173,829,1.95
6,B-n43-k6,923.481779893504,742,1.67
7,B-n44-k7,1299.5762896296417,909,2.23
8,B-n45-k5,1017.7649433049642,751,2.11
9,B-n45-k6,836.2433822635095,678,2.11
10,B-n50-k7,1229.3638186659578,741,2.29
11,B-n50-k8,1710.9835513669814,1313,2.58
12,B-n51-k7,1570.8004028478176,1032,2.31
13,B-n52-k7,992.4408101584681,747,3.13
14,B-n56-k7,1199.286052006405,707,2.15
15,B-n57-k7,1440.1840624272374,1153,2.61
16,B-n57-k9,2103.391270565707,1598,2.55
17,B-n63-k10,2264.337064396263,1537,2.43
18,B-n64-k9,1490.1007959816418,861,2.49
19,B-n66-k9,1835.67246443034,1374,2.8
20,B-n67-k10,1409.0359065467921,1033,2.69
21,B-n68-k9,2346.4937348867115,1304,2.59
22,B-n78-k10,1675.5731912533133,1266,3.23
