,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,735.7904704643078,672,2.28
1,B-n34-k5,837.3153072056488,788,2.33
2,B-n35-k5,1086.307802008596,955,2.61
3,B-n38-k6,853.3394297258958,805,2.59
4,B-n39-k5,768.3006995443192,549,2.5
5,B-n41-k6,1061.0593421908366,829,2.82
6,B-n43-k6,872.6574997576092,742,2.89
7,B-n44-k7,1071.4021520951655,909,2.86
8,B-n45-k5,971.2785743715706,751,2.37
9,B-n45-k6,839.6640957864024,678,2.95
10,B-n50-k7,995.7210200322636,741,3.52
11,B-n50-k8,1454.6744746146746,1313,3.3
12,B-n51-k7,1132.9086947684664,1032,2.78
13,B-n52-k7,941.3789508739738,747,2.99
14,B-n56-k7,817.2020039195048,707,2.94
15,B-n57-k7,1455.8966566392153,1153,2.94
16,B-n57-k9,1878.3977961536207,1598,3.21
17,B-n63-k10,1759.5485551418387,1537,3.3
18,B-n64-k9,1064.0927257365513,861,3.17
19,B-n66-k9,1613.6793770073295,1374,3.28
20,B-n67-k10,1300.9971459983262,1033,3.25
21,B-n68-k9,1516.7629060682737,1304,3.09
22,B-n78-k10,1647.7812638410521,1266,4.04
