,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,846.1098934526696,672,2.93
1,B-n34-k5,983.4815465383447,788,4.91
2,B-n35-k5,1164.3800325852328,955,3.53
3,B-n38-k6,1001.7157990169846,805,5.05
4,B-n39-k5,1001.9879439251622,549,3.1
5,B-n41-k6,1168.6201167280553,829,2.98
6,B-n43-k6,886.6897961956005,742,4.81
7,B-n44-k7,1062.6929699148575,909,3.65
8,B-n45-k5,1166.4241498221734,751,4.04
9,B-n45-k6,913.086721838392,678,4.4
10,B-n50-k7,1061.2919058034013,741,3.68
11,B-n50-k8,1558.9437840961355,1313,3.63
12,B-n51-k7,1364.0226044764759,1032,4.24
13,B-n52-k7,1190.6460717871546,747,7.88
14,B-n56-k7,1082.5299586650026,707,4.01
15,B-n57-k7,1626.6762328039517,1153,4.8
16,B-n57-k9,1988.7854405519388,1598,3.47
17,B-n63-k10,2147.663792837103,1537,4.01
18,B-n64-k9,1351.4922505292657,861,3.96
19,B-n66-k9,1660.767812962582,1374,3.74
20,B-n67-k10,1626.7534996562413,1033,5.21
21,B-n68-k9,1716.5193614184543,1304,3.91
22,B-n78-k10,1824.0465419421205,1266,4.57
