,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,851.0796824846733,784,5.47
1,A-n33-k5,790.3164310834752,661,5.36
2,A-n33-k6,825.4893491477167,742,4.18
3,A-n34-k5,879.782356935108,778,3.61
4,A-n36-k5,899.5245245515595,799,3.72
5,A-n37-k5,786.7730634719434,669,4.37
6,A-n37-k6,1059.7096615050523,949,5.68
7,A-n38-k5,909.7642572442642,730,3.94
8,A-n39-k5,1039.6653497388156,822,4.56
9,A-n39-k6,970.1841258921828,831,2.77
10,A-n44-k6,1205.334949612294,937,3.17
11,A-n45-k6,1144.4016479872066,944,3.56
12,A-n45-k7,1259.44180140896,1146,3.09
13,A-n46-k7,1160.2241752821476,914,3.25
14,A-n48-k7,1244.7058953339658,1073,2.95
15,A-n53-k7,1271.6363671549307,1010,3.04
16,A-n54-k7,1385.4022156563922,1167,3.15
17,A-n55-k9,1282.8122742948376,1073,3.6
18,A-n60-k9,1678.3551601340687,1408,3.93
19,A-n61-k9,1227.2399659067464,1035,3.92
20,A-n62-k8,1529.374175088083,1290,4.54
21,A-n63-k10,1683.5089486250165,1315,7.25
22,A-n63-k9,2038.7020418462475,1634,6.46
23,A-n64-k9,1750.5743503275874,1402,4.62
24,A-n65-k9,1497.9811334646313,1177,4.93
25,A-n69-k9,1421.215535721109,1168,7.9
26,A-n80-k10,2160.607919290084,1764,7.26
27,B-n31-k5,696.4271682668686,672,4.68
28,B-n34-k5,806.9546485711011,788,2.94
29,B-n35-k5,1045.0807524135291,955,3.15
30,B-n38-k6,871.4846252489991,805,4.7
31,B-n39-k5,591.2873190695146,549,5.04
32,B-n41-k6,953.4265210455117,829,3.67
33,B-n43-k6,848.2514138954157,742,5.27
34,B-n44-k7,1030.585224178384,909,3.41
35,B-n45-k5,1158.633785384982,751,2.78
36,B-n45-k6,792.8506490552916,678,3.38
37,B-n50-k7,917.56346358381,741,3.14
38,B-n50-k8,1392.8718974350338,1313,4.04
39,B-n51-k7,1351.6241499570613,1032,3.43
40,B-n52-k7,868.0620654892917,747,3.32
41,B-n56-k7,829.2763587418593,707,3.28
42,B-n57-k7,1402.262546670463,1153,3.48
43,B-n57-k9,1793.281551866256,1598,3.56
44,B-n63-k10,1650.9958634754917,1537,3.82
45,B-n64-k9,1087.4697604915016,861,5.31
46,B-n66-k9,1634.6431685153902,1374,7.39
47,B-n67-k10,1264.3302566746006,1033,3.88
48,B-n68-k9,1468.5249997583362,1304,4.2
49,B-n78-k10,1543.8392212992635,1266,3.87
50,P-n101-k4,1170.2035684931955,681,4.57
51,P-n16-k8,455.03099685588836,435,3.62
52,P-n19-k2,281.43501145445344,212,1.95
53, P-n20-k2,275.06869608227964,220,2.01
54,P-n21-k2,266.17890567583083,211,1.92
55,P-n22-k2,275.3676269004746,216,1.86
56,P-n22-k8,628.1117150226493,603,3.66
57,P-n23-k8,545.3624342893901,554,3.45
58,P-n40-k5.vrp,600.2298168748995,458,3.0
59,P-n45-k5,597.8486022505627,510,2.82
60,P-n50-k10,827.9420986737308,696,3.72
61, P-n50-k7,654.0127286696617,554,3.41
62,P-n50-k8,671.9950387164035,649,4.68
63,P-n51-k10,861.2744413039985,745,4.93
64,P-n55-k10,798.2086061020344,669,6.56
65,P-n55-k15,1112.456024502324,856,6.84
66,P-n55-k7,695.6817311600156,524,5.53
67,P-n55-k8,730.8863003830678,576,5.73
68,P-n60-k10,892.8506203710273,706,6.35
69,P-n60-k15,1128.4627601985421,905,5.1
70,P-n65-k10,942.2534105697853,792,3.87
71,P-n70-k10,986.0082440133067,834,8.34
72,P-n76-k4,939.7810296101603,589,3.07
73,P-n76-k5,905.3552728360538,631,3.77
