,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1083.016249651445,784,19.69
1,A-n33-k5,858.1544317236769,661,5.11
2,A-n33-k6,874.2756524428207,742,7.17
3,A-n34-k5,1027.8673761543403,778,5.63
4,A-n36-k5,1011.1825759263487,799,5.85
5,A-n37-k5,900.0802017733351,669,30.39
6,A-n37-k6,1144.5158229941378,949,6.05
7,A-n38-k5,993.1497882014702,730,6.99
8,A-n39-k5,1029.6959144091659,822,5.49
9,A-n39-k6,1040.890632596712,831,5.74
10,A-n44-k6,1227.361162018216,937,6.79
11,A-n45-k6,1335.7972568068444,944,9.51
12,A-n45-k7,1304.8251271878446,1146,17.45
13,A-n46-k7,1215.7885065613166,914,5.96
14,A-n48-k7,1369.8758084605774,1073,5.85
15,A-n53-k7,1306.5009546904241,1010,8.13
16,A-n54-k7,1551.715354591514,1167,6.09
17,A-n55-k9,1422.6672108141088,1073,7.66
18,A-n60-k9,1786.106798601237,1408,10.41
19,A-n61-k9,1397.9484443983092,1035,7.83
20,A-n62-k8,1788.9211124504745,1290,6.13
21,A-n63-k10,1805.6208845207966,1315,30.84
22,A-n63-k9,2183.9546708826656,1634,6.78
23,A-n64-k9,1864.0180368965366,1402,8.0
24,A-n65-k9,1558.521044874261,1177,7.27
25,A-n69-k9,1678.6353570199615,1168,7.14
26,A-n80-k10,2371.669280493199,1764,6.79
27,B-n31-k5,710.0221522451284,672,5.09
28,B-n34-k5,934.2087096474927,788,5.24
29,B-n35-k5,1050.3332373859837,955,13.55
30,B-n38-k6,941.979171343851,805,7.54
31,B-n39-k5,697.2078361086519,549,6.9
32,B-n41-k6,1149.1776948737418,829,4.33
33,B-n43-k6,964.2452223331088,742,4.99
34,B-n44-k7,1309.1983031264122,909,6.12
35,B-n45-k5,958.3167538457492,751,6.15
36,B-n45-k6,845.916408907442,678,5.86
37,B-n50-k7,1138.3938759818905,741,5.14
38,B-n50-k8,1420.9941140175454,1313,5.04
39,B-n51-k7,1270.965970750593,1032,4.96
40,B-n52-k7,1022.1037082599067,747,5.05
41,B-n56-k7,914.189053296946,707,6.94
42,B-n57-k7,1544.946723912416,1153,5.96
43,B-n57-k9,1747.5855468413363,1598,16.77
44,B-n63-k10,1908.2257108138565,1537,7.26
45,B-n64-k9,1418.3312497016282,861,5.86
46,B-n66-k9,1727.327605796483,1374,6.01
47,B-n67-k10,1664.163307851451,1033,7.89
48,B-n68-k9,1730.0838953938535,1304,7.5
49,B-n78-k10,1648.151650228953,1266,6.2
50,P-n101-k4,1546.8253103492261,681,6.24
51,P-n16-k8,451.9470921298185,435,5.21
52,P-n19-k2,278.196209498307,212,2.93
53, P-n20-k2,293.2749638000428,220,3.6
54,P-n21-k2,283.54003001554764,211,6.15
55,P-n22-k2,287.8520410092381,216,3.58
56,P-n22-k8,615.2377045334937,603,6.21
57,P-n23-k8,547.6715697196482,554,5.07
58,P-n40-k5.vrp,613.6953415608592,458,4.99
59,P-n45-k5,702.0397766985028,510,6.77
60,P-n50-k10,843.7242937530391,696,5.54
61, P-n50-k7,824.4116030748338,554,5.24
62,P-n50-k8,793.2081008971259,649,7.49
63,P-n51-k10,986.5284050361826,745,8.81
64,P-n55-k10,903.5204427425708,669,7.3
65,P-n55-k15,1076.1176396877304,856,9.32
66,P-n55-k7,814.7999897211454,524,6.32
67,P-n55-k8,839.8989940015848,576,5.45
68,P-n60-k10,957.709667209584,706,7.34
69,P-n60-k15,1064.8107355851491,905,11.22
70,P-n65-k10,1024.9723713412006,792,6.77
71,P-n70-k10,1097.4426839868497,834,7.41
72,P-n76-k4,1017.2928898106843,589,9.3
73,P-n76-k5,1110.2031200268243,631,4.91
