,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1076.272601,784,2.22
1,A-n33-k5,822.8250287999999,661,1.83
2,A-n33-k6,811.5325693,742,2.27
3,A-n34-k5,1040.403727,778,1.98
4,A-n36-k5,992.1797546,799,2.72
5,A-n37-k5,944.9817571000001,669,1.92
6,A-n37-k6,1262.366675,949,1.88
7,A-n38-k5,1259.70613,730,1.7
8,A-n39-k5,1306.1272060000001,822,2.39
9,A-n39-k6,1113.380566,831,2.17
10,A-n44-k6,1418.036067,937,1.89
11,A-n45-k6,1330.9213220000001,944,2.15
12,A-n45-k7,1358.9618039999998,1146,2.42
13,A-n46-k7,1095.061813,914,3.43
14,A-n48-k7,1351.383551,1073,2.43
15,A-n53-k7,1660.6643,1010,1.9
16,A-n54-k7,1689.9792510000002,1167,2.35
17,A-n55-k9,1506.102427,1073,2.5
18,A-n60-k9,1734.2648,1408,2.57
19,A-n61-k9,1529.752104,1035,3.39
20,A-n62-k8,1926.672388,1290,2.52
21,A-n63-k10,1706.202001,1315,2.52
22,A-n63-k9,2088.217692,1634,2.73
23,A-n64-k9,1930.7428579999998,1402,3.31
24,A-n65-k9,2008.865514,1177,2.66
25,A-n69-k9,1685.9907059999998,1168,2.94
26,A-n80-k10,2450.88928,1764,3.44
27,B-n31-k5,729.8812940134268,672,1.51
28,B-n34-k5,907.9100288104595,788,1.83
29,B-n35-k5,1091.14303084808,955,1.82
30,B-n38-k6,954.4338777774975,805,1.98
31,B-n39-k5,723.5214959642018,549,1.7
32,B-n41-k6,1237.403752492002,829,2.04
33,B-n43-k6,854.1690330148385,742,2.05
34,B-n44-k7,1181.225900538814,909,2.29
35,B-n45-k5,1154.8978851323793,751,2.0
36,B-n45-k6,973.753136737012,678,1.93
37,B-n50-k7,931.555681616604,741,2.14
38,B-n50-k8,1535.8805062401334,1313,2.44
39,B-n51-k7,1544.7701474899502,1032,2.27
40,B-n52-k7,1006.1864245647943,747,2.19
41,B-n56-k7,906.4370367553045,707,2.1
42,B-n57-k7,1708.723339191077,1153,2.7
43,B-n57-k9,2044.616847715716,1598,2.5
44,B-n63-k10,2113.2390540597703,1537,2.61
45,B-n64-k9,1142.7644538694224,861,3.51
46,B-n66-k9,2067.2872598205013,1374,2.74
47,B-n67-k10,1423.9119777197104,1033,3.01
48,B-n68-k9,1827.137010672088,1304,2.77
49,B-n78-k10,2075.3237931893427,1266,2.91
50,P-n101-k4,1300.968770603376,681,2.44
51,P-n16-k8,451.9470921298186,435,1.89
52,P-n19-k2,316.7163861338273,212,0.95
53, P-n20-k2,299.915475937942,220,0.85
54,P-n21-k2,296.7772265481964,211,1.01
55,P-n22-k2,371.39190094867104,216,0.95
56,P-n22-k8,641.1183821866857,603,1.81
57,P-n23-k8,572.140864056547,554,2.14
58,P-n40-k5.vrp,554.0198172682267,458,1.67
59,P-n45-k5,669.052393680903,510,1.76
60,P-n50-k10,890.1786206869976,696,2.86
61, P-n50-k7,884.1272833014261,554,2.07
62,P-n50-k8,757.4727496053308,649,2.71
63,P-n51-k10,949.5156640751467,745,2.63
64,P-n55-k10,924.4667142378668,669,2.57
65,P-n55-k15,1206.8420734042554,856,3.48
66,P-n55-k7,748.8944891701068,524,2.39
67,P-n55-k8,750.2165868155766,576,2.32
68,P-n60-k10,950.04157060345,706,3.09
69,P-n60-k15,1208.7795043154872,905,3.47
70,P-n65-k10,1103.1515596837894,792,2.62
71,P-n70-k10,1118.1717224882443,834,3.23
72,P-n76-k4,1429.6520847461018,589,2.04
73,P-n76-k5,1209.3940370780138,631,2.11
