,Name,Optimal Value,Minimum Solution Cost,Max Solution Cost,Avg Solution Cost,Std of Solution Cost,Avg Run Time
0,A-n32-k5,784,837.4293421507299,1061.4436686779177,922.0814402471278,55.462173696057704,1.1406666666666667
1,A-n33-k5,661,696.4831172944087,888.6014491717842,762.9238289629503,42.9127927273384,1.0786666666666669
2,A-n33-k6,742,767.1042956643371,953.7827977251851,846.6097579205963,41.98491562518821,1.13
3,A-n34-k5,778,818.3730201865131,933.9740646949415,880.8903552075789,33.18107417630751,1.0763333333333336
4,A-n36-k5,799,868.889679075034,1121.419099976294,952.1446775355611,58.399432718299344,1.1170000000000002
5,A-n37-k5,669,773.7154294717053,1039.637146005359,861.7099910350295,60.89858092516665,1.0996666666666668
6,A-n37-k6,949,1003.7175702597833,1168.1113324137466,1112.058009470583,38.349101796058925,1.1733333333333331
7,A-n38-k5,730,862.7379961372777,1118.8263448679422,962.297176233781,59.772239204720904,1.104
8,A-n39-k5,822,926.0318183159484,1164.0488656645075,1018.353793676434,57.29656775169382,1.2979999999999998
9,A-n39-k6,831,964.3000850619761,1165.8886221749249,1040.0065675619517,51.089668317767064,1.1566666666666665
10,A-n44-k6,937,1068.9288604686872,1257.020172912075,1156.464764723324,47.91644444260328,1.23
11,A-n45-k6,944,1041.9957539657019,1367.463756829236,1198.9496455585536,78.22362588252072,1.3
12,A-n45-k7,1146,1258.9347350172568,1390.2091723201268,1319.7924701295185,34.43407697612297,1.2880000000000003
13,A-n46-k7,914,1040.4119045197717,1287.909829745467,1127.956584145467,65.949847242875,1.3043333333333333
14,A-n48-k7,1073,1222.0118696905745,1429.2376558658523,1298.2785889745749,50.13752685529738,1.2963333333333333
15,A-n53-k7,1010,1242.0109099457266,1435.5968427516846,1323.745848497179,48.242081068183055,1.3703333333333334
16,A-n54-k7,1167,1378.8983872351394,1567.9198932407876,1470.2004138005116,54.64268881171084,1.3836666666666666
17,A-n55-k9,1073,1223.5655937286765,1456.513150638997,1339.4283887042245,60.85554730522759,1.5323333333333333
18,A-n60-k9,1408,1552.078463047298,1789.4430535392967,1680.0014998049217,53.092769623403946,1.57
19,A-n61-k9,1035,1249.1471751306647,1463.490925403578,1348.5068750275834,48.230958895322594,1.6449999999999998
20,A-n62-k8,1290,1548.9811008373572,1785.9034814595636,1669.3662861388304,57.702827842618944,1.505666666666667
21,A-n63-k10,1315,1520.7929567187462,1770.1865547591462,1654.634190523672,54.7424775744591,1.6726666666666667
22,A-n63-k9,1634,1871.3312328999232,2173.9214050701516,2021.176526571426,65.73950911044156,1.6316666666666668
23,A-n64-k9,1402,1690.401210230828,1899.7793190826774,1768.523122518779,45.272059120753354,1.6263333333333339
24,A-n65-k9,1177,1471.355984553971,1819.5384195944825,1627.2301319003125,80.86493290712879,1.6743333333333332
25,A-n69-k9,1168,1487.8338777247316,1777.0474925237963,1601.1024192537584,71.34613496179479,1.6686666666666667
26,A-n80-k10,1764,2200.225240939999,2552.9041369274446,2332.0904544383943,77.30395560736224,1.7660000000000005
27,B-n31-k5,672,693.4459912891645,810.3687741078118,723.0728900740406,34.61398291883473,1.0530000000000002
28,B-n34-k5,788,820.4777803593915,1008.7555499041607,872.1464490111169,38.80521495658227,1.0536666666666668
29,B-n35-k5,955,1007.0747880284661,1211.8751440836222,1057.4514103777321,40.26260559328839,1.0963333333333334
30,B-n38-k6,805,826.9164697219712,1012.3298524472998,896.8055218890657,36.23640563338766,1.1789999999999998
31,B-n39-k5,549,575.9606852359962,825.1118660753325,689.4181502420167,57.36960470542657,1.1256666666666668
32,B-n41-k6,829,900.1958457612575,1091.8955383961788,988.415745795177,49.690672400502784,1.1969999999999998
33,B-n43-k6,742,803.2989355851835,928.6147441166758,866.9861791479212,31.264476448463807,1.3053333333333335
34,B-n44-k7,909,997.4799309585903,1122.397714134704,1058.3276717398269,34.46876535551631,1.3110000000000002
35,B-n45-k5,751,842.8704500548977,1124.1019948593198,992.6576716530291,67.4428587284768,1.1946666666666665
36,B-n45-k6,678,765.9884733775193,1011.9488606147153,853.3283667825636,49.98488741356958,1.3323333333333334
37,B-n50-k7,741,843.0556321139626,1156.2758122310145,956.0625204776319,71.92215222782647,1.3206666666666667
38,B-n50-k8,1313,1382.493456011085,1549.434175729947,1440.7229198163147,44.04778019548858,1.4126666666666663
39,B-n51-k7,1032,1153.7243283473829,1487.7114242475486,1309.7052879111643,82.16236511238735,1.4103333333333334
40,B-n52-k7,747,831.5196856760219,1168.635107883964,974.305203359445,70.83220337901128,1.3823333333333332
41,B-n56-k7,707,825.5318770763562,1139.720153299372,941.1942543896558,71.64456696645743,1.3986666666666667
42,B-n57-k7,1153,1328.6348981597448,1616.6542799880235,1478.9183847836478,66.1627966462585,1.4916666666666665
43,B-n57-k9,1598,1763.6812177785898,1924.0921226894116,1837.7151343595947,36.64944428576102,1.5326666666666666
44,B-n63-k10,1537,1727.1590179299155,1983.4768695188993,1829.536360894671,58.48635275241019,1.678
45,B-n64-k9,861,1026.6618018743825,1248.9207498476292,1139.61841932522,61.45478012656017,1.673333333333333
46,B-n66-k9,1374,1525.3284538664757,1812.68671709217,1669.5557757624704,68.42088714399524,1.6950000000000003
47,B-n67-k10,1033,1244.5131143147887,1446.9342169792183,1348.520836493147,48.719375113509834,1.693333333333333
48,B-n68-k9,1304,1481.196873568122,1696.3378688519265,1590.985238529528,47.78865392769177,1.629333333333333
49,B-n78-k10,1266,1537.9607789178563,1827.9990818881306,1698.8411318287494,73.87461042210406,1.7873333333333332
50,P-n101-k4,681,1227.002305523225,1480.702997421759,1355.8585053275494,57.05523170524778,1.6350000000000002
51,P-n16-k8,435,451.94709212981843,475.0489035254381,456.0587027562886,5.555957720528735,1.089
