,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
368,P-n76-k4,784,"2-opt, shift-1, swap-2-2",792.9476575,964.2099,87.45789893,3.022,"2-opt, double-bridge",925.7917448,1342.134848,155.614623,2.783,3.52E-06
369,P-n76-k5,784,"2-opt, shift-1, swap-2-2",801.6401856,932.9157796,106.5827012,3.210333333,"2-opt, double-bridge",934.2401285,1281.878336,192.2237254,2.804,5.22E-06
370,A-n32-k5,784,"2-opt, shift-1, swap-2-2",850.8833099,899.5590941,32.06256322,2.356666667,"2-opt, shift-1",820.1931674,881.2653308,26.62584349,2.453333333,0.102010695
371,A-n33-k5,784,"2-opt, shift-1, swap-2-2",680.4052703,744.4200508,33.26483759,2.376666667,"2-opt, shift-1",684.7166936,743.3236072,27.85484794,2.397333333,0.926255087
372,A-n33-k6,784,"2-opt, shift-1, swap-2-2",774.7728485,833.3645565,38.56699662,2.523333333,"2-opt, shift-1",772.6377255,826.0112806,35.6250331,2.413666667,0.428430029
373,A-n34-k5,784,"2-opt, shift-1, swap-2-2",806.1775899,870.4239751,37.58660752,2.398,"2-opt, shift-1",805.4414503,877.1611787,41.42529938,2.234666667,0.78126371
374,A-n36-k5,784,"2-opt, shift-1, swap-2-2",873.9810925,920.4828571,29.17028714,2.480666667,"2-opt, shift-1",871.6476003,918.3633017,28.89523376,2.236333333,0.909930768
375,A-n37-k5,784,"2-opt, shift-1, swap-2-2",713.532525,779.6820561,28.65116688,2.506,"2-opt, shift-1",693.6033606,779.3484318,35.97190305,2.300666667,0.749871156
376,A-n37-k6,784,"2-opt, shift-1, swap-2-2",1020.38356,1103.086469,44.67628285,2.656,"2-opt, shift-1",1010.855291,1107.216093,40.66347391,2.38,0.991794564
377,A-n38-k5,784,"2-opt, shift-1, swap-2-2",792.0055232,890.6520717,90.13621203,2.634333333,"2-opt, shift-1",816.2778313,926.7915425,100.1688928,2.493666667,0.141389511
378,A-n39-k5,784,"2-opt, shift-1, swap-2-2",887.7911,989.9539432,59.89102692,2.5,"2-opt, shift-1",892.441529,1010.24894,55.44537327,2.410333333,0.125438239
379,A-n39-k6,784,"2-opt, shift-1, swap-2-2",867.6092262,954.8935459,37.57627468,2.556,"2-opt, shift-1",904.9635243,963.2347981,42.40434221,2.387333333,0.557742686
380,A-n44-k6,784,"2-opt, shift-1, swap-2-2",1052.615185,1165.925498,68.58939556,2.690666667,"2-opt, shift-1",1044.730297,1157.827124,66.57698394,2.4,0.465282582
381,A-n45-k6,784,"2-opt, shift-1, swap-2-2",1035.125433,1104.694553,39.65590969,2.906333333,"2-opt, shift-1",1042.052047,1119.787412,40.88595764,2.529333333,0.298943752
382,A-n45-k7,784,"2-opt, shift-1, swap-2-2",1223.094031,1298.412546,39.88332513,2.829666667,"2-opt, shift-1",1247.289981,1294.543052,34.86867887,2.457333333,0.328571074
383,A-n46-k7,784,"2-opt, shift-1, swap-2-2",966.0767558,1061.176975,49.34477964,2.870333333,"2-opt, shift-1",994.3900331,1063.913518,41.43547743,2.499,0.797098303
384,A-n48-k7,784,"2-opt, shift-1, swap-2-2",1178.591535,1241.85336,39.3491167,2.902,"2-opt, shift-1",1172.615252,1259.879656,45.35743858,2.503333333,0.165026566
385,A-n53-k7,784,"2-opt, shift-1, swap-2-2",1111.938343,1241.957088,80.34828309,3.075,"2-opt, shift-1",1121.291342,1248.55586,68.73674491,2.627,0.7035637
386,A-n54-k7,784,"2-opt, shift-1, swap-2-2",1279.806005,1422.95839,67.27469471,3.027333333,"2-opt, shift-1",1309.462184,1396.292002,53.20508212,2.616666667,0.158855499
387,A-n55-k9,784,"2-opt, shift-1, swap-2-2",1169.23782,1280.666381,69.55599191,3.424,"2-opt, shift-1",1184.062528,1287.626434,49.02431986,2.889333333,0.643516595
388,A-n60-k9,784,"2-opt, shift-1, swap-2-2",1489.293142,1572.984448,43.89649337,3.467,"2-opt, shift-1",1527.971423,1594.095895,46.96673164,2.929333333,0.085895826
389,A-n61-k9,784,"2-opt, shift-1, swap-2-2",1160.317027,1237.570402,43.18934174,3.588333333,"2-opt, shift-1",1186.516286,1245.082024,35.60717126,3.045666667,0.280214408
390,A-n62-k8,784,"2-opt, shift-1, swap-2-2",1471.034264,1555.959338,50.39357261,3.311666667,"2-opt, shift-1",1450.309819,1554.609971,65.75159125,2.772,0.845080424
391,A-n63-k10,784,"2-opt, shift-1, swap-2-2",1427.278119,1547.858882,59.53096538,3.709333333,"2-opt, shift-1",1456.596,1573.976757,69.24133,3.057333333,0.19861021
392,A-n63-k9,784,"2-opt, shift-1, swap-2-2",1836.868664,1950.491278,88.92088298,3.547666667,"2-opt, shift-1",1817.560769,1956.955966,74.76057507,2.978666667,0.428430029
393,A-n64-k9,784,"2-opt, shift-1, swap-2-2",1614.683154,1688.140206,52.38865201,3.507,"2-opt, shift-1",1576.913992,1671.725313,50.47983665,2.961,0.115608188
394,A-n65-k9,784,"2-opt, shift-1, swap-2-2",1348.862222,1439.079216,55.80128124,3.691666667,"2-opt, shift-1",1331.618639,1423.065556,43.10620309,3.101333333,0.253644098
395,A-n69-k9,784,"2-opt, shift-1, swap-2-2",1359.18487,1427.008888,45.64063514,3.646666667,"2-opt, shift-1",1284.529917,1400.549163,56.94567662,3.083666667,0.085895826
396,A-n80-k10,784,"2-opt, shift-1, swap-2-2",2039.149743,2171.016277,62.36541197,3.909,"2-opt, shift-1",2043.274139,2138.684501,72.81332996,3.302666667,0.147039579
397,B-n31-k5,784,"2-opt, shift-1, swap-2-2",690.4165868,711.4701313,24.84538863,2.416333333,"2-opt, shift-1",691.3793509,707.3771873,25.22191061,2.130333333,0.262298719
398,B-n34-k5,784,"2-opt, shift-1, swap-2-2",802.3157093,848.0845402,28.19123321,2.383333333,"2-opt, shift-1",801.5551201,842.2000828,20.94423397,2.077666667,0.452806505
399,B-n35-k5,784,"2-opt, shift-1, swap-2-2",986.5179087,1033.458758,33.91584673,2.419333333,"2-opt, shift-1",979.5557906,1029.583198,40.26468835,2.112666667,0.370935308
400,B-n38-k6,784,"2-opt, shift-1, swap-2-2",836.2079679,866.5778874,21.92452746,2.653666667,"2-opt, shift-1",825.3471001,861.3328761,26.23647802,2.288666667,0.19861021
401,B-n39-k5,784,"2-opt, shift-1, swap-2-2",578.4973772,627.9476483,40.63453722,2.511333333,"2-opt, shift-1",578.6118912,638.1965726,31.18978413,2.160666667,0.130591635
402,B-n41-k6,784,"2-opt, shift-1, swap-2-2",889.2351788,1013.937052,103.0078375,2.677,"2-opt, shift-1",894.7899574,979.961449,58.06398394,2.255,0.19861021
403,B-n43-k6,784,"2-opt, shift-1, swap-2-2",785.4421185,830.067843,35.96230234,2.725333333,"2-opt, shift-1",778.8515249,822.9882472,30.24017224,2.343333333,0.658330524
404,B-n44-k7,784,"2-opt, shift-1, swap-2-2",965.8069629,1045.74123,41.09966438,2.845666667,"2-opt, shift-1",983.1997518,1039.386473,29.33655909,2.428666667,0.393334372
405,B-n45-k5,784,"2-opt, shift-1, swap-2-2",783.4360307,864.6527763,79.33567762,2.718666667,"2-opt, shift-1",781.7663201,873.260065,64.74058308,2.358333333,0.393334372
406,B-n45-k6,784,"2-opt, shift-1, swap-2-2",744.4409899,774.0877006,32.1090129,2.891,"2-opt, shift-1",738.1514789,778.3273583,30.91397847,2.472,0.338856155
407,B-n50-k7,784,"2-opt, shift-1, swap-2-2",788.1488956,835.624282,41.02159069,2.95,"2-opt, shift-1",770.4780061,835.6271049,30.2705683,2.542333333,0.991794564
408,B-n50-k8,784,"2-opt, shift-1, swap-2-2",1374.877623,1444.633995,37.06100224,3.078,"2-opt, shift-1",1355.17567,1414.921178,46.33336934,2.654333333,0.011748106
409,B-n51-k7,784,"2-opt, shift-1, swap-2-2",1056.445097,1173.056146,149.8160316,3.104333333,"2-opt, shift-1",1053.086485,1163.4962,81.19253195,2.691666667,0.416533807
410,B-n52-k7,784,"2-opt, shift-1, swap-2-2",790.6523874,844.670091,35.58306616,3.018666667,"2-opt, shift-1",805.1549646,866.4597093,46.33424371,2.599333333,0.051930665
411,B-n56-k7,784,"2-opt, shift-1, swap-2-2",777.2898782,825.6563319,43.2923173,3.046666667,"2-opt, shift-1",768.8645777,827.6806543,35.20840526,2.624333333,0.718887562
412,B-n57-k7,784,"2-opt, shift-1, swap-2-2",1175.338625,1281.667028,63.9093078,3.204666667,"2-opt, shift-1",1200.053983,1297.223245,60.4615291,2.766666667,0.382034163
413,B-n57-k9,784,"2-opt, shift-1, swap-2-2",1693.995076,1758.949037,45.12307763,3.338666667,"2-opt, shift-1",1677.082231,1748.08287,39.70585444,2.862,0.599935928
414,B-n63-k10,784,"2-opt, shift-1, swap-2-2",1651.328151,1737.300717,46.4123556,3.613,"2-opt, shift-1",1642.119917,1710.248368,39.16835296,3.047333333,0.042766688
415,B-n64-k9,784,"2-opt, shift-1, swap-2-2",956.1463398,1015.184978,43.58232001,3.568333333,"2-opt, shift-1",933.2490449,1011.730047,51.32482806,3.095,0.942610512
416,B-n66-k9,784,"2-opt, shift-1, swap-2-2",1396.417696,1541.161155,71.35834687,3.540666667,"2-opt, shift-1",1470.157866,1564.7698,87.84724926,3.051666667,0.452806505
417,B-n67-k10,784,"2-opt, shift-1, swap-2-2",1159.295083,1231.991947,49.88647666,3.617333333,"2-opt, shift-1",1125.253019,1210.758703,44.64262337,3.138,0.147039579
418,B-n68-k9,784,"2-opt, shift-1, swap-2-2",1408.498694,1493.218709,52.89936233,3.507,"2-opt, shift-1",1370.615902,1449.907903,44.23146157,3.046666667,0.006835856
419,B-n78-k10,784,"2-opt, shift-1, swap-2-2",1381.324617,1493.912873,59.82803118,3.810666667,"2-opt, shift-1",1368.989123,1508.477292,70.69881734,3.255666667,0.452806505
420,P-n101-k4,784,"2-opt, shift-1, swap-2-2",998.224199,1065.52802,30.1685113,3.467666667,"2-opt, shift-1",980.4079249,1065.420632,42.10027263,3.055666667,0.909930768
421,P-n16-k8,784,"2-opt, shift-1, swap-2-2",451.3350802,459.8751803,7.212539274,2.227333333,"2-opt, shift-1",451.3350802,456.7859213,5.379635792,1.956333333,0.061815068
422,P-n19-k2,784,"2-opt, shift-1, swap-2-2",220.6431353,304.8488397,32.2767141,1.425333333,"2-opt, shift-1",284.884978,315.7070369,18.09167556,1.445666667,0.262298719
423, P-n20-k2,784,"2-opt, shift-1, swap-2-2",255.2077255,319.6483826,24.67547284,1.443666667,"2-opt, shift-1",258.8444731,322.6201742,25.45587144,1.491333333,0.530440091
424,P-n21-k2,784,"2-opt, shift-1, swap-2-2",232.5593629,268.7811541,18.32153177,1.506,"2-opt, shift-1",231.0471445,263.6892718,17.72794103,1.558,0.338856155
425,P-n22-k2,784,"2-opt, shift-1, swap-2-2",280.0825557,326.2768827,25.32242675,1.482333333,"2-opt, shift-1",280.0210116,319.7601847,22.01674276,1.541,0.271155198
426,P-n22-k8,784,"2-opt, shift-1, swap-2-2",594.8832963,617.9033411,19.57162237,2.536333333,"2-opt, shift-1",588.7935243,610.6550357,18.28660544,2.235,0.184621877
427,P-n23-k8,784,"2-opt, shift-1, swap-2-2",537.9392435,561.7273647,14.21099177,2.624333333,"2-opt, shift-1",539.7336883,558.5714346,14.63448764,2.304333333,0.393334372
428,P-n40-k5.vrp,784,"2-opt, shift-1, swap-2-2",476.6524583,533.6406794,24.52135278,2.457,"2-opt, shift-1",483.0393692,534.1342312,29.56050785,2.195,0.845080424
429,P-n45-k5,784,"2-opt, shift-1, swap-2-2",567.622129,614.9256609,26.01668594,2.504333333,"2-opt, shift-1",562.8720339,606.7960529,30.31178547,2.234666667,0.328571074
430,P-n50-k10,784,"2-opt, shift-1, swap-2-2",748.5960881,800.2116549,36.66857808,3.428,"2-opt, shift-1",760.4376028,810.5747728,45.56532395,2.915333333,0.360038829
431, P-n50-k7,784,"2-opt, shift-1, swap-2-2",594.1585494,641.5344267,23.30574995,2.883333333,"2-opt, shift-1",609.660097,648.6501615,23.19343784,2.515666667,0.177907383
432,P-n50-k8,784,"2-opt, shift-1, swap-2-2",672.1350322,712.6208593,20.69365239,3.262666667,"2-opt, shift-1",669.2285413,711.53984,21.54522793,2.787,0.749871156
433,P-n51-k10,784,"2-opt, shift-1, swap-2-2",801.3762171,847.2306238,30.96427794,3.568666667,"2-opt, shift-1",785.9660543,844.8729224,29.87994557,2.994333333,0.7035637
434,P-n55-k10,784,"2-opt, shift-1, swap-2-2",753.452388,788.2400327,17.69244436,3.493333333,"2-opt, shift-1",743.7015131,787.7659538,17.76409459,2.968666667,0.797098303
435,P-n55-k15,784,"2-opt, shift-1, swap-2-2",996.0768689,1064.51116,31.72952868,4.522666667,"2-opt, shift-1",1003.31571,1051.303877,31.06252345,3.737666667,0.213358073
436,P-n55-k7,784,"2-opt, shift-1, swap-2-2",605.3350525,656.4192283,25.94124455,3.066,"2-opt, shift-1",604.6466988,661.3863496,27.0378081,2.617,0.404834722
437,P-n55-k8,784,"2-opt, shift-1, swap-2-2",631.705279,691.6464309,35.64134374,3.038333333,"2-opt, shift-1",613.0099114,687.488214,30.97690377,2.583666667,0.893644387
438,P-n60-k10,784,"2-opt, shift-1, swap-2-2",809.834302,890.4749487,39.54614394,3.650333333,"2-opt, shift-1",820.7396951,891.3443096,45.60159978,3.1,0.813016851
439,P-n60-k15,784,"2-opt, shift-1, swap-2-2",1067.394598,1102.098553,29.57646143,4.515666667,"2-opt, shift-1",1058.651334,1095.2419,19.89439781,3.735,0.349345562
440,P-n65-k10,784,"2-opt, shift-1, swap-2-2",894.4728902,945.1526829,33.98140805,3.674666667,"2-opt, shift-1",890.80147,931.2139962,26.19643954,3.133,0.158855499
441,P-n70-k10,784,"2-opt, shift-1, swap-2-2",934.9943502,984.2036355,28.96246851,3.911,"2-opt, shift-1",937.4618481,979.775218,30.99815403,3.278,0.643516595
442,P-n76-k4,784,"2-opt, shift-1, swap-2-2",792.9476575,964.2099,87.45789893,3.022,"2-opt, shift-1",769.5596462,947.0937668,86.66958715,2.582666667,0.382034163
443,P-n76-k5,784,"2-opt, shift-1, swap-2-2",801.6401856,932.9157796,106.5827012,3.210333333,"2-opt, shift-1",779.9287554,913.6157059,108.0919331,2.847,0.599935928
444,A-n32-k5,784,"2-opt, shift-1, swap-2-2",850.8833099,899.5590941,32.06256322,2.356666667,"2-opt, or-opt-2, double-bridge",816.7300685,926.9199365,84.06728689,1.956,0.165026566
445,A-n33-k5,784,"2-opt, shift-1, swap-2-2",680.4052703,744.4200508,33.26483759,2.376666667,"2-opt, or-opt-2, double-bridge",693.5205479,798.0932935,43.37874544,1.967,0.000105695
446,A-n33-k6,784,"2-opt, shift-1, swap-2-2",774.7728485,833.3645565,38.56699662,2.523333333,"2-opt, or-opt-2, double-bridge",777.7733547,861.6707034,47.57873749,2.115,0.018518975
447,A-n34-k5,784,"2-opt, shift-1, swap-2-2",806.1775899,870.4239751,37.58660752,2.398,"2-opt, or-opt-2, double-bridge",843.6288664,925.3009412,56.04813924,1.955666667,3.41E-05
448,A-n36-k5,784,"2-opt, shift-1, swap-2-2",873.9810925,920.4828571,29.17028714,2.480666667,"2-opt, or-opt-2, double-bridge",873.1837766,945.7737104,41.66042462,2.011666667,0.082206466
449,A-n37-k5,784,"2-opt, shift-1, swap-2-2",713.532525,779.6820561,28.65116688,2.506,"2-opt, or-opt-2, double-bridge",735.6698895,804.3485614,55.31559569,2.044666667,0.025637124
450,A-n37-k6,784,"2-opt, shift-1, swap-2-2",1020.38356,1103.086469,44.67628285,2.656,"2-opt, or-opt-2, double-bridge",1052.925605,1117.336543,52.82971731,2.224333333,0.370935308
451,A-n38-k5,784,"2-opt, shift-1, swap-2-2",792.0055232,890.6520717,90.13621203,2.634333333,"2-opt, or-opt-2, double-bridge",796.0947843,910.2227744,76.21210145,2.097666667,0.213358073
452,A-n39-k5,784,"2-opt, shift-1, swap-2-2",887.7911,989.9539432,59.89102692,2.5,"2-opt, or-opt-2, double-bridge",905.1255769,1011.180308,58.95106419,2.086333333,0.228880422
453,A-n39-k6,784,"2-opt, shift-1, swap-2-2",867.6092262,954.8935459,37.57627468,2.556,"2-opt, or-opt-2, double-bridge",893.6616669,998.203178,55.74048403,2.186,0.001113801
454,A-n44-k6,784,"2-opt, shift-1, swap-2-2",1052.615185,1165.925498,68.58939556,2.690666667,"2-opt, or-opt-2, double-bridge",1063.17105,1163.215642,62.6349271,2.259,0.78126371
455,A-n45-k6,784,"2-opt, shift-1, swap-2-2",1035.125433,1104.694553,39.65590969,2.906333333,"2-opt, or-opt-2, double-bridge",1055.638124,1168.761828,80.39606141,2.372666667,0.001483928
456,A-n45-k7,784,"2-opt, shift-1, swap-2-2",1223.094031,1298.412546,39.88332513,2.829666667,"2-opt, or-opt-2, double-bridge",1286.744279,1346.711775,31.99145533,2.333666667,8.92E-05
457,A-n46-k7,784,"2-opt, shift-1, swap-2-2",966.0767558,1061.176975,49.34477964,2.870333333,"2-opt, or-opt-2, double-bridge",1028.974209,1111.719535,51.14956758,2.392,0.001592702
458,A-n48-k7,784,"2-opt, shift-1, swap-2-2",1178.591535,1241.85336,39.3491167,2.902,"2-opt, or-opt-2, double-bridge",1203.310729,1291.559008,46.58115473,2.379333333,0.001708773
459,A-n53-k7,784,"2-opt, shift-1, swap-2-2",1111.938343,1241.957088,80.34828309,3.075,"2-opt, or-opt-2, double-bridge",1173.825191,1291.677423,76.03405997,2.504666667,0.040702311
460,A-n54-k7,784,"2-opt, shift-1, swap-2-2",1279.806005,1422.95839,67.27469471,3.027333333,"2-opt, or-opt-2, double-bridge",1343.313332,1427.418192,63.43911495,2.562333333,0.975387164
461,A-n55-k9,784,"2-opt, shift-1, swap-2-2",1169.23782,1280.666381,69.55599191,3.424,"2-opt, or-opt-2, double-bridge",1248.012393,1335.318379,59.55016026,2.814666667,0.006835856
462,A-n60-k9,784,"2-opt, shift-1, swap-2-2",1489.293142,1572.984448,43.89649337,3.467,"2-opt, or-opt-2, double-bridge",1544.801347,1683.162407,76.35909285,2.813,9.32E-06
463,A-n61-k9,784,"2-opt, shift-1, swap-2-2",1160.317027,1237.570402,43.18934174,3.588333333,"2-opt, or-opt-2, double-bridge",1196.211747,1301.421108,63.45394331,2.977,0.000528725
464,A-n62-k8,784,"2-opt, shift-1, swap-2-2",1471.034264,1555.959338,50.39357261,3.311666667,"2-opt, or-opt-2, double-bridge",1523.258099,1624.699955,79.77214363,2.692333333,0.000615641
465,A-n63-k10,784,"2-opt, shift-1, swap-2-2",1427.278119,1547.858882,59.53096538,3.709333333,"2-opt, or-opt-2, double-bridge",1491.737676,1624.765146,61.78107395,3.037333333,0.000419551
466,A-n63-k9,784,"2-opt, shift-1, swap-2-2",1836.868664,1950.491278,88.92088298,3.547666667,"2-opt, or-opt-2, double-bridge",1868.891569,1974.875952,66.25447148,2.947666667,0.147039579
467,A-n64-k9,784,"2-opt, shift-1, swap-2-2",1614.683154,1688.140206,52.38865201,3.507,"2-opt, or-opt-2, double-bridge",1590.6782,1705.446602,61.71298877,2.972333333,0.271155198
468,A-n65-k9,784,"2-opt, shift-1, swap-2-2",1348.862222,1439.079216,55.80128124,3.691666667,"2-opt, or-opt-2, double-bridge",1364.826415,1492.098472,81.69801207,2.988666667,0.008729668
469,A-n69-k9,784,"2-opt, shift-1, swap-2-2",1359.18487,1427.008888,45.64063514,3.646666667,"2-opt, or-opt-2, double-bridge",1368.522227,1493.453984,69.16802386,2.961,2.60E-05
470,A-n80-k10,784,"2-opt, shift-1, swap-2-2",2039.149743,2171.016277,62.36541197,3.909,"2-opt, or-opt-2, double-bridge",2066.333991,2221.068825,83.69186888,3.229333333,0.040702311
471,B-n31-k5,784,"2-opt, shift-1, swap-2-2",690.4165868,711.4701313,24.84538863,2.416333333,"2-opt, or-opt-2, double-bridge",689.0981946,711.2836262,22.43303361,1.981333333,0.688359298
472,B-n34-k5,784,"2-opt, shift-1, swap-2-2",802.3157093,848.0845402,28.19123321,2.383333333,"2-opt, or-opt-2, double-bridge",807.9953625,897.0126785,52.51795815,1.999666667,0.001483928
473,B-n35-k5,784,"2-opt, shift-1, swap-2-2",986.5179087,1033.458758,33.91584673,2.419333333,"2-opt, or-opt-2, double-bridge",1003.305145,1063.863123,50.58606994,2.006333333,0.00727105
474,B-n38-k6,784,"2-opt, shift-1, swap-2-2",836.2079679,866.5778874,21.92452746,2.653666667,"2-opt, or-opt-2, double-bridge",827.0696741,881.8617807,43.79875639,2.164333333,0.171376389
475,B-n39-k5,784,"2-opt, shift-1, swap-2-2",578.4973772,627.9476483,40.63453722,2.511333333,"2-opt, or-opt-2, double-bridge",592.4462755,659.7922413,45.67595379,2.072666667,0.00727105
476,B-n41-k6,784,"2-opt, shift-1, swap-2-2",889.2351788,1013.937052,103.0078375,2.677,"2-opt, or-opt-2, double-bridge",894.3057642,1045.564635,65.74308308,2.238333333,0.093675597
477,B-n43-k6,784,"2-opt, shift-1, swap-2-2",785.4421185,830.067843,35.96230234,2.725333333,"2-opt, or-opt-2, double-bridge",791.0174517,869.1207586,44.22459821,2.226666667,0.00089443
478,B-n44-k7,784,"2-opt, shift-1, swap-2-2",965.8069629,1045.74123,41.09966438,2.845666667,"2-opt, or-opt-2, double-bridge",991.5724624,1095.343792,47.01223734,2.374,0.000160464
479,B-n45-k5,784,"2-opt, shift-1, swap-2-2",783.4360307,864.6527763,79.33567762,2.718666667,"2-opt, or-opt-2, double-bridge",807.3964383,922.635757,90.81437633,2.218,0.001964581
480,B-n45-k6,784,"2-opt, shift-1, swap-2-2",744.4409899,774.0877006,32.1090129,2.891,"2-opt, or-opt-2, double-bridge",746.948595,832.1407322,48.82588436,2.387666667,2.84E-05
481,B-n50-k7,784,"2-opt, shift-1, swap-2-2",788.1488956,835.624282,41.02159069,2.95,"2-opt, or-opt-2, double-bridge",768.3677055,879.2242582,62.30662311,2.462,0.006835856
482,B-n50-k8,784,"2-opt, shift-1, swap-2-2",1374.877623,1444.633995,37.06100224,3.078,"2-opt, or-opt-2, double-bridge",1416.678864,1502.801177,52.96359653,2.582,0.000331726
483,B-n51-k7,784,"2-opt, shift-1, swap-2-2",1056.445097,1173.056146,149.8160316,3.104333333,"2-opt, or-opt-2, double-bridge",1061.657723,1201.11851,73.13410294,2.591666667,0.021826722
484,B-n52-k7,784,"2-opt, shift-1, swap-2-2",790.6523874,844.670091,35.58306616,3.018666667,"2-opt, or-opt-2, double-bridge",792.3280937,909.0154808,72.38453207,2.480666667,0.000358884
485,B-n56-k7,784,"2-opt, shift-1, swap-2-2",777.2898782,825.6563319,43.2923173,3.046666667,"2-opt, or-opt-2, double-bridge",764.7313355,852.2392821,69.32361053,2.519666667,0.213358073
486,B-n57-k7,784,"2-opt, shift-1, swap-2-2",1175.338625,1281.667028,63.9093078,3.204666667,"2-opt, or-opt-2, double-bridge",1204.944856,1407.249557,97.3520561,2.671333333,8.47E-06
487,B-n57-k9,784,"2-opt, shift-1, swap-2-2",1693.995076,1758.949037,45.12307763,3.338666667,"2-opt, or-opt-2, double-bridge",1713.698943,1825.113764,50.18266267,2.771666667,0.000331726
488,B-n63-k10,784,"2-opt, shift-1, swap-2-2",1651.328151,1737.300717,46.4123556,3.613,"2-opt, or-opt-2, double-bridge",1708.624906,1821.085577,63.6279881,3.000333333,2.84E-05
489,B-n64-k9,784,"2-opt, shift-1, swap-2-2",956.1463398,1015.184978,43.58232001,3.568333333,"2-opt, or-opt-2, double-bridge",948.3139853,1074.963193,79.18075662,3.008666667,0.00183258
490,B-n66-k9,784,"2-opt, shift-1, swap-2-2",1396.417696,1541.161155,71.35834687,3.540666667,"2-opt, or-opt-2, double-bridge",1427.65344,1614.618346,102.4937928,2.953,0.017518394
491,B-n67-k10,784,"2-opt, shift-1, swap-2-2",1159.295083,1231.991947,49.88647666,3.617333333,"2-opt, or-opt-2, double-bridge",1193.865871,1309.144573,101.9482046,3.068,0.00210526
492,B-n68-k9,784,"2-opt, shift-1, swap-2-2",1408.498694,1493.218709,52.89936233,3.507,"2-opt, or-opt-2, double-bridge",1453.975899,1561.873959,71.65554503,2.975333333,0.001708773
493,B-n78-k10,784,"2-opt, shift-1, swap-2-2",1381.324617,1493.912873,59.82803118,3.810666667,"2-opt, or-opt-2, double-bridge",1449.47744,1589.382635,82.45682131,3.257,9.71E-05
494,P-n101-k4,784,"2-opt, shift-1, swap-2-2",998.224199,1065.52802,30.1685113,3.467666667,"2-opt, or-opt-2, double-bridge",927.671107,1019.672437,45.40143759,2.944,0.000388111
495,P-n16-k8,784,"2-opt, shift-1, swap-2-2",451.3350802,459.8751803,7.212539274,2.227333333,"2-opt, or-opt-2, double-bridge",451.9470921,461.8091686,8.026882601,1.907666667,0.369511341
496,P-n19-k2,784,"2-opt, shift-1, swap-2-2",220.6431353,304.8488397,32.2767141,1.425333333,"2-opt, or-opt-2, double-bridge",231.9576223,249.2489109,14.03450816,1.287,6.34E-06
497, P-n20-k2,784,"2-opt, shift-1, swap-2-2",255.2077255,319.6483826,24.67547284,1.443666667,"2-opt, or-opt-2, double-bridge",227.9625888,254.9557836,18.12069176,1.297333333,2.88E-06
498,P-n21-k2,784,"2-opt, shift-1, swap-2-2",232.5593629,268.7811541,18.32153177,1.506,"2-opt, or-opt-2, double-bridge",226.5768021,246.7792181,15.30169685,1.338,0.000135948
499,P-n22-k2,784,"2-opt, shift-1, swap-2-2",280.0825557,326.2768827,25.32242675,1.482333333,"2-opt, or-opt-2, double-bridge",226.3849427,257.6195822,16.58867734,1.346666667,1.92E-06
500,P-n22-k8,784,"2-opt, shift-1, swap-2-2",594.8832963,617.9033411,19.57162237,2.536333333,"2-opt, or-opt-2, double-bridge",606.6893181,669.5516131,31.53193052,2.208333333,3.18E-06
501,P-n23-k8,784,"2-opt, shift-1, swap-2-2",537.9392435,561.7273647,14.21099177,2.624333333,"2-opt, or-opt-2, double-bridge",545.0961425,591.0057905,22.8372927,2.291666667,1.97E-05
502,P-n40-k5.vrp,784,"2-opt, shift-1, swap-2-2",476.6524583,533.6406794,24.52135278,2.457,"2-opt, or-opt-2, double-bridge",507.1003132,557.0230458,24.79046166,2.125333333,0.003161765
503,P-n45-k5,784,"2-opt, shift-1, swap-2-2",567.622129,614.9256609,26.01668594,2.504333333,"2-opt, or-opt-2, double-bridge",562.1416725,636.9291797,34.5624392,2.156666667,0.024307542
504,P-n50-k10,784,"2-opt, shift-1, swap-2-2",748.5960881,800.2116549,36.66857808,3.428,"2-opt, or-opt-2, double-bridge",770.6494921,823.7703353,30.15239957,2.936666667,0.025637124
505, P-n50-k7,784,"2-opt, shift-1, swap-2-2",594.1585494,641.5344267,23.30574995,2.883333333,"2-opt, or-opt-2, double-bridge",643.9220185,683.26879,32.42112946,2.448666667,2.16E-05
506,P-n50-k8,784,"2-opt, shift-1, swap-2-2",672.1350322,712.6208593,20.69365239,3.262666667,"2-opt, or-opt-2, double-bridge",689.4070734,738.2410399,27.73290856,2.711666667,0.000663921
507,P-n51-k10,784,"2-opt, shift-1, swap-2-2",801.3762171,847.2306238,30.96427794,3.568666667,"2-opt, or-opt-2, double-bridge",834.8661428,871.0027075,26.22554806,3.007333333,0.007730944
508,P-n55-k10,784,"2-opt, shift-1, swap-2-2",753.452388,788.2400327,17.69244436,3.493333333,"2-opt, or-opt-2, double-bridge",744.7005476,815.1776424,29.52372075,2.917333333,0.000331726
509,P-n55-k15,784,"2-opt, shift-1, swap-2-2",996.0768689,1064.51116,31.72952868,4.522666667,"2-opt, or-opt-2, double-bridge",1036.956637,1084.083193,25.8157453,3.94,0.019569215
