,Name,Optimal Value,Minimum Solution Cost,Max Solution Cost,Avg Solution Cost,Std of Solution Cost,Avg Run Time,Implementation
32,B-n41-k6,829,890.4476361999999,1122.378664,989.5699348999999,61.14725284,1.987333333,"2-opt, shift-1, double-bridge"
33,B-n43-k6,742,779.1808369,866.1011944,819.3015379,23.24013325,1.992,"2-opt, shift-1, double-bridge"
34,B-n44-k7,909,991.4256171,1193.276981,1046.478259,38.51826538,2.1303333330000003,"2-opt, shift-1, double-bridge"
35,B-n45-k5,751,788.9248107000001,1435.537696,923.1372546,176.25882099999998,2.016333333,"2-opt, shift-1, double-bridge"
36,B-n45-k6,678,724.1896788,852.6225115,782.0722617,34.06943209,2.1423333330000003,"2-opt, shift-1, double-bridge"
37,B-n50-k7,741,779.7893096,925.8912632000001,833.4651211,34.57697938,2.1919999999999997,"2-opt, shift-1, double-bridge"
38,B-n50-k8,1313,1363.150304,1519.555349,1433.771299,44.52725212,2.2673333330000003,"2-opt, shift-1, double-bridge"
39,B-n51-k7,1032,1057.071339,1908.0513429999999,1162.517979,147.57511359999998,2.2926666669999998,"2-opt, shift-1, double-bridge"
40,B-n52-k7,747,784.7069626,987.0006802999999,874.7228185,47.32676204,2.208,"2-opt, shift-1, double-bridge"
41,B-n56-k7,707,756.4055342999999,907.2245979,821.0066857,37.70333942,2.2886666669999998,"2-opt, shift-1, double-bridge"
42,B-n57-k7,1153,1195.752112,1455.571263,1305.8991039999999,62.62259007,2.391,"2-opt, shift-1, double-bridge"
43,B-n57-k9,1598,1675.588363,1834.5114260000003,1766.0318359999999,44.71278445,2.48,"2-opt, shift-1, double-bridge"
44,B-n63-k10,1537,1650.327126,1860.0279170000001,1718.6483899999998,39.19204514,2.675333333,"2-opt, shift-1, double-bridge"
45,B-n64-k9,861,930.8805776,1147.180678,1007.347501,57.54398124,2.761,"2-opt, shift-1, double-bridge"
46,B-n66-k9,1374,1414.4716310000001,1754.1109370000001,1577.622501,83.65866442,2.6039999999999996,"2-opt, shift-1, double-bridge"
47,B-n67-k10,1033,1160.37795,1325.7817220000002,1220.337198,45.83112367,2.677333333,"2-opt, shift-1, double-bridge"
48,B-n68-k9,1304,1392.875424,1585.081276,1476.147699,49.86105096,2.5813333330000003,"2-opt, shift-1, double-bridge"
49,B-n78-k10,1266,1404.0778269999998,1611.789016,1492.943182,51.29454361,2.8216666669999997,"2-opt, shift-1, double-bridge"
50,P-n101-k4,681,963.1699394999999,1168.2754810000001,1067.1124730000001,42.01886228,2.586666667,"2-opt, shift-1, double-bridge"
51,P-n16-k8,435,451.3350802,469.46076519999997,458.606666,5.769531682999999,1.6816666669999998,"2-opt, shift-1, double-bridge"
52,P-n19-k2,212,239.12370719999996,340.32982799999996,311.3127517,23.52069776,1.0856666670000001,"2-opt, shift-1, double-bridge"
53, P-n20-k2,220,268.2633751,363.32288589999996,314.3090975,25.3376462,1.105666667,"2-opt, shift-1, double-bridge"
54,P-n21-k2,211,239.8010873,297.2517597,270.03604110000003,17.42096155,1.149333333,"2-opt, shift-1, double-bridge"
55,P-n22-k2,216,286.7880499,377.2909945,335.68127089999996,25.655419100000003,1.131333333,"2-opt, shift-1, double-bridge"
56,P-n22-k8,603,589.3916937000001,686.6606632999999,616.6815727999999,23.26276498,1.8993333330000002,"2-opt, shift-1, double-bridge"
57,P-n23-k8,554,534.0306396999999,584.9602537999999,560.1603192000001,13.13285997,1.995,"2-opt, shift-1, double-bridge"
58,P-n40-k5.vrp,458,483.803159,573.4255657000001,529.9856119,21.96244255,1.8446666669999998,"2-opt, shift-1, double-bridge"
59,P-n45-k5,510,577.6948037999999,676.5763897999999,619.298619,25.5898071,1.9073333330000002,"2-opt, shift-1, double-bridge"
60,P-n50-k10,696,756.1468065,849.815524,795.7846899,25.41591615,2.662666667,"2-opt, shift-1, double-bridge"
61, P-n50-k7,554,609.9241232999999,686.2907757999999,641.6954521,19.837343100000002,2.1993333330000002,"2-opt, shift-1, double-bridge"
62,P-n50-k8,649,682.9610272000001,760.9280813999999,720.0124557999999,19.26331188,2.404,"2-opt, shift-1, double-bridge"
63,P-n51-k10,745,792.6104174,1205.591207,856.5644781999999,69.79571218,2.595333333,"2-opt, shift-1, double-bridge"
64,P-n55-k10,669,750.0369615000001,871.3556777000001,795.1841457,28.94593038,2.603,"2-opt, shift-1, double-bridge"
65,P-n55-k15,856,1019.601269,1088.3308880000002,1052.156759,18.52907719,3.3696666669999997,"2-opt, shift-1, double-bridge"
66,P-n55-k7,524,611.0370905,759.6967883,667.5906672,30.44492142,2.364,"2-opt, shift-1, double-bridge"
67,P-n55-k8,576,635.6229785,750.0063436,685.0304871000001,26.12644428,2.285,"2-opt, shift-1, double-bridge"
68,P-n60-k10,706,824.0614032999999,955.5276141,884.9706107999999,35.62809912,2.7686666669999997,"2-opt, shift-1, double-bridge"
69,P-n60-k15,905,1054.677167,1221.6767009999999,1102.945255,32.79810623,3.2760000000000002,"2-opt, shift-1, double-bridge"
70,P-n65-k10,792,867.2718263,1028.5442,933.4684568,31.92833381,2.725,"2-opt, shift-1, double-bridge"
71,P-n70-k10,834,919.1527823999999,1064.969035,982.9666572000001,32.65847373,2.851666667,"2-opt, shift-1, double-bridge"
72,P-n76-k4,589,762.3095582999999,1134.028719,946.8805342,96.42039169,2.186,"2-opt, shift-1, double-bridge"
73,P-n76-k5,631,771.3179575,1177.34088,920.0206989,116.59929209999999,2.342333333,"2-opt, shift-1, double-bridge"
74,A-n32-k5,784,818.3323750918288,1027.3375719924913,920.9924618022532,46.702311731873095,1.7763333333333335,"2-opt, or-opt-3, double-bridge"
75,A-n33-k5,661,741.1022064625353,864.9354457801411,784.6567864490319,32.80286752541546,1.814,"2-opt, or-opt-3, double-bridge"
76,A-n33-k6,742,769.3456447992517,1014.8837060175257,872.8057617404445,58.18388686573721,1.9366666666666668,"2-opt, or-opt-3, double-bridge"
77,A-n34-k5,778,814.3762932128897,1013.542548319564,904.2731808809518,47.803467284107704,1.8170000000000002,"2-opt, or-opt-3, double-bridge"
78,A-n36-k5,799,881.6568513081726,1053.5952381267557,956.5438586598301,43.75586909686026,1.832,"2-opt, or-opt-3, double-bridge"
79,A-n37-k5,669,753.3370940711884,888.2632316085164,818.1107756246744,38.23156232132201,1.8573333333333335,"2-opt, or-opt-3, double-bridge"
80,A-n37-k6,949,1018.8700219855302,1303.58139742411,1122.9835709770805,69.44757952268395,2.0373333333333337,"2-opt, or-opt-3, double-bridge"
81,A-n38-k5,730,799.5562034144351,1080.2609281779655,909.2800111150221,75.01034707739603,2.209,"2-opt, or-opt-3, double-bridge"
82,A-n39-k5,822,943.2594232893424,1192.5677259838005,1050.3625608902523,68.41895876330348,1.867,"2-opt, or-opt-3, double-bridge"
83,A-n39-k6,831,902.307234552777,1104.6624648843742,989.4167281561834,52.459902388494,1.9499999999999997,"2-opt, or-opt-3, double-bridge"
84,A-n44-k6,937,1063.2305910027121,1264.0192912315683,1159.048712630839,49.992900379771925,2.003,"2-opt, or-opt-3, double-bridge"
85,A-n45-k6,944,1056.5717086359446,1308.683002664454,1156.770875808374,61.77208943352901,2.0926666666666667,"2-opt, or-opt-3, double-bridge"
86,A-n45-k7,1146,1276.7484531248786,1480.257470717753,1357.4203173179808,50.454219223209336,2.0370000000000004,"2-opt, or-opt-3, double-bridge"
87,A-n46-k7,914,1019.0421432826051,1238.3751647181507,1120.7957535509236,48.16939486151489,2.066666666666667,"2-opt, or-opt-3, double-bridge"
88,A-n48-k7,1073,1212.433090210563,1452.677017902267,1313.6140382724625,58.79229324163025,2.088666666666667,"2-opt, or-opt-3, double-bridge"
89,A-n53-k7,1010,1186.9720964293604,1557.9011086497394,1315.2990708754692,79.77225601628301,2.191666666666667,"2-opt, or-opt-3, double-bridge"
90,A-n54-k7,1167,1356.68420376312,1634.457537946919,1483.5199123770153,66.53695660107849,2.2393333333333336,"2-opt, or-opt-3, double-bridge"
91,A-n55-k9,1073,1206.506163773924,1517.1545406074285,1361.2409982024226,72.76870771325687,2.437,"2-opt, or-opt-3, double-bridge"
92,A-n60-k9,1408,1536.734416499563,1805.3092396021138,1660.1970460188345,66.76544312731554,2.473666666666667,"2-opt, or-opt-3, double-bridge"
93,A-n61-k9,1035,1217.94665569023,1451.5939333878111,1318.6683197201528,65.24558995152577,2.5709999999999993,"2-opt, or-opt-3, double-bridge"
94,A-n62-k8,1290,1504.2380430072285,1750.7178149650997,1643.2606941178738,53.586411989798556,2.369,"2-opt, or-opt-3, double-bridge"
95,A-n63-k10,1315,1528.1410295461517,1800.9029215919766,1632.0316160740917,64.48039750239076,2.6526666666666667,"2-opt, or-opt-3, double-bridge"
96,A-n63-k9,1634,1880.850805275563,2223.2387351698694,1977.9013826836037,74.70839903336065,2.564666666666667,"2-opt, or-opt-3, double-bridge"
97,A-n64-k9,1402,1638.8046903647078,1924.164126221067,1758.6491239122054,69.0119215579505,2.5243333333333333,"2-opt, or-opt-3, double-bridge"
98,A-n65-k9,1177,1399.7746853684826,1612.3528790049497,1510.9826873527932,55.94505336538098,2.609666666666667,"2-opt, or-opt-3, double-bridge"
99,A-n69-k9,1168,1378.5928326066096,1752.6131837478424,1511.1368369974696,68.37157503119982,2.5850000000000004,"2-opt, or-opt-3, double-bridge"
100,A-n80-k10,1764,2123.86072809908,2437.326990882694,2231.7670815884435,76.10095238435902,2.779333333333333,"2-opt, or-opt-3, double-bridge"
101,B-n31-k5,672,688.659442140759,896.3230280234968,727.3272565710072,42.67230492318228,1.7086666666666668,"2-opt, or-opt-3, double-bridge"
102,B-n34-k5,788,826.4139336490264,1102.2871450461244,925.162549614405,69.20171976697108,1.743,"2-opt, or-opt-3, double-bridge"
103,B-n35-k5,955,975.905549293667,1215.6497322561177,1082.7832823763792,56.1241609818506,1.7356666666666662,"2-opt, or-opt-3, double-bridge"
104,B-n38-k6,805,821.5080199724191,1018.7812069983179,888.4351181651174,42.16471455945313,1.8926666666666665,"2-opt, or-opt-3, double-bridge"
105,B-n39-k5,549,575.8774283112094,765.2700912056115,648.5654328687212,49.59068140862654,1.7963333333333331,"2-opt, or-opt-3, double-bridge"
106,B-n41-k6,829,875.7085827685493,1164.118070831541,1014.2373639351241,71.40223609866639,1.9296666666666664,"2-opt, or-opt-3, double-bridge"
107,B-n43-k6,742,783.0162089870648,930.0012004079354,859.3174852077705,31.89751560824931,1.9413333333333331,"2-opt, or-opt-3, double-bridge"
