,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
8775,P-n65-k10,981.488938,792,3.59,"2-opt, reinsertion, double-bridge"
8776,P-n65-k10,900.0223051,792,3.55,"2-opt, reinsertion, double-bridge"
8777,P-n65-k10,961.4165156,792,3.77,"2-opt, reinsertion, double-bridge"
8778,P-n65-k10,971.0102215,792,3.57,"2-opt, reinsertion, double-bridge"
8779,P-n65-k10,1036.21114,792,3.65,"2-opt, reinsertion, double-bridge"
8780,P-n65-k10,998.3506018,792,3.56,"2-opt, reinsertion, double-bridge"
8781,P-n65-k10,886.9198589,792,3.83,"2-opt, reinsertion, double-bridge"
8782,P-n65-k10,1049.945658,792,3.65,"2-opt, reinsertion, double-bridge"
8783,P-n65-k10,991.2754059,792,3.64,"2-opt, reinsertion, double-bridge"
8784,P-n65-k10,998.2105707,792,3.59,"2-opt, reinsertion, double-bridge"
8785,P-n65-k10,949.3754802,792,3.79,"2-opt, reinsertion, double-bridge"
8786,P-n65-k10,992.1290731,792,3.58,"2-opt, reinsertion, double-bridge"
8787,P-n65-k10,926.7895147,792,3.51,"2-opt, reinsertion, double-bridge"
8788,P-n65-k10,945.9805508,792,3.81,"2-opt, reinsertion, double-bridge"
8789,P-n65-k10,995.9652688,792,3.6,"2-opt, reinsertion, double-bridge"
8790,P-n70-k10,990.0502069,834,3.81,"2-opt, reinsertion, double-bridge"
8791,P-n70-k10,1103.517704,834,3.61,"2-opt, reinsertion, double-bridge"
8792,P-n70-k10,999.1969671,834,3.86,"2-opt, reinsertion, double-bridge"
8793,P-n70-k10,1060.137979,834,3.72,"2-opt, reinsertion, double-bridge"
8794,P-n70-k10,986.1892259,834,3.82,"2-opt, reinsertion, double-bridge"
8795,P-n70-k10,984.6260055,834,3.83,"2-opt, reinsertion, double-bridge"
8796,P-n70-k10,1010.812923,834,3.79,"2-opt, reinsertion, double-bridge"
8797,P-n70-k10,963.3994274,834,3.85,"2-opt, reinsertion, double-bridge"
8798,P-n70-k10,949.2241752,834,3.83,"2-opt, reinsertion, double-bridge"
8799,P-n70-k10,932.7578061,834,3.86,"2-opt, reinsertion, double-bridge"
8800,P-n70-k10,995.610072,834,3.9,"2-opt, reinsertion, double-bridge"
8801,P-n70-k10,991.4674949,834,3.81,"2-opt, reinsertion, double-bridge"
8802,P-n70-k10,1052.585507,834,3.61,"2-opt, reinsertion, double-bridge"
8803,P-n70-k10,997.1572661,834,3.82,"2-opt, reinsertion, double-bridge"
8804,P-n70-k10,949.2359152,834,3.89,"2-opt, reinsertion, double-bridge"
8805,P-n70-k10,943.6575158,834,3.87,"2-opt, reinsertion, double-bridge"
8806,P-n70-k10,980.2157155,834,3.85,"2-opt, reinsertion, double-bridge"
8807,P-n70-k10,953.6505254,834,3.86,"2-opt, reinsertion, double-bridge"
8808,P-n70-k10,1185.10365,834,3.7,"2-opt, reinsertion, double-bridge"
8809,P-n70-k10,990.5959987,834,3.87,"2-opt, reinsertion, double-bridge"
8810,P-n70-k10,992.2510839,834,3.88,"2-opt, reinsertion, double-bridge"
8811,P-n70-k10,980.5442637,834,3.88,"2-opt, reinsertion, double-bridge"
8812,P-n70-k10,945.5131035,834,3.87,"2-opt, reinsertion, double-bridge"
8813,P-n70-k10,991.0278549,834,3.85,"2-opt, reinsertion, double-bridge"
