,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
137,Set P,576,"2-opt, double-bridge",752.3150677,855.8134161,52.09100553,2.701208333,"2-opt, shift-1",654.5036711,709.0002902,32.00178759,2.5755,1.82E-05
138,Set A,1045,"2-opt, double-bridge",1302.471886,1472.63698,103.2928677,2.765209877,"2-opt, or-opt-2, double-bridge",1178.020915,1279.867562,62.49816357,2.47708642,5.61E-06
139,Set B,971,"2-opt, double-bridge",1135.96307,1294.397176,97.39772687,3.03626087,"2-opt, or-opt-2, double-bridge",1045.890192,1153.323889,64.81053233,2.522188406,2.70E-05
140,Set P,576,"2-opt, double-bridge",752.3150677,855.8134161,52.09100553,2.701208333,"2-opt, or-opt-2, double-bridge",661.0741806,716.0751577,31.99553048,2.488125,1.82E-05
141,Set A,1045,"2-opt, double-bridge",1302.471886,1472.63698,103.2928677,2.765209877,"2-opt, shift-1, double-bridge",1157.84407,1240.498576,52.09615473,3.102938272,5.61E-06
142,Set B,971,"2-opt, double-bridge",1135.96307,1294.397176,97.39772687,3.03626087,"2-opt, shift-1, double-bridge",1030.090454,1097.603305,45.7508489,3.19373913,2.70E-05
143,Set P,576,"2-opt, double-bridge",752.3150677,855.8134161,52.09100553,2.701208333,"2-opt, shift-1, double-bridge",652.5094986,712.1657606,32.9205888,3.124041667,1.82E-05
144,Set A,1045,"2-opt, double-bridge",1302.471886,1472.63698,103.2928677,2.765209877,"2-opt, or-opt-3, double-bridge",1186.26947,1290.434451,59.82560422,2.199333333,5.61E-06
145,Set B,971,"2-opt, double-bridge",1135.96307,1294.397176,97.39772687,3.03626087,"2-opt, or-opt-3, double-bridge",1049.5404,1158.069455,67.13255126,2.212956522,2.70E-05
146,Set P,576,"2-opt, double-bridge",752.3150677,855.8134161,52.09100553,2.701208333,"2-opt, or-opt-3, double-bridge",671.1929343,730.9596683,31.975814,2.183361111,3.03E-05
147,Set A,1045,"2-opt, double-bridge",1302.471886,1472.63698,103.2928677,2.765209877,"2-opt, reinsertion, swap-2-2",1133.228075,1231.252789,54.61421046,2.299839506,5.61E-06
148,Set B,971,"2-opt, double-bridge",1135.96307,1294.397176,97.39772687,3.03626087,"2-opt, reinsertion, swap-2-2",1018.474639,1117.26554,60.17419098,2.340043478,2.70E-05
149,Set P,576,"2-opt, double-bridge",752.3150677,855.8134161,52.09100553,2.701208333,"2-opt, reinsertion, swap-2-2",637.3794079,687.154339,28.42896995,2.331513889,1.82E-05
150,Set A,1045,"2-opt, double-bridge",1302.471886,1472.63698,103.2928677,2.765209877,"swap-2-1, reinsertion, swap-2-2",1157.154458,1262.000242,52.72551678,3.351395062,5.61E-06
151,Set B,971,"2-opt, double-bridge",1135.96307,1294.397176,97.39772687,3.03626087,"swap-2-1, reinsertion, swap-2-2",1055.839887,1150.116098,56.5293569,3.533028986,2.70E-05
152,Set P,576,"2-opt, double-bridge",752.3150677,855.8134161,52.09100553,2.701208333,"swap-2-1, reinsertion, swap-2-2",656.4611962,708.7350037,28.81936645,3.573833333,1.82E-05
153,Set A,1045,"2-opt, shift-1",1150.517142,1237.782767,50.03123599,2.646703704,"2-opt, or-opt-2, double-bridge",1178.020915,1279.867562,62.49816357,2.47708642,8.80E-06
154,Set B,971,"2-opt, shift-1",1025.803873,1094.869417,44.98140029,2.608797101,"2-opt, or-opt-2, double-bridge",1045.890192,1153.323889,64.81053233,2.522188406,2.70E-05
155,Set P,576,"2-opt, shift-1",654.5036711,709.0002902,32.00178759,2.5755,"2-opt, or-opt-2, double-bridge",661.0741806,716.0751577,31.99553048,2.488125,0.345753979
156,Set A,1045,"2-opt, shift-1",1150.517142,1237.782767,50.03123599,2.646703704,"2-opt, shift-1, double-bridge",1157.84407,1240.498576,52.09615473,3.102938272,0.456407769
157,Set B,971,"2-opt, shift-1",1025.803873,1094.869417,44.98140029,2.608797101,"2-opt, shift-1, double-bridge",1030.090454,1097.603305,45.7508489,3.19373913,0.411530228
158,Set P,576,"2-opt, shift-1",654.5036711,709.0002902,32.00178759,2.5755,"2-opt, shift-1, double-bridge",652.5094986,712.1657606,32.9205888,3.124041667,0.219232533
159,Set A,1045,"2-opt, shift-1",1150.517142,1237.782767,50.03123599,2.646703704,"2-opt, or-opt-3, double-bridge",1186.26947,1290.434451,59.82560422,2.199333333,7.87E-06
160,Set B,971,"2-opt, shift-1",1025.803873,1094.869417,44.98140029,2.608797101,"2-opt, or-opt-3, double-bridge",1049.5404,1158.069455,67.13255126,2.212956522,2.70E-05
161,Set P,576,"2-opt, shift-1",654.5036711,709.0002902,32.00178759,2.5755,"2-opt, or-opt-3, double-bridge",671.1929343,730.9596683,31.975814,2.183361111,0.037004512
162,Set A,1045,"2-opt, shift-1",1150.517142,1237.782767,50.03123599,2.646703704,"2-opt, reinsertion, swap-2-2",1133.228075,1231.252789,54.61421046,2.299839506,0.387093697
163,Set B,971,"2-opt, shift-1",1025.803873,1094.869417,44.98140029,2.608797101,"2-opt, reinsertion, swap-2-2",1018.474639,1117.26554,60.17419098,2.340043478,0.0012642
164,Set P,576,"2-opt, shift-1",654.5036711,709.0002902,32.00178759,2.5755,"2-opt, reinsertion, swap-2-2",637.3794079,687.154339,28.42896995,2.331513889,0.091850844
165,Set A,1045,"2-opt, shift-1",1150.517142,1237.782767,50.03123599,2.646703704,"swap-2-1, reinsertion, swap-2-2",1157.154458,1262.000242,52.72551678,3.351395062,0.007658295
166,Set B,971,"2-opt, shift-1",1025.803873,1094.869417,44.98140029,2.608797101,"swap-2-1, reinsertion, swap-2-2",1055.839887,1150.116098,56.5293569,3.533028986,3.09E-05
167,Set P,576,"2-opt, shift-1",654.5036711,709.0002902,32.00178759,2.5755,"swap-2-1, reinsertion, swap-2-2",656.4611962,708.7350037,28.81936645,3.573833333,0.265156634
168,Set A,1045,"2-opt, or-opt-2, double-bridge",1178.020915,1279.867562,62.49816357,2.47708642,"2-opt, shift-1, double-bridge",1157.84407,1240.498576,52.09615473,3.102938272,2.62E-05
169,Set B,971,"2-opt, or-opt-2, double-bridge",1045.890192,1153.323889,64.81053233,2.522188406,"2-opt, shift-1, double-bridge",1030.090454,1097.603305,45.7508489,3.19373913,3.09E-05
170,Set P,576,"2-opt, or-opt-2, double-bridge",661.0741806,716.0751577,31.99553048,2.488125,"2-opt, shift-1, double-bridge",652.5094986,712.1657606,32.9205888,3.124041667,0.587228166
171,Set A,1045,"2-opt, or-opt-2, double-bridge",1178.020915,1279.867562,62.49816357,2.47708642,"2-opt, or-opt-3, double-bridge",1186.26947,1290.434451,59.82560422,2.199333333,0.0124685
172,Set B,971,"2-opt, or-opt-2, double-bridge",1045.890192,1153.323889,64.81053233,2.522188406,"2-opt, or-opt-3, double-bridge",1049.5404,1158.069455,67.13255126,2.212956522,0.377758614
173,Set P,576,"2-opt, or-opt-2, double-bridge",661.0741806,716.0751577,31.99553048,2.488125,"2-opt, or-opt-3, double-bridge",671.1929343,730.9596683,31.975814,2.183361111,1.82E-05
174,Set A,1045,"2-opt, or-opt-2, double-bridge",1178.020915,1279.867562,62.49816357,2.47708642,"2-opt, reinsertion, swap-2-2",1133.228075,1231.252789,54.61421046,2.299839506,5.61E-06
175,Set B,971,"2-opt, or-opt-2, double-bridge",1045.890192,1153.323889,64.81053233,2.522188406,"2-opt, reinsertion, swap-2-2",1018.474639,1117.26554,60.17419098,2.340043478,9.90E-05
176,Set P,576,"2-opt, or-opt-2, double-bridge",661.0741806,716.0751577,31.99553048,2.488125,"2-opt, reinsertion, swap-2-2",637.3794079,687.154339,28.42896995,2.331513889,1.82E-05
177,Set A,1045,"2-opt, or-opt-2, double-bridge",1178.020915,1279.867562,62.49816357,2.47708642,"swap-2-1, reinsertion, swap-2-2",1157.154458,1262.000242,52.72551678,3.351395062,0.002279478
178,Set B,971,"2-opt, or-opt-2, double-bridge",1045.890192,1153.323889,64.81053233,2.522188406,"swap-2-1, reinsertion, swap-2-2",1055.839887,1150.116098,56.5293569,3.533028986,0.626514002
179,Set P,576,"2-opt, or-opt-2, double-bridge",661.0741806,716.0751577,31.99553048,2.488125,"swap-2-1, reinsertion, swap-2-2",656.4611962,708.7350037,28.81936645,3.573833333,0.010127991
180,Set A,1045,"2-opt, shift-1, double-bridge",1157.84407,1240.498576,52.09615473,3.102938272,"2-opt, or-opt-3, double-bridge",1186.26947,1290.434451,59.82560422,2.199333333,9.84E-06
181,Set B,971,"2-opt, shift-1, double-bridge",1030.090454,1097.603305,45.7508489,3.19373913,"2-opt, or-opt-3, double-bridge",1049.5404,1158.069455,67.13255126,2.212956522,2.70E-05
182,Set P,576,"2-opt, shift-1, double-bridge",652.5094986,712.1657606,32.9205888,3.124041667,"2-opt, or-opt-3, double-bridge",671.1929343,730.9596683,31.975814,2.183361111,0.042501961
183,Set A,1045,"2-opt, shift-1, double-bridge",1157.84407,1240.498576,52.09615473,3.102938272,"2-opt, reinsertion, swap-2-2",1133.228075,1231.252789,54.61421046,2.299839506,0.239105732
184,Set B,971,"2-opt, shift-1, double-bridge",1030.090454,1097.603305,45.7508489,3.19373913,"2-opt, reinsertion, swap-2-2",1018.474639,1117.26554,60.17419098,2.340043478,0.000820915
185,Set P,576,"2-opt, shift-1, double-bridge",652.5094986,712.1657606,32.9205888,3.124041667,"2-opt, reinsertion, swap-2-2",637.3794079,687.154339,28.42896995,2.331513889,0.039672486
186,Set A,1045,"2-opt, shift-1, double-bridge",1157.84407,1240.498576,52.09615473,3.102938272,"swap-2-1, reinsertion, swap-2-2",1157.154458,1262.000242,52.72551678,3.351395062,0.021088297
187,Set B,971,"2-opt, shift-1, double-bridge",1030.090454,1097.603305,45.7508489,3.19373913,"swap-2-1, reinsertion, swap-2-2",1055.839887,1150.116098,56.5293569,3.533028986,5.23E-05
188,Set P,576,"2-opt, shift-1, double-bridge",652.5094986,712.1657606,32.9205888,3.124041667,"swap-2-1, reinsertion, swap-2-2",656.4611962,708.7350037,28.81936645,3.573833333,0.668235142
189,Set A,1045,"2-opt, or-opt-3, double-bridge",1186.26947,1290.434451,59.82560422,2.199333333,"2-opt, reinsertion, swap-2-2",1133.228075,1231.252789,54.61421046,2.299839506,5.61E-06
190,Set B,971,"2-opt, or-opt-3, double-bridge",1049.5404,1158.069455,67.13255126,2.212956522,"2-opt, reinsertion, swap-2-2",1018.474639,1117.26554,60.17419098,2.340043478,2.70E-05
191,Set P,576,"2-opt, or-opt-3, double-bridge",671.1929343,730.9596683,31.975814,2.183361111,"2-opt, reinsertion, swap-2-2",637.3794079,687.154339,28.42896995,2.331513889,1.82E-05
192,Set A,1045,"2-opt, or-opt-3, double-bridge",1186.26947,1290.434451,59.82560422,2.199333333,"swap-2-1, reinsertion, swap-2-2",1157.154458,1262.000242,52.72551678,3.351395062,5.43E-05
193,Set B,971,"2-opt, or-opt-3, double-bridge",1049.5404,1158.069455,67.13255126,2.212956522,"swap-2-1, reinsertion, swap-2-2",1055.839887,1150.116098,56.5293569,3.533028986,0.223757155
194,Set P,576,"2-opt, or-opt-3, double-bridge",671.1929343,730.9596683,31.975814,2.183361111,"swap-2-1, reinsertion, swap-2-2",656.4611962,708.7350037,28.81936645,3.573833333,0.000395817
195,Set A,1045,"2-opt, reinsertion, swap-2-2",1133.228075,1231.252789,54.61421046,2.299839506,"swap-2-1, reinsertion, swap-2-2",1157.154458,1262.000242,52.72551678,3.351395062,6.02E-05
196,Set B,971,"2-opt, reinsertion, swap-2-2",1018.474639,1117.26554,60.17419098,2.340043478,"swap-2-1, reinsertion, swap-2-2",1055.839887,1150.116098,56.5293569,3.533028986,8.73E-05
197,Set P,576,"2-opt, reinsertion, swap-2-2",637.3794079,687.154339,28.42896995,2.331513889,"swap-2-1, reinsertion, swap-2-2",656.4611962,708.7350037,28.81936645,3.573833333,0.002234578
