,Name,Optimal Value,Minimum Solution Cost,Max Solution Cost,Avg Solution Cost,Std of Solution Cost,Avg Run Time,Implementation
73,P-n76-k5,631,2311.2145742211364,2424.1515244807256,2367.683049350931,56.46847512979457,0.01,"2-opt, exchange, swap-2-2"
74,A-n32-k5,784,1725.880181774913,1831.8210263676588,1778.850604071286,52.970422296372924,0.005,"2-opt, exchange, swap-2-2"
75,A-n33-k5,661,1472.6710970415843,1589.3036801545227,1530.9873885980535,58.316291556469196,0.0,"2-opt, exchange, swap-2-2"
76,A-n33-k6,742,1476.1392581703274,1542.4450167511561,1509.2921374607417,33.152879290414376,0.005,"2-opt, exchange, swap-2-2"
77,A-n34-k5,778,1599.8741286014015,1602.047690977965,1600.9609097896832,1.0867811882817477,0.0,"2-opt, exchange, swap-2-2"
78,A-n36-k5,799,1671.2641489522516,1824.708565298256,1747.9863571252538,76.72220817300217,0.0,"2-opt, exchange, swap-2-2"
79,A-n37-k5,669,1673.9269004466125,1674.6019748501672,1674.26443764839,0.33753720177730884,0.0,"2-opt, exchange, swap-2-2"
80,A-n37-k6,949,1909.8122238007932,1937.907525377226,1923.8598745890095,14.047650788216401,0.0,"2-opt, exchange, swap-2-2"
81,A-n38-k5,730,1663.4561523174002,1815.971155750989,1739.7136540341946,76.25750171679442,0.0,"2-opt, exchange, swap-2-2"
82,A-n39-k5,822,1835.9679981186814,1951.0407579751327,1893.504378046907,57.53637992822564,0.005,"2-opt, exchange, swap-2-2"
83,A-n39-k6,831,1905.4858328401556,2031.453707891124,1968.4697703656398,62.98393752548418,0.01,"2-opt, exchange, swap-2-2"
84,A-n44-k6,937,2215.2262936063157,2275.5171821861286,2245.371737896222,30.145444289906436,0.005,"2-opt, exchange, swap-2-2"
85,A-n45-k6,944,2402.531276936972,2408.654827744188,2405.59305234058,3.061775403607953,0.0,"2-opt, exchange, swap-2-2"
86,A-n45-k7,1146,2373.400296805633,2393.7270684614787,2383.563682633556,10.163385827922866,0.005,"2-opt, exchange, swap-2-2"
87,A-n46-k7,914,2243.9264371123068,2433.3638309603493,2338.6451340363283,94.71869692402129,0.01,"2-opt, exchange, swap-2-2"
88,A-n48-k7,1073,2522.622702344875,2598.9777958697555,2560.8002491073153,38.177546762440215,0.01,"2-opt, exchange, swap-2-2"
89,A-n53-k7,1010,2641.9714850725627,2808.7551718173586,2725.3633284449606,83.39184337239794,0.01,"2-opt, exchange, swap-2-2"
90,A-n54-k7,1167,2883.405865636916,3007.526828699939,2945.4663471684275,62.060481531511414,0.0,"2-opt, exchange, swap-2-2"
91,A-n55-k9,1073,2817.96995417197,2867.091655499932,2842.530804835951,24.560850663981,0.01,"2-opt, exchange, swap-2-2"
92,A-n60-k9,1408,3238.375346787542,3359.359558192938,3298.86745249024,60.49210570269793,0.01,"2-opt, exchange, swap-2-2"
93,A-n61-k9,1035,2646.6988521516655,2736.6819495338127,2691.690400842739,44.9915486910736,0.01,"2-opt, exchange, swap-2-2"
94,A-n62-k8,1290,3509.8395328594515,3515.398361964987,3512.6189474122193,2.7794145527677756,0.01,"2-opt, exchange, swap-2-2"
95,A-n63-k10,1315,3220.595562596767,3330.366900804381,3275.4812317005744,54.885669103807004,0.01,"2-opt, exchange, swap-2-2"
96,A-n63-k9,1634,3869.7535898534247,3886.3446090790467,3878.049099466236,8.295509612810974,0.01,"2-opt, exchange, swap-2-2"
97,A-n64-k9,1402,3187.4887054892024,3388.634665726103,3288.0616856076526,100.57298011845023,0.01,"2-opt, exchange, swap-2-2"
98,A-n65-k9,1177,3401.360090040068,3501.6621662458674,3451.5111281429677,50.15103810289975,0.01,"2-opt, exchange, swap-2-2"
99,A-n69-k9,1168,3416.690206680787,3610.0728607803267,3513.381533730557,96.69132704976982,0.01,"2-opt, exchange, swap-2-2"
100,A-n80-k10,1764,4537.554931447284,4722.697445363162,4630.126188405223,92.57125695793911,0.01,"2-opt, exchange, swap-2-2"
101,B-n31-k5,672,1138.5161790029183,1218.5370180674554,1178.5265985351868,40.01041953226854,0.0,"2-opt, exchange, swap-2-2"
102,B-n34-k5,788,1449.4638958478176,1472.5027603678245,1460.983328107821,11.519432260003441,0.0,"2-opt, exchange, swap-2-2"
103,B-n35-k5,955,2035.3563670087494,2151.8070621203055,2093.5817145645274,58.22534755577806,0.0,"2-opt, exchange, swap-2-2"
104,B-n38-k6,805,1775.3279059305253,1826.1196439461942,1800.7237749383598,25.39586900783445,0.0,"2-opt, exchange, swap-2-2"
105,B-n39-k5,549,1706.9197101543118,1822.3080909970802,1764.6139005756959,57.69419042138418,0.0,"2-opt, exchange, swap-2-2"
106,B-n41-k6,829,1949.0854445834748,2054.103891965541,2001.594668274508,52.509223691033185,0.005,"2-opt, exchange, swap-2-2"
107,B-n43-k6,742,1784.3749778312226,1824.0510247365285,1804.2130012838757,19.83802345265292,0.005,"2-opt, exchange, swap-2-2"
108,B-n44-k7,909,2109.6249867356764,2235.7546235183418,2172.689805127009,63.064818391332665,0.005,"2-opt, exchange, swap-2-2"
109,B-n45-k5,751,2096.1628921934025,2285.709847527668,2190.9363698605353,94.77347766713274,0.0,"2-opt, exchange, swap-2-2"
110,B-n45-k6,678,1505.7263721316233,1555.640263687083,1530.6833179093533,24.956945777729857,0.0,"2-opt, exchange, swap-2-2"
111,B-n50-k7,741,2367.2709708521675,2400.342427496438,2383.8066991743026,16.535728322135355,0.005,"2-opt, exchange, swap-2-2"
112,B-n50-k8,1313,2490.959104313212,2511.5592137665626,2501.259159039887,10.300054726675398,0.01,"2-opt, exchange, swap-2-2"
113,B-n51-k7,1032,2918.2004755401376,3110.810942529787,3014.5057090349624,96.30523349482473,0.01,"2-opt, exchange, swap-2-2"
114,B-n52-k7,747,2534.950629614535,2572.7462915727197,2553.8484605936274,18.897830979092305,0.005,"2-opt, exchange, swap-2-2"
115,B-n56-k7,707,2332.758758506965,2664.8405902080053,2498.799674357485,166.04091585052015,0.0,"2-opt, exchange, swap-2-2"
116,B-n57-k7,1153,3039.627719226149,3441.559713873886,3240.5937165500172,200.96599732386835,0.01,"2-opt, exchange, swap-2-2"
117,B-n57-k9,1598,3130.6204727656423,3185.514282016175,3158.0673773909084,27.44690462526637,0.01,"2-opt, exchange, swap-2-2"
118,B-n63-k10,1537,3705.582219683382,3734.3482821282128,3719.9652509057973,14.383031222415411,0.01,"2-opt, exchange, swap-2-2"
119,B-n64-k9,861,2844.4680309417545,2981.438806719497,2912.9534188306257,68.48538788887117,0.01,"2-opt, exchange, swap-2-2"
120,B-n66-k9,1374,3052.519854503525,3412.6609111506123,3232.5903828270684,180.0705283235436,0.01,"2-opt, exchange, swap-2-2"
121,B-n67-k10,1033,3153.8261656057525,3154.197941168027,3154.0120533868894,0.18588778113712578,0.01,"2-opt, exchange, swap-2-2"
122,B-n68-k9,1304,3489.6746190835065,3532.6681808599183,3511.171399971712,21.496780888205876,0.01,"2-opt, exchange, swap-2-2"
123,B-n78-k10,1266,3726.95127815139,4080.6272467278245,3903.7892624396072,176.83798428821729,0.01,"2-opt, exchange, swap-2-2"
124,P-n101-k4,681,3138.6078455819684,3230.0264056516476,3184.317125616808,45.709280034839594,0.01,"2-opt, exchange, swap-2-2"
125,P-n16-k8,435,500.2935552682367,517.309242587016,508.80139892762634,8.507843659389664,0.0,"2-opt, exchange, swap-2-2"
126,P-n19-k2,212,371.8463306835009,402.3470033328956,387.09666700819827,15.250336324697344,0.0,"2-opt, exchange, swap-2-2"
127, P-n20-k2,220,389.78940330128546,401.1462255534489,395.4678144273672,5.678411126081727,0.0,"2-opt, exchange, swap-2-2"
128,P-n21-k2,211,421.56176398344,428.4213932829355,424.99157863318777,3.4298146497477546,0.0,"2-opt, exchange, swap-2-2"
129,P-n22-k2,216,448.4099401076096,449.2755626043687,448.84275135598915,0.43281124837955076,0.0,"2-opt, exchange, swap-2-2"
130,P-n22-k8,603,692.1935310869262,791.0595095666454,741.6265203267858,49.43298923985958,0.0,"2-opt, exchange, swap-2-2"
131,P-n23-k8,554,667.7790295036149,695.2364565767397,681.5077430401773,13.728713536562395,0.0,"2-opt, exchange, swap-2-2"
132,P-n40-k5.vrp,458,1157.5457265836549,1176.4375471231356,1166.9916368533952,9.445910269740352,0.0,"2-opt, exchange, swap-2-2"
133,P-n45-k5,510,1298.3257577219547,1364.039253612214,1331.1825056670843,32.856747945129655,0.0,"2-opt, exchange, swap-2-2"
134,P-n50-k10,696,1488.0236318730738,1563.3788040952422,1525.7012179841581,37.677586111084224,0.01,"2-opt, exchange, swap-2-2"
135, P-n50-k7,554,1461.219155312397,1467.9475821988478,1464.5833687556224,3.364213443225367,0.005,"2-opt, exchange, swap-2-2"
136,P-n50-k8,649,1474.4652087586976,1477.5845262825026,1476.0248675206,1.559658761902483,0.01,"2-opt, exchange, swap-2-2"
137,P-n51-k10,745,1627.3914657906487,1634.492431056309,1630.9419484234788,3.5504826328301533,0.01,"2-opt, exchange, swap-2-2"
138,P-n55-k10,669,1640.3474027209922,1673.8744329431631,1657.1109178320776,16.76351511108544,0.02,"2-opt, exchange, swap-2-2"
139,P-n55-k15,856,1677.446278160106,1743.0147821012479,1710.230530130677,32.78425197057095,0.01,"2-opt, exchange, swap-2-2"
140,P-n55-k7,524,1561.1589996475327,1649.183489165396,1605.1712444064642,44.012244758931615,0.005,"2-opt, exchange, swap-2-2"
141,P-n55-k8,576,1571.4202985841903,1623.2857790510277,1597.353038817609,25.932740233418713,0.01,"2-opt, exchange, swap-2-2"
142,P-n60-k10,706,1849.227970220785,1897.659169175768,1873.4435696982764,24.215599477491537,0.01,"2-opt, exchange, swap-2-2"
143,P-n60-k15,905,1959.8738798423667,1997.3523141145322,1978.6130969784494,18.739217136082743,0.01,"2-opt, exchange, swap-2-2"
144,P-n65-k10,792,2091.5717211341907,2152.507123413805,2122.039422273998,30.467701139807104,0.01,"2-opt, exchange, swap-2-2"
145,P-n70-k10,834,2220.2013325473645,2255.585699182973,2237.8935158651684,17.692183317804165,0.01,"2-opt, exchange, swap-2-2"
146,P-n76-k4,589,2233.78412133407,2396.3567930595955,2315.0704571968326,81.28633586276283,0.005,"2-opt, exchange, swap-2-2"
147,P-n76-k5,631,2310.777439594947,2395.9546108763666,2353.3660252356567,42.58858564070988,0.01,"2-opt, exchange, swap-2-2"
