,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
816,A-n33-k6,742,"swap-2-1, shift-1, swap-2-2",750.5915862,820.6779365,35.71391279,2.272333333,"swap-1-1, shift-1, swap-2-2",754.0075476,818.6695176,32.73084504,2.265666667,0.991794564
817,A-n34-k5,778,"swap-2-1, shift-1, swap-2-2",794.9385722,849.8386103,29.06504112,2.138,"swap-1-1, shift-1, swap-2-2",808.8861959,850.873801,27.3979742,2.190333333,0.991794564
818,A-n36-k5,799,"swap-2-1, shift-1, swap-2-2",854.7738958,910.6544556,27.96495201,2.221,"swap-1-1, shift-1, swap-2-2",852.6542392,906.2543063,39.38295574,2.200333333,0.428430029
819,A-n37-k5,669,"swap-2-1, shift-1, swap-2-2",720.7185735,789.6770706,42.14124488,2.299,"swap-1-1, shift-1, swap-2-2",729.0092773,798.9391644,38.77552425,2.249666667,0.338856155
820,A-n37-k6,949,"swap-2-1, shift-1, swap-2-2",1037.101922,1108.719546,41.22540842,2.365666667,"swap-1-1, shift-1, swap-2-2",981.897365,1077.91938,41.94934823,2.358,0.023038145
821,A-n38-k5,730,"swap-2-1, shift-1, swap-2-2",804.6097929,860.800262,43.07342668,2.367666667,"swap-1-1, shift-1, swap-2-2",789.3296917,878.7253904,47.95395852,2.324,0.110925665
822,A-n39-k5,822,"swap-2-1, shift-1, swap-2-2",881.8265588,963.1742464,31.78200459,2.251,"swap-1-1, shift-1, swap-2-2",904.2331294,977.0748923,43.09419421,2.232333333,0.191522107
823,A-n39-k6,831,"swap-2-1, shift-1, swap-2-2",881.2974131,951.3864043,34.77896525,2.424333333,"swap-1-1, shift-1, swap-2-2",897.2703081,947.4721646,36.27067431,2.397333333,0.7035637
824,A-n44-k6,937,"swap-2-1, shift-1, swap-2-2",1053.321819,1113.616719,42.31480463,2.525333333,"swap-1-1, shift-1, swap-2-2",1019.502577,1095.673163,33.6325673,2.545666667,0.057096495
825,A-n45-k6,944,"swap-2-1, shift-1, swap-2-2",1019.78544,1093.18062,29.03278122,2.742,"swap-1-1, shift-1, swap-2-2",1067.727123,1126.236964,41.5206064,2.710333333,0.000771217
826,A-n45-k7,1146,"swap-2-1, shift-1, swap-2-2",1230.827393,1286.141819,40.37557495,2.636333333,"swap-1-1, shift-1, swap-2-2",1204.851798,1272.084162,37.21405286,2.616333333,0.158855499
827,A-n46-k7,914,"swap-2-1, shift-1, swap-2-2",986.9691796,1055.078359,42.46714676,2.714333333,"swap-1-1, shift-1, swap-2-2",997.1307658,1035.665393,22.10336479,2.656333333,0.017518394
828,A-n48-k7,1073,"swap-2-1, shift-1, swap-2-2",1193.447838,1245.567689,34.51229407,2.727,"swap-1-1, shift-1, swap-2-2",1180.486932,1232.161241,31.02120806,2.677666667,0.106394173
829,A-n53-k7,1010,"swap-2-1, shift-1, swap-2-2",1141.900719,1230.711327,54.34758012,2.852333333,"swap-1-1, shift-1, swap-2-2",1102.422822,1211.597966,40.93493221,2.805333333,0.289477072
830,A-n54-k7,1167,"swap-2-1, shift-1, swap-2-2",1284.104172,1394.307517,51.23152353,2.81,"swap-1-1, shift-1, swap-2-2",1262.863111,1370.013336,38.53645395,2.789,0.102010695
831,A-n55-k9,1073,"swap-2-1, shift-1, swap-2-2",1193.724241,1269.177794,49.99588586,3.137333333,"swap-1-1, shift-1, swap-2-2",1147.497384,1244.191846,52.51549057,3.121333333,0.089717838
832,A-n60-k9,1408,"swap-2-1, shift-1, swap-2-2",1506.814026,1568.899679,37.38443248,3.189333333,"swap-1-1, shift-1, swap-2-2",1460.313348,1577.187178,43.12107373,3.153333333,0.328571074
833,A-n61-k9,1035,"swap-2-1, shift-1, swap-2-2",1168.306464,1221.930965,31.60420896,3.357,"swap-1-1, shift-1, swap-2-2",1147.550712,1235.125317,41.10728398,3.347333333,0.289477072
834,A-n62-k8,1290,"swap-2-1, shift-1, swap-2-2",1476.573199,1560.300371,49.28968648,3.043666667,"swap-1-1, shift-1, swap-2-2",1477.670861,1556.07288,51.2652226,2.998333333,0.643516595
835,A-n63-k10,1315,"swap-2-1, shift-1, swap-2-2",1369.869168,1529.004822,50.97354935,3.414,"swap-1-1, shift-1, swap-2-2",1442.918896,1540.469877,56.09119785,3.363666667,0.585711569
836,A-n63-k9,1634,"swap-2-1, shift-1, swap-2-2",1793.257793,1937.981962,55.3029369,3.321,"swap-1-1, shift-1, swap-2-2",1796.256858,1895.31534,50.76704285,3.293,0.004114031
837,A-n64-k9,1402,"swap-2-1, shift-1, swap-2-2",1572.146901,1654.771444,38.54876618,3.267666667,"swap-1-1, shift-1, swap-2-2",1577.921722,1689.95711,48.6128224,3.226,0.003609433
838,A-n65-k9,1177,"swap-2-1, shift-1, swap-2-2",1370.069122,1433.776597,41.4481437,3.432,"swap-1-1, shift-1, swap-2-2",1347.533201,1443.833455,51.81063505,3.372,0.205888223
839,A-n69-k9,1168,"swap-2-1, shift-1, swap-2-2",1317.611169,1427.031877,60.13184588,3.392666667,"swap-1-1, shift-1, swap-2-2",1356.770955,1443.795407,46.64151445,3.295,0.213358073
840,A-n80-k10,1764,"swap-2-1, shift-1, swap-2-2",2057.732273,2141.57218,36.8336462,3.679,"swap-1-1, shift-1, swap-2-2",2050.595135,2171.184496,63.45210098,3.582333333,0.07190333
841,B-n31-k5,672,"swap-2-1, shift-1, swap-2-2",686.8716506,705.008766,20.75870221,2.217,"swap-1-1, shift-1, swap-2-2",686.4372154,713.123038,29.75649794,2.18,0.338856155
842,B-n34-k5,788,"swap-2-1, shift-1, swap-2-2",800.1173329,824.2891953,18.48015331,2.143333333,"swap-1-1, shift-1, swap-2-2",802.1654061,845.3611825,38.13840691,2.132333333,0.00727105
843,B-n35-k5,955,"swap-2-1, shift-1, swap-2-2",988.2010247,1020.562546,17.38002024,2.174,"swap-1-1, shift-1, swap-2-2",990.3877191,1021.061088,18.7554375,2.203666667,0.909930768
844,B-n38-k6,805,"swap-2-1, shift-1, swap-2-2",827.0366698,855.1993771,19.36332108,2.402,"swap-1-1, shift-1, swap-2-2",819.3627961,856.9699905,28.19774512,2.4,0.942610512
845,B-n39-k5,549,"swap-2-1, shift-1, swap-2-2",588.0991241,647.0866445,35.86941675,2.257333333,"swap-1-1, shift-1, swap-2-2",576.1882594,656.6533188,56.88893661,2.268666667,0.557742686
846,B-n41-k6,829,"swap-2-1, shift-1, swap-2-2",872.326579,947.7423108,51.24670561,2.403,"swap-1-1, shift-1, swap-2-2",865.6348632,949.9324106,48.07244476,2.445,0.893644387
847,B-n43-k6,742,"swap-2-1, shift-1, swap-2-2",779.9681585,813.3504879,21.72384236,2.478333333,"swap-1-1, shift-1, swap-2-2",779.3701345,834.985576,38.22568341,2.488333333,0.027029157
848,B-n44-k7,909,"swap-2-1, shift-1, swap-2-2",956.3913813,1012.410581,35.98853005,2.569666667,"swap-1-1, shift-1, swap-2-2",950.548965,1019.330231,38.52792343,2.592666667,0.477947439
849,B-n45-k5,751,"swap-2-1, shift-1, swap-2-2",786.5061356,866.6594838,73.21128802,2.464333333,"swap-1-1, shift-1, swap-2-2",793.950876,886.4234843,49.25323223,2.479666667,0.082206466
850,B-n45-k6,678,"swap-2-1, shift-1, swap-2-2",742.4180678,777.9896444,23.05977034,2.650333333,"swap-1-1, shift-1, swap-2-2",729.2150445,790.326118,35.25860975,2.672,0.130591635
851,B-n50-k7,741,"swap-2-1, shift-1, swap-2-2",788.6609634,863.2719033,40.91449804,2.701666667,"swap-1-1, shift-1, swap-2-2",780.7681876,881.1158538,44.15847928,2.713666667,0.191522107
852,B-n50-k8,1313,"swap-2-1, shift-1, swap-2-2",1348.863907,1401.688432,36.53586319,2.818,"swap-1-1, shift-1, swap-2-2",1350.047687,1392.501433,30.61847849,2.838,0.404834722
853,B-n51-k7,1032,"swap-2-1, shift-1, swap-2-2",1056.186905,1170.994576,54.25578663,2.873666667,"swap-1-1, shift-1, swap-2-2",1067.176255,1174.836651,66.87970403,2.899,0.975387164
854,B-n52-k7,747,"swap-2-1, shift-1, swap-2-2",799.5290074,847.9471627,34.15705137,2.751,"swap-1-1, shift-1, swap-2-2",784.0245743,894.6353259,66.40683445,2.770666667,0.015658483
855,B-n56-k7,707,"swap-2-1, shift-1, swap-2-2",763.5659371,817.3143243,39.43691198,2.785666667,"swap-1-1, shift-1, swap-2-2",771.5814235,844.2117851,55.72816866,2.815333333,0.030009891
856,B-n57-k7,1153,"swap-2-1, shift-1, swap-2-2",1182.794559,1278.341969,53.88002092,2.95,"swap-1-1, shift-1, swap-2-2",1191.820754,1346.845254,89.43591379,2.977666667,0.005319684
857,B-n57-k9,1598,"swap-2-1, shift-1, swap-2-2",1687.311606,1756.466003,36.91992323,3.055333333,"swap-1-1, shift-1, swap-2-2",1689.12359,1749.127308,34.06833713,3.095333333,0.477947439
858,B-n63-k10,1537,"swap-2-1, shift-1, swap-2-2",1638.945354,1725.130313,49.96468819,3.306666667,"swap-1-1, shift-1, swap-2-2",1651.783368,1737.600372,51.62229809,3.397,0.338856155
859,B-n64-k9,861,"swap-2-1, shift-1, swap-2-2",940.5727861,1019.385014,46.3945148,3.329666667,"swap-1-1, shift-1, swap-2-2",937.7629708,1028.375175,45.91158856,3.372666667,0.503832969
860,B-n66-k9,1374,"swap-2-1, shift-1, swap-2-2",1435.921966,1530.366407,54.70761708,3.263333333,"swap-1-1, shift-1, swap-2-2",1417.529769,1555.602745,61.10661479,3.339333333,0.152860694
861,B-n67-k10,1033,"swap-2-1, shift-1, swap-2-2",1169.431539,1234.224739,66.30102629,3.353,"swap-1-1, shift-1, swap-2-2",1161.774817,1229.247543,54.12538504,3.407333333,0.845080424
862,B-n68-k9,1304,"swap-2-1, shift-1, swap-2-2",1362.604645,1479.769223,61.30718826,3.243666667,"swap-1-1, shift-1, swap-2-2",1392.187807,1489.200183,46.10465323,3.296333333,0.370935308
863,B-n78-k10,1266,"swap-2-1, shift-1, swap-2-2",1396.894239,1499.98146,63.71008944,3.6,"swap-1-1, shift-1, swap-2-2",1428.064149,1518.402923,54.37625143,3.617,0.428430029
864,P-n101-k4,681,"swap-2-1, shift-1, swap-2-2",1039.322944,1130.130302,43.89602301,3.273333333,"swap-1-1, shift-1, swap-2-2",1068.020607,1180.845462,52.54519513,3.293666667,0.001708773
865,P-n16-k8,435,"swap-2-1, shift-1, swap-2-2",451.3350802,456.2658699,5.018974147,2.196666667,"swap-1-1, shift-1, swap-2-2",451.3350802,455.306804,5.317237636,2.213666667,0.37668042
866,P-n19-k2,212,"swap-2-1, shift-1, swap-2-2",238.8777261,286.9290285,23.91021046,1.405,"swap-1-1, shift-1, swap-2-2",245.3926691,280.9385053,20.67227529,1.459333333,0.404834722
867, P-n20-k2,220,"swap-2-1, shift-1, swap-2-2",246.5992119,285.3292454,21.64193874,1.431333333,"swap-1-1, shift-1, swap-2-2",258.6591381,292.2496389,20.3636396,1.468,0.360038829
868,P-n21-k2,211,"swap-2-1, shift-1, swap-2-2",226.3896888,254.7299496,16.73425712,1.543333333,"swap-1-1, shift-1, swap-2-2",221.4444746,255.5580607,20.62105862,1.612666667,0.765519292
869,P-n22-k2,216,"swap-2-1, shift-1, swap-2-2",255.8950476,294.2498409,16.56729468,1.483666667,"swap-1-1, shift-1, swap-2-2",256.6162554,286.0830063,18.03525217,1.548333333,0.093675597
870,P-n22-k8,603,"swap-2-1, shift-1, swap-2-2",589.3916937,609.9096529,13.5830576,2.447,"swap-1-1, shift-1, swap-2-2",588.7935243,608.1989994,18.74967683,2.484666667,0.122090348
871,P-n23-k8,554,"swap-2-1, shift-1, swap-2-2",539.7336883,557.9178279,14.48020415,2.467,"swap-1-1, shift-1, swap-2-2",536.3446368,548.8553549,11.51555346,2.508333333,0.057096495
872,P-n40-k5.vrp,458,"swap-2-1, shift-1, swap-2-2",495.6411386,534.3052849,27.01087978,2.245333333,"swap-1-1, shift-1, swap-2-2",482.3269295,540.2255737,29.46748005,2.296,0.298943752
873,P-n45-k5,510,"swap-2-1, shift-1, swap-2-2",569.5239924,608.1554945,22.61019542,2.296,"swap-1-1, shift-1, swap-2-2",575.7441394,617.6948677,29.66814535,2.352,0.298943752
874,P-n50-k10,696,"swap-2-1, shift-1, swap-2-2",765.0721227,797.5201843,23.71148695,3.175,"swap-1-1, shift-1, swap-2-2",754.555068,783.6615126,21.36117798,3.249,0.002414704
875, P-n50-k7,554,"swap-2-1, shift-1, swap-2-2",606.6869325,646.3335773,28.50658188,2.676666667,"swap-1-1, shift-1, swap-2-2",613.8915897,647.5338748,13.83979825,2.734666667,0.571645784
876,P-n50-k8,649,"swap-2-1, shift-1, swap-2-2",656.7290735,714.4317081,24.29016301,2.952333333,"swap-1-1, shift-1, swap-2-2",670.1099328,703.6303374,23.01792551,3.010333333,0.085895826
877,P-n51-k10,745,"swap-2-1, shift-1, swap-2-2",803.881643,840.9659998,22.89014101,3.252,"swap-1-1, shift-1, swap-2-2",800.057607,835.1921423,21.17834328,3.286333333,0.416533807
878,P-n55-k10,669,"swap-2-1, shift-1, swap-2-2",750.8586779,783.8524622,18.34644274,3.165,"swap-1-1, shift-1, swap-2-2",738.3876828,781.2589899,23.44025514,3.229333333,0.393334372
879,P-n55-k15,856,"swap-2-1, shift-1, swap-2-2",1005.389812,1044.601758,25.28518274,4.125666667,"swap-1-1, shift-1, swap-2-2",977.3627946,1017.345595,24.82437958,4.230333333,0.000453356
880,P-n55-k7,524,"swap-2-1, shift-1, swap-2-2",612.8719594,663.2944936,24.90731333,2.771,"swap-1-1, shift-1, swap-2-2",634.3517941,674.2814426,25.45791452,2.828333333,0.115608188
881,P-n55-k8,576,"swap-2-1, shift-1, swap-2-2",638.2695332,685.8589551,27.52428519,2.706,"swap-1-1, shift-1, swap-2-2",625.9240052,685.5271973,34.09935663,2.798666667,0.658330524
882,P-n60-k10,706,"swap-2-1, shift-1, swap-2-2",818.9966384,875.4936132,29.05318304,3.328666667,"swap-1-1, shift-1, swap-2-2",822.5130007,869.1537923,32.66125238,3.430666667,0.393334372
883,P-n60-k15,905,"swap-2-1, shift-1, swap-2-2",1041.313487,1087.248738,30.69153248,4.122666667,"swap-1-1, shift-1, swap-2-2",1012.917238,1065.210198,29.7799613,4.201,0.003378854
884,P-n65-k10,792,"swap-2-1, shift-1, swap-2-2",892.286238,935.0328924,22.85594798,3.369666667,"swap-1-1, shift-1, swap-2-2",876.0748339,935.4551781,32.1684243,3.424333333,0.797098303
885,P-n70-k10,834,"swap-2-1, shift-1, swap-2-2",939.5775905,984.3572339,24.12198525,3.573,"swap-1-1, shift-1, swap-2-2",937.1314378,994.4484391,29.54869664,3.646666667,0.057096495
886,P-n76-k4,589,"swap-2-1, shift-1, swap-2-2",822.680647,903.7675514,36.99937581,2.660333333,"swap-1-1, shift-1, swap-2-2",850.558489,924.1868075,40.59012892,2.739333333,0.020671114
887,P-n76-k5,631,"swap-2-1, shift-1, swap-2-2",819.776004,929.224767,51.76994557,2.885666667,"swap-1-1, shift-1, swap-2-2",861.7497332,937.5294046,34.18772865,2.933666667,0.452806505
888,A-n32-k5,784,"swap-2-1, shift-1, swap-2-2",826.6012225,886.0118619,41.2161076,2.177,"2-opt, reinsertion, double-bridge",812.1750886,900.6851422,61.95972708,2.383666667,0.125438239
889,A-n33-k5,661,"swap-2-1, shift-1, swap-2-2",704.4647817,738.1834815,28.44677853,2.190333333,"2-opt, reinsertion, double-bridge",684.461553,759.3058592,35.24892882,2.344333333,0.006835856
890,A-n33-k6,742,"swap-2-1, shift-1, swap-2-2",750.5915862,820.6779365,35.71391279,2.272333333,"2-opt, reinsertion, double-bridge",777.7843248,856.6378226,42.85638311,2.546333333,0.004114031
891,A-n34-k5,778,"swap-2-1, shift-1, swap-2-2",794.9385722,849.8386103,29.06504112,2.138,"2-opt, reinsertion, double-bridge",819.6403844,895.8521239,47.14290377,2.379,0.000331726
892,A-n36-k5,799,"swap-2-1, shift-1, swap-2-2",854.7738958,910.6544556,27.96495201,2.221,"2-opt, reinsertion, double-bridge",838.9647286,906.3457111,39.05941762,2.42,0.530440091
893,A-n37-k5,669,"swap-2-1, shift-1, swap-2-2",720.7185735,789.6770706,42.14124488,2.299,"2-opt, reinsertion, double-bridge",711.9771324,787.5435043,68.76094,2.426333333,0.370935308
894,A-n37-k6,949,"swap-2-1, shift-1, swap-2-2",1037.101922,1108.719546,41.22540842,2.365666667,"2-opt, reinsertion, double-bridge",987.3560605,1081.586024,40.0445309,2.678666667,0.033268897
895,A-n38-k5,730,"swap-2-1, shift-1, swap-2-2",804.6097929,860.800262,43.07342668,2.367666667,"2-opt, reinsertion, double-bridge",793.3326229,919.0439464,84.97741026,2.503333333,0.008729668
896,A-n39-k5,822,"swap-2-1, shift-1, swap-2-2",881.8265588,963.1742464,31.78200459,2.251,"2-opt, reinsertion, double-bridge",898.2966297,983.0466516,50.2443586,2.516333333,0.177907383
897,A-n39-k6,831,"swap-2-1, shift-1, swap-2-2",881.2974131,951.3864043,34.77896525,2.424333333,"2-opt, reinsertion, double-bridge",873.5697523,971.9609837,55.84461423,2.591666667,0.051930665
898,A-n44-k6,937,"swap-2-1, shift-1, swap-2-2",1053.321819,1113.616719,42.31480463,2.525333333,"2-opt, reinsertion, double-bridge",1025.249705,1137.985586,65.23470653,2.698,0.125438239
899,A-n45-k6,944,"swap-2-1, shift-1, swap-2-2",1019.78544,1093.18062,29.03278122,2.742,"2-opt, reinsertion, double-bridge",1022.463641,1099.89484,45.61163508,2.836666667,0.7035637
900,A-n45-k7,1146,"swap-2-1, shift-1, swap-2-2",1230.827393,1286.141819,40.37557495,2.636333333,"2-opt, reinsertion, double-bridge",1249.102043,1328.812688,53.62153464,2.802333333,0.002957462
901,A-n46-k7,914,"swap-2-1, shift-1, swap-2-2",986.9691796,1055.078359,42.46714676,2.714333333,"2-opt, reinsertion, double-bridge",1024.027463,1101.338489,55.65397617,2.837,0.004681835
902,A-n48-k7,1073,"swap-2-1, shift-1, swap-2-2",1193.447838,1245.567689,34.51229407,2.727,"2-opt, reinsertion, double-bridge",1187.802751,1259.306264,43.78688615,2.868666667,0.271155198
903,A-n53-k7,1010,"swap-2-1, shift-1, swap-2-2",1141.900719,1230.711327,54.34758012,2.852333333,"2-opt, reinsertion, double-bridge",1126.736236,1232.672127,63.09550007,3.056666667,0.86121252
904,A-n54-k7,1167,"swap-2-1, shift-1, swap-2-2",1284.104172,1394.307517,51.23152353,2.81,"2-opt, reinsertion, double-bridge",1294.625172,1409.709484,92.7230593,3.057666667,0.673279807
905,A-n55-k9,1073,"swap-2-1, shift-1, swap-2-2",1193.724241,1269.177794,49.99588586,3.137333333,"2-opt, reinsertion, double-bridge",1191.834727,1336.644045,80.47958376,3.383,0.000388111
906,A-n60-k9,1408,"swap-2-1, shift-1, swap-2-2",1506.814026,1568.899679,37.38443248,3.189333333,"2-opt, reinsertion, double-bridge",1530.125836,1631.636151,66.8781086,3.404666667,4.86E-05
907,A-n61-k9,1035,"swap-2-1, shift-1, swap-2-2",1168.306464,1221.930965,31.60420896,3.357,"2-opt, reinsertion, double-bridge",1190.577579,1283.794194,74.58552597,3.566333333,0.000222483
908,A-n62-k8,1290,"swap-2-1, shift-1, swap-2-2",1476.573199,1560.300371,49.28968648,3.043666667,"2-opt, reinsertion, double-bridge",1375.24973,1539.963146,76.57131688,3.206666667,0.262298719
909,A-n63-k10,1315,"swap-2-1, shift-1, swap-2-2",1369.869168,1529.004822,50.97354935,3.414,"2-opt, reinsertion, double-bridge",1482.399089,1588.73131,67.94082839,3.694666667,0.000615641
910,A-n63-k9,1634,"swap-2-1, shift-1, swap-2-2",1793.257793,1937.981962,55.3029369,3.321,"2-opt, reinsertion, double-bridge",1768.451957,1904.611429,84.29812841,3.668666667,0.049498046
911,A-n64-k9,1402,"swap-2-1, shift-1, swap-2-2",1572.146901,1654.771444,38.54876618,3.267666667,"2-opt, reinsertion, double-bridge",1514.948937,1665.96959,64.60652444,3.572,0.643516595
912,A-n65-k9,1177,"swap-2-1, shift-1, swap-2-2",1370.069122,1433.776597,41.4481437,3.432,"2-opt, reinsertion, double-bridge",1337.827558,1443.187515,63.38020842,3.601333333,0.614314564
913,A-n69-k9,1168,"swap-2-1, shift-1, swap-2-2",1317.611169,1427.031877,60.13184588,3.392666667,"2-opt, reinsertion, double-bridge",1298.68837,1458.134911,90.60246843,3.576333333,0.082206466
914,A-n80-k10,1764,"swap-2-1, shift-1, swap-2-2",2057.732273,2141.57218,36.8336462,3.679,"2-opt, reinsertion, double-bridge",2003.46322,2147.121346,62.01163281,3.898666667,0.628843002
915,B-n31-k5,672,"swap-2-1, shift-1, swap-2-2",686.8716506,705.008766,20.75870221,2.217,"2-opt, reinsertion, double-bridge",680.4385288,707.2217256,23.0192111,2.367666667,0.404834722
916,B-n34-k5,788,"swap-2-1, shift-1, swap-2-2",800.1173329,824.2891953,18.48015331,2.143333333,"2-opt, reinsertion, double-bridge",826.9193148,921.2623826,52.26835585,2.392666667,1.73E-06
917,B-n35-k5,955,"swap-2-1, shift-1, swap-2-2",988.2010247,1020.562546,17.38002024,2.174,"2-opt, reinsertion, double-bridge",982.8055976,1063.299966,54.35507662,2.390333333,0.000830707
918,B-n38-k6,805,"swap-2-1, shift-1, swap-2-2",827.0366698,855.1993771,19.36332108,2.402,"2-opt, reinsertion, double-bridge",832.1846395,890.6917025,58.00477411,2.583666667,0.003161765
919,B-n39-k5,549,"swap-2-1, shift-1, swap-2-2",588.0991241,647.0866445,35.86941675,2.257333333,"2-opt, reinsertion, double-bridge",589.4679672,653.7573806,48.06049995,2.466,0.673279807
920,B-n41-k6,829,"swap-2-1, shift-1, swap-2-2",872.326579,947.7423108,51.24670561,2.403,"2-opt, reinsertion, double-bridge",878.9468159,989.2118229,68.89901816,2.693,0.031603382
921,B-n43-k6,742,"swap-2-1, shift-1, swap-2-2",779.9681585,813.3504879,21.72384236,2.478333333,"2-opt, reinsertion, double-bridge",770.6663401,821.943955,27.71724145,2.673666667,0.106394173
922,B-n44-k7,909,"swap-2-1, shift-1, swap-2-2",956.3913813,1012.410581,35.98853005,2.569666667,"2-opt, reinsertion, double-bridge",977.5268013,1081.362126,60.81056029,2.848,8.92E-05
923,B-n45-k5,751,"swap-2-1, shift-1, swap-2-2",786.5061356,866.6594838,73.21128802,2.464333333,"2-opt, reinsertion, double-bridge",771.4119933,898.0948392,79.33891978,2.662333333,0.018518975
924,B-n45-k6,678,"swap-2-1, shift-1, swap-2-2",742.4180678,777.9896444,23.05977034,2.650333333,"2-opt, reinsertion, double-bridge",736.1045237,813.1512016,49.98896114,2.846666667,0.001113801
925,B-n50-k7,741,"swap-2-1, shift-1, swap-2-2",788.6609634,863.2719033,40.91449804,2.701666667,"2-opt, reinsertion, double-bridge",771.5409695,894.0603423,59.84836086,2.947,0.047161747
926,B-n50-k8,1313,"swap-2-1, shift-1, swap-2-2",1348.863907,1401.688432,36.53586319,2.818,"2-opt, reinsertion, double-bridge",1379.651757,1472.98419,47.81391993,3.082666667,1.92E-06
927,B-n51-k7,1032,"swap-2-1, shift-1, swap-2-2",1056.186905,1170.994576,54.25578663,2.873666667,"2-opt, reinsertion, double-bridge",1036.575426,1225.218943,84.18425412,3.106666667,0.00727105
928,B-n52-k7,747,"swap-2-1, shift-1, swap-2-2",799.5290074,847.9471627,34.15705137,2.751,"2-opt, reinsertion, double-bridge",779.3299495,888.4264582,64.74193995,2.995666667,0.005667173
929,B-n56-k7,707,"swap-2-1, shift-1, swap-2-2",763.5659371,817.3143243,39.43691198,2.785666667,"2-opt, reinsertion, double-bridge",758.233973,836.095445,83.18619567,3.023,0.465282582
930,B-n57-k7,1153,"swap-2-1, shift-1, swap-2-2",1182.794559,1278.341969,53.88002092,2.95,"2-opt, reinsertion, double-bridge",1204.402761,1392.050455,87.95773723,3.193666667,1.49E-05
931,B-n57-k9,1598,"swap-2-1, shift-1, swap-2-2",1687.311606,1756.466003,36.91992323,3.055333333,"2-opt, reinsertion, double-bridge",1708.92105,1814.162657,54.11162043,3.322333333,0.000419551
932,B-n63-k10,1537,"swap-2-1, shift-1, swap-2-2",1638.945354,1725.130313,49.96468819,3.306666667,"2-opt, reinsertion, double-bridge",1661.472119,1836.844033,99.5134881,3.634333333,8.19E-05
933,B-n64-k9,861,"swap-2-1, shift-1, swap-2-2",940.5727861,1019.385014,46.3945148,3.329666667,"2-opt, reinsertion, double-bridge",945.1335935,1103.613573,96.38217559,3.616,6.89E-05
934,B-n66-k9,1374,"swap-2-1, shift-1, swap-2-2",1435.921966,1530.366407,54.70761708,3.263333333,"2-opt, reinsertion, double-bridge",1438.615792,1573.233691,75.05915024,3.606666667,0.002255124
935,B-n67-k10,1033,"swap-2-1, shift-1, swap-2-2",1169.431539,1234.224739,66.30102629,3.353,"2-opt, reinsertion, double-bridge",1145.549439,1276.354066,84.28297925,3.685,0.093675597
936,B-n68-k9,1304,"swap-2-1, shift-1, swap-2-2",1362.604645,1479.769223,61.30718826,3.243666667,"2-opt, reinsertion, double-bridge",1436.129168,1541.140505,63.7123491,3.562666667,0.000771217
937,B-n78-k10,1266,"swap-2-1, shift-1, swap-2-2",1396.894239,1499.98146,63.71008944,3.6,"2-opt, reinsertion, double-bridge",1393.633507,1543.715912,82.39894218,3.918,0.057096495
938,P-n101-k4,681,"swap-2-1, shift-1, swap-2-2",1039.322944,1130.130302,43.89602301,3.273333333,"2-opt, reinsertion, double-bridge",928.5955746,1010.215088,38.81181831,3.475333333,1.73E-06
939,P-n16-k8,435,"swap-2-1, shift-1, swap-2-2",451.3350802,456.2658699,5.018974147,2.196666667,"2-opt, reinsertion, double-bridge",451.3350802,460.350287,7.633970436,2.300333333,0.070957651
940,P-n19-k2,212,"swap-2-1, shift-1, swap-2-2",238.8777261,286.9290285,23.91021046,1.405,"2-opt, reinsertion, double-bridge",220.2584986,245.1569943,16.45184353,1.500666667,5.75E-06
941, P-n20-k2,220,"swap-2-1, shift-1, swap-2-2",246.5992119,285.3292454,21.64193874,1.431333333,"2-opt, reinsertion, double-bridge",219.1321041,240.9438579,18.60508521,1.501333333,3.88E-06
942,P-n21-k2,211,"swap-2-1, shift-1, swap-2-2",226.3896888,254.7299496,16.73425712,1.543333333,"2-opt, reinsertion, double-bridge",212.7115397,230.3252651,14.2303122,1.541,1.97E-05
943,P-n22-k2,216,"swap-2-1, shift-1, swap-2-2",255.8950476,294.2498409,16.56729468,1.483666667,"2-opt, reinsertion, double-bridge",217.8521507,241.7008222,19.15081189,1.540666667,1.92E-06
944,P-n22-k8,603,"swap-2-1, shift-1, swap-2-2",589.3916937,609.9096529,13.5830576,2.447,"2-opt, reinsertion, double-bridge",595.95508,653.0146329,36.98555145,2.663666667,1.49E-05
945,P-n23-k8,554,"swap-2-1, shift-1, swap-2-2",539.7336883,557.9178279,14.48020415,2.467,"2-opt, reinsertion, double-bridge",543.1351736,582.7379215,23.90787063,2.798,0.000147728
946,P-n40-k5.vrp,458,"swap-2-1, shift-1, swap-2-2",495.6411386,534.3052849,27.01087978,2.245333333,"2-opt, reinsertion, double-bridge",498.4892768,538.5477302,22.3602759,2.486333333,0.158855499
947,P-n45-k5,510,"swap-2-1, shift-1, swap-2-2",569.5239924,608.1554945,22.61019542,2.296,"2-opt, reinsertion, double-bridge",547.8488205,597.118172,28.08218765,2.532333333,0.158855499
948,P-n50-k10,696,"swap-2-1, shift-1, swap-2-2",765.0721227,797.5201843,23.71148695,3.175,"2-opt, reinsertion, double-bridge",758.9764138,794.8157213,32.84907334,3.527,0.614314564
