,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
60,A-n33-k6,863.4683143346623,742,2.73,"swap-2-1, reinsertion, swap-2-2"
61,A-n33-k6,838.3635922170951,742,3.33,"swap-2-1, reinsertion, swap-2-2"
62,A-n33-k6,815.2949311301905,742,2.73,"swap-2-1, reinsertion, swap-2-2"
63,A-n33-k6,960.7076834594261,742,2.83,"swap-2-1, reinsertion, swap-2-2"
64,A-n33-k6,887.0686175021365,742,2.94,"swap-2-1, reinsertion, swap-2-2"
65,A-n33-k6,829.9275324658339,742,2.75,"swap-2-1, reinsertion, swap-2-2"
66,A-n33-k6,873.572994825397,742,2.63,"swap-2-1, reinsertion, swap-2-2"
67,A-n33-k6,835.887829609771,742,3.21,"swap-2-1, reinsertion, swap-2-2"
68,A-n33-k6,879.9675642692257,742,2.92,"swap-2-1, reinsertion, swap-2-2"
69,A-n33-k6,803.4317855253133,742,2.6,"swap-2-1, reinsertion, swap-2-2"
70,A-n33-k6,899.6927606190927,742,3.23,"swap-2-1, reinsertion, swap-2-2"
71,A-n33-k6,868.6315227027641,742,2.65,"swap-2-1, reinsertion, swap-2-2"
72,A-n33-k6,841.2673849273863,742,2.62,"swap-2-1, reinsertion, swap-2-2"
73,A-n33-k6,914.1456476157666,742,2.87,"swap-2-1, reinsertion, swap-2-2"
74,A-n33-k6,848.0233288833676,742,2.77,"swap-2-1, reinsertion, swap-2-2"
75,A-n33-k6,839.8047795161037,742,2.87,"swap-2-1, reinsertion, swap-2-2"
76,A-n33-k6,934.4061189449469,742,2.89,"swap-2-1, reinsertion, swap-2-2"
77,A-n33-k6,847.5547929881244,742,2.85,"swap-2-1, reinsertion, swap-2-2"
78,A-n33-k6,831.6451859045451,742,2.79,"swap-2-1, reinsertion, swap-2-2"
79,A-n33-k6,819.153711255937,742,2.93,"swap-2-1, reinsertion, swap-2-2"
80,A-n33-k6,880.1950320489727,742,2.6,"swap-2-1, reinsertion, swap-2-2"
81,A-n33-k6,752.4779658040288,742,2.97,"swap-2-1, reinsertion, swap-2-2"
82,A-n33-k6,811.7068800341414,742,3.02,"swap-2-1, reinsertion, swap-2-2"
83,A-n33-k6,833.6039032994586,742,2.88,"swap-2-1, reinsertion, swap-2-2"
84,A-n33-k6,821.3362088737953,742,2.6,"swap-2-1, reinsertion, swap-2-2"
85,A-n33-k6,847.2912073798263,742,2.94,"swap-2-1, reinsertion, swap-2-2"
86,A-n33-k6,843.18131203989,742,2.85,"swap-2-1, reinsertion, swap-2-2"
87,A-n33-k6,847.5317422054013,742,2.5,"swap-2-1, reinsertion, swap-2-2"
88,A-n33-k6,824.0582988154397,742,2.87,"swap-2-1, reinsertion, swap-2-2"
89,A-n33-k6,895.8376330454585,742,2.55,"swap-2-1, reinsertion, swap-2-2"
90,A-n34-k5,931.9513225836297,778,2.48,"swap-2-1, reinsertion, swap-2-2"
91,A-n34-k5,822.87900702731,778,2.49,"swap-2-1, reinsertion, swap-2-2"
92,A-n34-k5,900.9608349008957,778,2.44,"swap-2-1, reinsertion, swap-2-2"
93,A-n34-k5,857.9637373128974,778,2.42,"swap-2-1, reinsertion, swap-2-2"
94,A-n34-k5,853.1913227040307,778,2.54,"swap-2-1, reinsertion, swap-2-2"
95,A-n34-k5,909.7697018580603,778,2.47,"swap-2-1, reinsertion, swap-2-2"
