,Name,Optimal Value,Minimum Solution Cost,Max Solution Cost,Avg Solution Cost,Std of Solution Cost,Avg Run Time
0,A-n32-k5,784,834.9663979934777,998.6440194366224,917.2661770243677,43.07404837949727,2.248333333333334
1,A-n33-k5,661,692.4087204026039,831.9188626378268,749.629681814905,36.21150770443629,2.019666666666667
2,A-n33-k6,742,787.8391376510685,938.1098434532416,861.6645140244332,40.905683438242896,2.2070000000000003
3,A-n34-k5,778,827.7750510106076,987.7288954525897,895.495861744398,41.37702864500357,2.0966666666666667
4,A-n36-k5,799,877.0797092210908,1004.3883815880695,922.3315225191685,38.27907911465768,2.1206666666666663
5,A-n37-k5,669,725.4278271701669,910.8534047756235,801.5200730860023,40.03474320614954,2.142
6,A-n37-k6,949,1036.1366206846646,1198.998126675945,1087.3550598625986,32.87693911864711,2.328666666666666
7,A-n38-k5,730,800.2105926212664,985.8464831835502,880.527230614766,48.18592272775936,2.2573333333333334
8,A-n39-k5,822,885.6736229087755,1076.637903433645,974.886987321511,44.73511161325035,2.1723333333333334
9,A-n39-k6,831,891.2769887602617,1142.1909702098892,991.8529907082094,65.36517378194927,2.278
10,A-n44-k6,937,1006.530177283293,1227.600366521472,1113.401506237972,53.73198240686272,2.3930000000000007
11,A-n45-k6,944,999.1279923458852,1299.2353510916603,1124.8141738424524,79.44619418971577,2.522666666666667
12,A-n45-k7,1146,1233.7186824738365,1454.370180061671,1311.2594104389755,45.71425253200297,2.4846666666666666
13,A-n46-k7,914,998.7504024840649,1217.7758952737702,1097.3517169349589,42.54558505664725,2.532333333333333
14,A-n48-k7,1073,1185.2759433259926,1343.0167412542621,1267.6943733876751,43.04096440923266,2.542666666666667
15,A-n53-k7,1010,1185.9550124113596,1353.6695465187113,1261.5421334970292,50.525225816948605,2.7353333333333336
16,A-n54-k7,1167,1306.3926171141002,1565.1902355209413,1435.3040548195431,59.76887533601879,2.7529999999999997
17,A-n55-k9,1073,1241.3266433032936,1469.669924841278,1316.7690452674603,54.427057585449866,3.041333333333333
18,A-n60-k9,1408,1515.754963776397,1702.6271556172874,1609.52774154536,52.241588286084124,3.0416666666666665
19,A-n61-k9,1035,1147.0919387529348,1417.9283674472676,1293.5602333089073,59.67736123907994,3.1533333333333338
20,A-n62-k8,1290,1476.8698286239971,1722.023995011562,1600.4381772320355,63.69741828616554,2.8903333333333325
21,A-n63-k10,1315,1482.8018398108147,1730.2983427308254,1614.4431758868714,57.27514050881562,3.2850000000000006
22,A-n63-k9,1634,1788.0715151198763,2096.3082514529074,1960.276719007846,57.55886547618829,3.1689999999999987
23,A-n64-k9,1402,1626.8856796869693,1804.9053026767576,1718.3117051434172,49.11856320998349,3.1480000000000006
24,A-n65-k9,1177,1390.3242764493573,1577.3974258054166,1496.8523338408029,49.92621891915614,3.235
25,A-n69-k9,1168,1381.9167521886045,1647.0560855788453,1495.9134614563222,65.58910292646078,3.210666666666667
26,A-n80-k10,1764,2146.773661661377,2379.096122275486,2266.1861924669215,68.26927300518153,3.5213333333333336
27,B-n31-k5,672,680.9556823526916,748.126483702996,707.004100389119,15.721117640885376,2.0363333333333333
28,B-n34-k5,788,801.3183887558262,979.6218374251208,890.5118160760127,48.359139388915395,2.1176666666666666
29,B-n35-k5,955,979.7156853161794,1171.8613050425868,1052.9224811783818,57.97378676484027,2.0596666666666668
30,B-n38-k6,805,829.0533926354957,963.4983943193163,878.0648308227218,28.03627940808739,2.2756666666666665
31,B-n39-k5,549,572.2737650505428,777.4498642181989,644.921639376868,40.02383743882716,2.166666666666667
32,B-n41-k6,829,866.9904272756364,1135.345779871093,975.4096475847986,64.44795794187718,2.3659999999999997
33,B-n43-k6,742,773.0350585594058,916.6044095462037,853.2796596035989,32.78962980245656,2.351
34,B-n44-k7,909,953.6079065268068,1141.238162314721,1072.8830263725745,39.52961335842486,2.487333333333333
35,B-n45-k5,751,817.1821540953758,1096.285827590879,897.6912306449325,63.85910374690533,2.392333333333333
36,B-n45-k6,678,741.094563392417,987.6379970102341,815.1301059674587,54.49100772412444,2.5060000000000002
37,B-n50-k7,741,762.0846426262098,1038.4188193641182,905.822206818499,63.87107671986552,2.594
38,B-n50-k8,1313,1355.552707696791,1589.5969156825606,1431.851878204329,57.724925048753825,2.687333333333333
39,B-n51-k7,1032,1091.5329950348264,1618.1285941400029,1294.7083975322391,102.16998303214639,2.7369999999999997
40,B-n52-k7,747,829.3394043663216,1106.822049362346,937.5200025464184,56.27567930128556,2.633
41,B-n56-k7,707,759.0583505258484,1028.398447415164,878.976691932657,76.20181435394977,2.679
42,B-n57-k7,1153,1190.3162087408155,1581.4546907673734,1423.64966436508,83.06763483217667,2.8400000000000003
43,B-n57-k9,1598,1694.0047656013808,1898.6259955656658,1781.4396759173785,52.57968632933833,2.9380000000000006
44,B-n63-k10,1537,1705.093955632354,2068.262867060482,1829.8329923910326,74.13756922485211,3.282666666666667
45,B-n64-k9,861,986.4751599678875,1225.9113067571484,1100.7817954267534,58.87250091803178,3.2466666666666675
46,B-n66-k9,1374,1462.1223202490671,1840.495712246608,1643.0338440832347,77.50858029267302,3.190333333333333
47,B-n67-k10,1033,1116.1540262433543,1399.1514043499917,1302.612607631007,74.59174747947179,3.294333333333334
48,B-n68-k9,1304,1416.3373820555214,1726.8518969670156,1590.0723022760333,67.27657573264067,3.168999999999999
49,B-n78-k10,1266,1449.657417933034,1725.3854208885264,1607.4181057689138,56.41834673430537,3.534666666666667
50,P-n101-k4,681,981.3128151233414,1197.262986199483,1096.209309367002,46.62075686755688,3.1413333333333333
51,P-n16-k8,435,451.33508020861797,473.7821123645115,458.4882803990233,8.247143737464352,2.1386666666666665
52,P-n19-k2,212,219.75413715136335,268.38303007080486,237.0570370442164,12.249930982827511,1.4236666666666669
53, P-n20-k2,220,217.41558334616656,281.97074139001495,243.60903710883838,18.753112975601407,1.4586666666666663
54,P-n21-k2,211,212.71153970290385,257.8602950091041,232.49434995780118,12.671219417676793,1.528
55,P-n22-k2,216,217.8521507402297,281.92517487308635,245.3705703336361,17.461973667818963,1.4926666666666668
56,P-n22-k8,603,588.7935242586068,688.0391971997191,631.305943030997,22.306845333948576,2.4176666666666664
57,P-n23-k8,554,541.3160159587127,607.0739610931257,566.2021903333749,18.00031098962683,2.462
58,P-n40-k5.vrp,458,485.175837723416,609.0377317191021,542.2372284738011,25.665120337159774,2.1556666666666673
59,P-n45-k5,510,548.9499707811925,681.7870159547508,619.1407102393562,34.11856641708373,2.219333333333333
