,Name,Optimal Value,Minimum Solution Cost,Max Solution Cost,Avg Solution Cost,Std of Solution Cost,Avg Run Time
0,A-n32-k5,784,824.9373304701516,1170.361248260825,931.1186353558539,72.0908428304523,2.685333333333333
1,A-n33-k5,661,711.6693017962785,852.6773934681507,781.8151412316623,37.883625266585454,2.4353333333333333
2,A-n33-k6,742,757.5341936049106,942.8172683348395,864.184098813063,46.1859529392073,2.593000000000001
3,A-n34-k5,778,826.9599860432945,996.8112477134872,910.5060541937252,44.87125682577323,2.413333333333333
4,A-n36-k5,799,851.7263204333656,1006.9477885437888,930.4051062907143,43.230564268024565,2.4970000000000008
5,A-n37-k5,669,726.7101063488483,1027.6233396185128,811.5800727184258,61.4373777370826,2.541666666666666
6,A-n37-k6,949,1030.3958160934114,1242.6760395636825,1113.4765166256552,50.37389181203805,2.7086666666666663
7,A-n38-k5,730,814.9375491410623,1063.68002522189,924.5991325816113,63.25284715107189,2.557666666666667
8,A-n39-k5,822,878.598715878449,1113.0879221244434,996.8325462796312,59.93603773736628,2.559666666666667
9,A-n39-k6,831,899.7642074663537,1146.7358933576832,990.0457450350315,57.13494472741723,2.692333333333333
10,A-n44-k6,937,1031.2979873643096,1221.8065674141876,1141.0382644488964,55.243198798953124,2.7390000000000003
11,A-n45-k6,944,1033.5769078902708,1280.24061422565,1132.3066571867514,69.95419874058821,2.8973333333333335
12,A-n45-k7,1146,1246.6402190556335,1413.480870804641,1331.7715400260706,40.52724727801701,2.892333333333334
13,A-n46-k7,914,1027.0233790010916,1331.8489170239102,1107.3440500347301,58.83270761264663,2.920666666666667
14,A-n48-k7,1073,1167.1570824596847,1525.1541349673457,1291.2067308027836,65.34728703658632,2.9566666666666666
15,A-n53-k7,1010,1131.5051655098919,1446.0588578714228,1281.0495825051703,77.46012353789388,3.1010000000000004
16,A-n54-k7,1167,1304.529397367758,1600.9511902040576,1423.826658504769,73.78511248263219,3.1293333333333337
17,A-n55-k9,1073,1207.4233245632129,1421.0529154262317,1316.0834701955343,53.63963640676606,3.433
18,A-n60-k9,1408,1553.3860761587189,1798.39982604959,1651.1517187172706,62.968930557539366,3.4453333333333336
19,A-n61-k9,1035,1138.3428097141377,1421.9705062431283,1292.124795369717,73.318229171176,3.5933333333333333
20,A-n62-k8,1290,1453.5186742680387,1732.1898498922556,1576.1549349435795,80.72609690707475,3.3016666666666667
21,A-n63-k10,1315,1493.0633021618482,1692.9768552421604,1601.0776710924051,54.32438168208291,3.7030000000000003
22,A-n63-k9,1634,1794.0212365296265,2150.971408785906,1937.3328613254012,75.90677020562109,3.6073333333333335
23,A-n64-k9,1402,1558.841844202073,1826.1435189057293,1694.0470140163038,55.781714490932174,3.592999999999999
24,A-n65-k9,1177,1408.634929301247,1831.2814637866798,1510.6634815124833,88.5869048063772,3.637666666666667
25,A-n69-k9,1168,1316.91852735696,1674.9262851078638,1463.0076721998064,76.6781355422912,3.605333333333334
26,A-n80-k10,1764,2070.304581997304,2384.988180042216,2192.587932663716,78.26925813852824,3.904333333333333
27,B-n31-k5,672,687.1691253381616,823.2782295645837,735.0812646570196,45.783541970165786,2.474333333333334
28,B-n34-k5,788,808.7670791319806,1013.6812362962485,902.0062448457925,54.25938206958856,2.4939999999999998
29,B-n35-k5,955,959.0794828027771,1227.9297036879477,1086.7929424314168,66.3399779328847,2.4863333333333335
30,B-n38-k6,805,832.4260294068821,999.753883060574,900.1439344446078,45.94861932719189,2.701666666666667
31,B-n39-k5,549,566.7382698275494,879.7288951756047,680.0190175324764,71.2982267910813,2.5743333333333336
32,B-n41-k6,829,892.9298050685004,1176.8580995161776,1015.4944691235861,68.67417320924002,2.723
33,B-n43-k6,742,769.3739870754245,957.5962302973148,843.2399277532404,43.63142356212852,2.725666666666667
34,B-n44-k7,909,1012.3176015008585,1200.7653115806936,1088.3447800805245,48.88019555381594,2.9263333333333335
35,B-n45-k5,751,813.8052261970514,1138.9510915476344,912.0682086241962,78.63489994939776,2.8250000000000006
36,B-n45-k6,678,726.2981452543896,954.3166410657145,819.0383404835654,54.721844187004024,2.9136666666666673
