,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1571.0450362916088,681,5.46
1,P-n16-k8,454.3983428045983,435,3.17
2,P-n19-k2,304.02434763169435,212,3.18
3, P-n20-k2,259.79898820282244,220,5.65
4,P-n21-k2,300.47676210060604,211,2.75
5,P-n22-k2,309.1330055219454,216,3.62
6,P-n22-k8,631.3242893181927,603,10.12
7,P-n23-k8,568.6306852903074,554,3.4
8,P-n40-k5.vrp,656.7278885703963,458,3.13
9,P-n45-k5,736.5057672034471,510,3.34
10,P-n50-k10,907.5408712594096,696,5.12
11, P-n50-k7,711.7125892337299,554,11.98
12,P-n50-k8,761.9597688750099,649,4.82
13,P-n51-k10,1002.1841183203253,745,5.26
14,P-n55-k10,941.8699534507847,669,4.13
15,P-n55-k15,1102.7975633162143,856,5.14
16,P-n55-k7,909.547209264454,524,4.28
17,P-n55-k8,822.3182726837238,576,3.61
18,P-n60-k10,983.4847204477435,706,5.44
19,P-n60-k15,1134.2060320019325,905,6.03
20,P-n65-k10,1113.0581289561956,792,3.99
21,P-n70-k10,1106.2447735154049,834,5.81
22,P-n76-k4,1243.4828708752464,589,3.81
23,P-n76-k5,1166.7748513796341,631,9.14
