,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1259.0170660255726,681,3.82
1,P-n16-k8,462.5005694214486,435,3.16
2,P-n19-k2,291.7685169899437,212,1.63
3, P-n20-k2,290.2663535728626,220,1.79
4,P-n21-k2,301.22307419812137,211,1.69
5,P-n22-k2,304.57977794408043,216,1.77
6,P-n22-k8,614.6872855026651,603,3.57
7,P-n23-k8,569.1445384161769,554,3.02
8,P-n40-k5.vrp,579.5791759075177,458,2.34
9,P-n45-k5,656.882290307077,510,2.26
10,P-n50-k10,834.0939488102722,696,4.03
11, P-n50-k7,741.4712382142956,554,2.71
12,P-n50-k8,760.7784152401995,649,3.56
13,P-n51-k10,919.4338593365347,745,3.35
14,P-n55-k10,815.7590789250256,669,3.29
15,P-n55-k15,1140.1911418055306,856,4.47
16,P-n55-k7,749.3419538104761,524,3.13
17,P-n55-k8,777.1837311357394,576,2.72
18,P-n60-k10,967.4476047195756,706,3.79
19,P-n60-k15,1280.8455989169145,905,3.76
20,P-n65-k10,995.5374099963884,792,3.45
21,P-n70-k10,1052.3843122921937,834,3.63
22,P-n76-k4,1127.972434329818,589,2.99
23,P-n76-k5,956.1489554566683,631,3.17
