,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1170.2035684931957,681,4.57
1,P-n16-k8,455.03099685588836,435,3.62
2,P-n19-k2,281.43501145445344,212,1.95
3, P-n20-k2,275.06869608227964,220,2.01
4,P-n21-k2,266.17890567583083,211,1.92
5,P-n22-k2,275.3676269004746,216,1.86
6,P-n22-k8,628.1117150226493,603,3.66
7,P-n23-k8,545.3624342893901,554,3.45
8,P-n40-k5.vrp,600.2298168748995,458,3.0
9,P-n45-k5,597.8486022505627,510,2.82
10,P-n50-k10,827.9420986737307,696,3.72
11, P-n50-k7,654.0127286696616,554,3.41
12,P-n50-k8,671.9950387164035,649,4.68
13,P-n51-k10,861.2744413039986,745,4.93
14,P-n55-k10,798.2086061020345,669,6.56
15,P-n55-k15,1112.456024502324,856,6.84
16,P-n55-k7,695.6817311600155,524,5.53
17,P-n55-k8,730.8863003830677,576,5.73
18,P-n60-k10,892.8506203710272,706,6.35
19,P-n60-k15,1128.4627601985421,905,5.1
20,P-n65-k10,942.2534105697852,792,3.87
21,P-n70-k10,986.0082440133068,834,8.34
22,P-n76-k4,939.7810296101605,589,3.07
23,P-n76-k5,905.3552728360538,631,3.77
