,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1470.5234400156928,681,2.51
1,P-n16-k8,456.95281589967595,435,1.88
2,P-n19-k2,277.00875339590687,212,1.16
3, P-n20-k2,269.12425661377307,220,1.03
4,P-n21-k2,237.90784170843676,211,1.16
5,P-n22-k2,279.3545332613835,216,1.04
6,P-n22-k8,713.1277882965726,603,1.72
7,P-n23-k8,634.230666938982,554,2.09
8,P-n40-k5.vrp,826.6361463047776,458,1.56
9,P-n45-k5,948.4922692343519,510,2.14
10,P-n50-k10,1301.1572622128106,696,2.94
11, P-n50-k7,1050.7754810187023,554,2.16
12,P-n50-k8,1208.0278155183491,649,2.59
13,P-n51-k10,1374.8986489817612,745,2.71
14,P-n55-k10,1307.7666439681789,669,2.99
15,P-n55-k15,1597.1747269285522,856,3.84
16,P-n55-k7,1062.8823986139885,524,2.49
17,P-n55-k8,1068.1957798587428,576,2.7
18,P-n60-k10,1386.675399312393,706,2.91
19,P-n60-k15,1775.9213142062001,905,3.73
20,P-n65-k10,1537.3997123575678,792,2.78
21,P-n70-k10,1705.6117931973029,834,3.08
22,P-n76-k4,1154.3435284450313,589,3.05
23,P-n76-k5,1227.3520118784259,631,2.11
