,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1072.0614745090363,681,3.71
1,P-n16-k8,464.4304765374562,435,2.27
2,P-n19-k2,270.88878362298334,212,1.83
3, P-n20-k2,295.8903534516646,220,1.57
4,P-n21-k2,325.07682890277204,211,1.52
5,P-n22-k2,263.07287249991373,216,2.06
6,P-n22-k8,653.0183801776315,603,2.49
7,P-n23-k8,553.0602237426499,554,2.57
8,P-n40-k5.vrp,556.9693613335713,458,2.38
9,P-n45-k5,676.1202512631554,510,2.52
10,P-n50-k10,798.0626030433767,696,3.37
11, P-n50-k7,694.1258426161216,554,2.68
12,P-n50-k8,758.3153466090891,649,3.19
13,P-n51-k10,823.440337497711,745,3.25
14,P-n55-k10,831.7255537099041,669,3.1
15,P-n55-k15,1034.5821837046394,856,4.37
16,P-n55-k7,705.8481560690566,524,2.64
17,P-n55-k8,802.6950180861065,576,3.08
18,P-n60-k10,912.4468273636223,706,3.8
19,P-n60-k15,1157.7728626882501,905,3.81
20,P-n65-k10,1046.5319252683994,792,3.3
21,P-n70-k10,1013.7124835734281,834,3.76
22,P-n76-k4,840.8885265894756,589,3.17
23,P-n76-k5,907.0681722398402,631,3.24
