,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1699.9598292502424,681,18.68
1,P-n16-k8,466.18076278766193,435,3.85
2,P-n19-k2,349.5664006542394,212,0.77
3, P-n20-k2,348.67451512510627,220,0.82
4,P-n21-k2,360.95002179030746,211,0.79
5,P-n22-k2,363.91390858114596,216,0.73
6,P-n22-k8,638.6123095493907,603,6.31
7,P-n23-k8,572.9712259643493,554,6.15
8,P-n40-k5.vrp,702.263586476806,458,6.53
9,P-n45-k5,900.8952734302519,510,5.36
10,P-n50-k10,964.4731999743115,696,5.64
11, P-n50-k7,855.3860226508957,554,6.33
12,P-n50-k8,897.5152776835523,649,6.89
13,P-n51-k10,1036.0973682900317,745,6.04
14,P-n55-k10,1029.4025928151934,669,6.1
15,P-n55-k15,1223.162786253678,856,6.95
16,P-n55-k7,874.7602925605511,524,6.46
17,P-n55-k8,978.9440319369024,576,6.74
18,P-n60-k10,1049.36162019936,706,5.91
19,P-n60-k15,1299.410507891674,905,9.5
20,P-n65-k10,1257.9207953391187,792,6.24
21,P-n70-k10,1356.6010069351596,834,9.26
22,P-n76-k4,1273.4449481969614,589,10.59
23,P-n76-k5,1363.7762681934141,631,6.7
