,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1364.4067176114495,681,4.73
1,P-n16-k8,480.1944671517374,435,2.69
2,P-n19-k2,265.44202879524425,212,2.09
3, P-n20-k2,294.3498856768742,220,2.46
4,P-n21-k2,275.8911547080088,211,2.65
5,P-n22-k2,319.1189982489724,216,2.21
6,P-n22-k8,629.433708127018,603,2.71
7,P-n23-k8,569.3546265768186,554,3.78
8,P-n40-k5.vrp,635.546380368884,458,3.02
9,P-n45-k5,667.9620240483806,510,3.12
10,P-n50-k10,858.9565510331785,696,3.84
11, P-n50-k7,759.4966237061317,554,3.55
12,P-n50-k8,764.8046455037503,649,3.81
13,P-n51-k10,844.9754446346511,745,3.28
14,P-n55-k10,918.9217512259961,669,3.79
15,P-n55-k15,1107.4187221088846,856,4.37
16,P-n55-k7,812.3128812233264,524,3.55
17,P-n55-k8,780.6008815206592,576,3.52
18,P-n60-k10,957.4089828031755,706,4.08
19,P-n60-k15,1137.6670784042615,905,4.7
20,P-n65-k10,1117.2279554032305,792,3.97
21,P-n70-k10,1121.7977759322541,834,4.39
22,P-n76-k4,1022.7461545351646,589,3.6
23,P-n76-k5,1067.8515460271071,631,3.64
