,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1306.6130256996225,681,6.75
1,P-n16-k8,454.39834280459826,435,5.34
2,P-n19-k2,290.1354096643052,212,3.07
3, P-n20-k2,316.0353637108061,220,4.16
4,P-n21-k2,291.6041236950084,211,3.0
5,P-n22-k2,270.51730019672726,216,2.5
6,P-n22-k8,633.9202016334688,603,4.84
7,P-n23-k8,576.6095674262342,554,4.5
8,P-n40-k5.vrp,598.2198340008838,458,3.15
9,P-n45-k5,795.8891610409914,510,3.65
10,P-n50-k10,873.8809084244538,696,4.67
11, P-n50-k7,734.729477627033,554,8.11
12,P-n50-k8,840.1877849575426,649,7.73
13,P-n51-k10,917.5695511138244,745,4.88
14,P-n55-k10,833.7740878850493,669,5.11
15,P-n55-k15,1096.2295579817662,856,5.15
16,P-n55-k7,777.8262168098192,524,4.05
17,P-n55-k8,888.2645838689111,576,3.66
18,P-n60-k10,1001.8719653145467,706,4.67
19,P-n60-k15,1175.2171102331185,905,5.53
20,P-n65-k10,978.8818733236278,792,4.21
21,P-n70-k10,1073.0718800778366,834,4.65
22,P-n76-k4,1090.1079156408368,589,7.47
23,P-n76-k5,1012.9211338843099,631,5.82
