,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1097.3236838499704,681,3.37
1,P-n16-k8,451.9470921298185,435,2.65
2,P-n19-k2,242.63238273211437,212,1.35
3, P-n20-k2,228.77648850037315,220,1.25
4,P-n21-k2,240.66036111514182,211,1.4
5,P-n22-k2,230.15172375864086,216,1.42
6,P-n22-k8,620.1296474869642,603,2.86
7,P-n23-k8,547.6300160528962,554,2.68
8,P-n40-k5.vrp,550.1264910579059,458,2.16
9,P-n45-k5,617.0017605437166,510,2.36
10,P-n50-k10,809.924434509059,696,3.34
11, P-n50-k7,702.7833323225587,554,4.0
12,P-n50-k8,729.4148582491725,649,2.83
13,P-n51-k10,855.17477236921,745,3.39
14,P-n55-k10,812.8030073654587,669,3.14
15,P-n55-k15,1084.0544277597319,856,4.14
16,P-n55-k7,741.3829840078712,524,2.75
17,P-n55-k8,757.6734903152837,576,2.64
18,P-n60-k10,967.2899617076735,706,3.99
19,P-n60-k15,1082.949793103976,905,4.1
20,P-n65-k10,1072.8698826145328,792,3.05
21,P-n70-k10,1133.8039241433366,834,3.63
22,P-n76-k4,866.8899816418505,589,2.56
23,P-n76-k5,1025.4296803245647,631,2.43
