,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,778.3138909186638,681,4.48
1,P-n16-k8,475.8937807273242,435,5.37
2,P-n19-k2,220.64313526472105,212,2.51
3, P-n20-k2,240.98212302462622,220,2.4
4,P-n21-k2,234.1287293109946,211,2.68
5,P-n22-k2,249.24778279110046,216,2.58
6,P-n22-k8,589.391693693543,603,5.08
7,P-n23-k8,554.8382071368375,554,3.04
8,P-n40-k5.vrp,524.0380029267802,458,2.68
9,P-n45-k5,572.0171459461703,510,2.73
10,P-n50-k10,747.0156422460161,696,3.24
11, P-n50-k7,617.015486614702,554,2.7
12,P-n50-k8,687.5104827719621,649,3.09
13,P-n51-k10,816.5364699439231,745,3.62
14,P-n55-k10,748.8903114570336,669,2.97
15,P-n55-k15,995.4406336342014,856,4.31
16,P-n55-k7,621.004105906087,524,3.27
17,P-n55-k8,628.9068468105927,576,3.09
18,P-n60-k10,818.7125237130527,706,3.47
19,P-n60-k15,1044.4629272107986,905,3.63
20,P-n65-k10,877.1598378760772,792,3.44
21,P-n70-k10,898.0575176924945,834,3.37
22,P-n76-k4,683.4642926501527,589,3.6
23,P-n76-k5,722.3819929304341,631,3.74
