,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1300.968770603376,681,2.44
1,P-n16-k8,451.94709212981854,435,1.89
2,P-n19-k2,316.7163861338273,212,0.95
3, P-n20-k2,299.915475937942,220,0.85
4,P-n21-k2,296.7772265481964,211,1.01
5,P-n22-k2,371.39190094867104,216,0.95
6,P-n22-k8,641.1183821866857,603,1.81
7,P-n23-k8,572.140864056547,554,2.14
8,P-n40-k5.vrp,554.0198172682267,458,1.67
9,P-n45-k5,669.052393680903,510,1.76
10,P-n50-k10,890.1786206869976,696,2.86
11, P-n50-k7,884.1272833014261,554,2.07
12,P-n50-k8,757.4727496053308,649,2.71
13,P-n51-k10,949.5156640751466,745,2.63
14,P-n55-k10,924.4667142378667,669,2.57
15,P-n55-k15,1206.8420734042556,856,3.48
16,P-n55-k7,748.8944891701069,524,2.39
17,P-n55-k8,750.2165868155766,576,2.32
18,P-n60-k10,950.04157060345,706,3.09
19,P-n60-k15,1208.7795043154872,905,3.47
20,P-n65-k10,1103.1515596837894,792,2.62
21,P-n70-k10,1118.1717224882443,834,3.23
22,P-n76-k4,1429.6520847461018,589,2.04
23,P-n76-k5,1209.3940370780138,631,2.11
