,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1182.5668927558295,681,4.05
1,P-n16-k8,451.9470921298185,435,2.91
2,P-n19-k2,248.18064805750606,212,1.45
3, P-n20-k2,237.16122606366247,220,1.6
4,P-n21-k2,212.71153970290385,211,1.66
5,P-n22-k2,255.9847452625995,216,1.54
6,P-n22-k8,623.76084678231,603,3.14
7,P-n23-k8,537.9392434797479,554,3.2
8,P-n40-k5.vrp,587.3669780252742,458,2.37
9,P-n45-k5,643.0532726086127,510,2.99
10,P-n50-k10,848.8205662037046,696,3.58
11, P-n50-k7,715.0558802792264,554,2.82
12,P-n50-k8,698.2434491060205,649,3.23
13,P-n51-k10,866.722562955694,745,3.76
14,P-n55-k10,844.7524850259466,669,3.59
15,P-n55-k15,1079.9539874971629,856,4.79
16,P-n55-k7,680.283954409971,524,3.05
17,P-n55-k8,766.9923253877134,576,3.14
18,P-n60-k10,925.97212448272,706,3.73
19,P-n60-k15,1118.0645926286177,905,4.35
20,P-n65-k10,1048.3897105845713,792,3.76
21,P-n70-k10,1036.7598299163308,834,3.75
22,P-n76-k4,854.5523532733482,589,2.94
23,P-n76-k5,1006.0381815478081,631,2.96
