,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1671.594876561457,681,2.22
1,P-n16-k8,478.753491529126,435,2.29
2,P-n19-k2,272.9379927189774,212,0.96
3, P-n20-k2,286.95393446257253,220,1.0
4,P-n21-k2,284.91068177961705,211,1.15
5,P-n22-k2,272.34229929583717,216,1.02
6,P-n22-k8,723.7990899362633,603,2.35
7,P-n23-k8,609.5976016602172,554,2.12
8,P-n40-k5.vrp,870.4369276668126,458,1.51
9,P-n45-k5,938.0252024620972,510,1.66
10,P-n50-k10,1211.8042078888561,696,2.76
11, P-n50-k7,1020.1750482383403,554,1.87
12,P-n50-k8,1185.5794879068676,649,2.4
13,P-n51-k10,1391.89761729634,745,2.58
14,P-n55-k10,1289.1057061054028,669,2.21
15,P-n55-k15,1545.6485849479782,856,3.26
16,P-n55-k7,1164.4549688479099,524,2.1
17,P-n55-k8,1115.753377864003,576,1.81
18,P-n60-k10,1449.2514623502402,706,2.87
19,P-n60-k15,1718.0820022836508,905,3.65
20,P-n65-k10,1548.9233487849833,792,3.28
21,P-n70-k10,1711.5631052441,834,2.74
22,P-n76-k4,1365.0467866816434,589,2.11
23,P-n76-k5,1314.0416512613192,631,2.29
