,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1312.4753703333702,681,4.1
1,P-n16-k8,454.05876049263117,435,2.47
2,P-n19-k2,292.66310554901463,212,1.77
3, P-n20-k2,299.08715130290216,220,2.02
4,P-n21-k2,232.15875610626608,211,1.79
5,P-n22-k2,292.23563089300865,216,1.93
6,P-n22-k8,623.876669752877,603,2.78
7,P-n23-k8,557.5015916196926,554,3.02
8,P-n40-k5.vrp,675.8904144891127,458,2.77
9,P-n45-k5,776.3811040555782,510,2.71
10,P-n50-k10,841.491102226266,696,3.62
11, P-n50-k7,807.3680483214802,554,3.47
12,P-n50-k8,786.0873934868688,649,3.46
13,P-n51-k10,928.4403677579453,745,3.72
14,P-n55-k10,815.6700037336791,669,3.38
15,P-n55-k15,1102.5883484292108,856,4.25
16,P-n55-k7,774.6357588802996,524,3.03
17,P-n55-k8,787.0734584553101,576,2.9
18,P-n60-k10,990.8387553936279,706,3.63
19,P-n60-k15,1151.872578034262,905,4.43
20,P-n65-k10,1054.6677857381042,792,3.88
21,P-n70-k10,1157.4885151069257,834,3.84
22,P-n76-k4,1081.6625549217229,589,3.33
23,P-n76-k5,966.3556311307468,631,3.42
