,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1146.5244542830346,681,3.97
1,P-n16-k8,451.94709212981843,435,3.09
2,P-n19-k2,235.03088190972596,212,1.42
3, P-n20-k2,251.9978035102294,220,1.55
4,P-n21-k2,265.60389825011634,211,1.52
5,P-n22-k2,265.0619263060782,216,1.52
6,P-n22-k8,618.3318219668676,603,3.44
7,P-n23-k8,592.0234182302114,554,3.28
8,P-n40-k5.vrp,581.5918186293727,458,2.38
9,P-n45-k5,620.6211635972842,510,2.5
10,P-n50-k10,807.137255538921,696,3.52
11, P-n50-k7,711.6604467161344,554,2.91
12,P-n50-k8,762.8780746963679,649,3.87
13,P-n51-k10,899.6211948401459,745,3.43
14,P-n55-k10,830.4295873359657,669,3.32
15,P-n55-k15,1106.523941999593,856,4.46
16,P-n55-k7,731.1768379549926,524,3.04
17,P-n55-k8,704.8780902214811,576,3.08
18,P-n60-k10,920.5793913981689,706,3.77
19,P-n60-k15,1166.4445738097666,905,4.73
20,P-n65-k10,1071.3385944629456,792,3.72
21,P-n70-k10,1084.0083183946067,834,4.21
22,P-n76-k4,931.2321831158694,589,3.4
23,P-n76-k5,976.2361969461234,631,2.91
