,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1448.8222412008208,681,5.7
1,P-n16-k8,464.06909442484914,435,2.89
2,P-n19-k2,297.4976276626437,212,3.28
3, P-n20-k2,285.5341949971481,220,2.72
4,P-n21-k2,290.69650479572766,211,2.69
5,P-n22-k2,295.41916423476124,216,6.67
6,P-n22-k8,608.2924867771702,603,3.46
7,P-n23-k8,575.9825802028713,554,4.48
8,P-n40-k5.vrp,716.2642193297975,458,11.44
9,P-n45-k5,738.30030358138,510,3.6
10,P-n50-k10,875.0432150746445,696,5.45
11, P-n50-k7,760.9712799254215,554,3.46
12,P-n50-k8,768.8471493306844,649,3.69
13,P-n51-k10,979.195532056226,745,4.17
14,P-n55-k10,829.3832834336447,669,4.87
15,P-n55-k15,1109.9747951827603,856,4.65
16,P-n55-k7,737.6841611817651,524,3.51
17,P-n55-k8,838.5721457533755,576,5.34
18,P-n60-k10,1033.3508421757952,706,4.67
19,P-n60-k15,1154.38403654962,905,4.64
20,P-n65-k10,1079.4603082945737,792,14.57
21,P-n70-k10,1157.6534986013407,834,3.76
22,P-n76-k4,1065.2362328839104,589,3.75
23,P-n76-k5,1203.9670601752505,631,4.13
