,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1411.3295095456317,681,2.35
1,P-n16-k8,468.0957470128275,435,1.57
2,P-n19-k2,259.10640940303693,212,1.16
3, P-n20-k2,264.8825994772753,220,1.21
4,P-n21-k2,308.17398383658184,211,1.13
5,P-n22-k2,317.814727179398,216,1.29
6,P-n22-k8,713.2664914148746,603,1.82
7,P-n23-k8,641.37301836381,554,1.96
8,P-n40-k5.vrp,831.7553700093579,458,1.75
9,P-n45-k5,1015.1485364028225,510,2.04
10,P-n50-k10,1305.6485182946064,696,2.5
11, P-n50-k7,1096.5774842124713,554,2.04
12,P-n50-k8,1145.2482613462353,649,2.96
13,P-n51-k10,1458.9289962073433,745,2.84
14,P-n55-k10,1345.470881222318,669,2.41
15,P-n55-k15,1523.7892971852168,856,4.17
16,P-n55-k7,1192.337232664488,524,2.48
17,P-n55-k8,1176.6782898829622,576,2.22
18,P-n60-k10,1458.6860054601416,706,2.54
19,P-n60-k15,1724.3492055200368,905,3.53
20,P-n65-k10,1701.3325711846035,792,3.22
21,P-n70-k10,1745.5567323664982,834,2.67
22,P-n76-k4,1164.3437374527882,589,2.18
23,P-n76-k5,1408.537666662412,631,2.26
