,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,778.3138909186638,681,2.19
1,P-n16-k8,478.77113006541214,435,1.8
2,P-n19-k2,220.64313526472105,212,1.06
3, P-n20-k2,226.56568598827403,220,0.88
4,P-n21-k2,241.87817088866103,211,1.14
5,P-n22-k2,247.03615966386315,216,1.13
6,P-n22-k8,589.391693693543,603,1.71
7,P-n23-k8,563.5222590258682,554,1.76
8,P-n40-k5.vrp,524.0380029267802,458,1.48
9,P-n45-k5,572.0171459461703,510,1.41
10,P-n50-k10,741.8069708634749,696,2.31
11, P-n50-k7,607.4176477849778,554,1.77
12,P-n50-k8,688.4360828763454,649,1.88
13,P-n51-k10,821.6878489929594,745,2.24
14,P-n55-k10,751.3797123668427,669,2.06
15,P-n55-k15,992.5645844038822,856,3.11
16,P-n55-k7,626.1813077169431,524,1.8
17,P-n55-k8,628.9068468105927,576,1.96
18,P-n60-k10,818.2940462544586,706,2.34
19,P-n60-k15,1040.258051551585,905,3.26
20,P-n65-k10,870.3922505289769,792,2.4
21,P-n70-k10,905.8906506904758,834,2.56
22,P-n76-k4,700.3352454335218,589,1.78
23,P-n76-k5,724.1443371624554,631,1.96
