,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1232.3257144666234,681,10.45
1,P-n16-k8,473.7821123645115,435,8.46
2,P-n19-k2,277.69782570294683,212,3.48
3, P-n20-k2,287.1056039486581,220,3.53
4,P-n21-k2,264.9894376900464,211,3.85
5,P-n22-k2,360.79447875163504,216,3.55
6,P-n22-k8,626.9332360047797,603,8.59
7,P-n23-k8,576.2874305257932,554,4.52
8,P-n40-k5.vrp,629.482998251962,458,3.26
9,P-n45-k5,700.9754091194909,510,3.27
10,P-n50-k10,835.965959559753,696,3.69
11, P-n50-k7,730.7444231012141,554,3.2
12,P-n50-k8,750.1566028844973,649,3.93
13,P-n51-k10,911.4259241238337,745,3.94
14,P-n55-k10,860.6066399394288,669,3.75
15,P-n55-k15,1103.8694659501823,856,5.3
16,P-n55-k7,752.7972286690529,524,3.34
17,P-n55-k8,766.8803314912267,576,3.23
18,P-n60-k10,896.4778585887561,706,4.01
19,P-n60-k15,1202.04264480673,905,4.53
20,P-n65-k10,943.4745036444749,792,4.75
21,P-n70-k10,1045.488807191416,834,4.3
22,P-n76-k4,937.2253423085215,589,3.97
23,P-n76-k5,1019.7155145551134,631,3.47
