,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1141.4961541044802,681,5.08
1,P-n16-k8,451.94709212981843,435,3.91
2,P-n19-k2,270.2853944330474,212,2.49
3, P-n20-k2,278.75919854066905,220,2.2
4,P-n21-k2,249.61533798322978,211,2.63
5,P-n22-k2,280.5208186534311,216,2.37
6,P-n22-k8,628.9996229606936,603,4.0
7,P-n23-k8,558.6834552816931,554,3.66
8,P-n40-k5.vrp,603.7892342113885,458,2.93
9,P-n45-k5,657.9983789918607,510,3.15
10,P-n50-k10,798.7190797463818,696,4.02
11, P-n50-k7,676.9447949289898,554,3.42
12,P-n50-k8,716.1284427595482,649,3.99
13,P-n51-k10,855.8004417917668,745,3.93
14,P-n55-k10,822.309289563229,669,4.33
15,P-n55-k15,1007.549984230456,856,4.96
16,P-n55-k7,715.939295468354,524,4.09
17,P-n55-k8,743.0828749176087,576,4.73
18,P-n60-k10,907.0285439975831,706,4.47
19,P-n60-k15,1129.8408371626467,905,4.74
20,P-n65-k10,976.279850256009,792,3.97
21,P-n70-k10,985.7176228525476,834,4.05
22,P-n76-k4,995.315791741884,589,3.97
23,P-n76-k5,957.5585014737724,631,4.13
