,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,770.3795889491385,681,1.67
1,P-n16-k8,478.77113006541214,435,1.58
2,P-n19-k2,220.64313526472105,212,0.85
3, P-n20-k2,240.98212302462622,220,0.97
4,P-n21-k2,241.87817088866103,211,0.93
5,P-n22-k2,247.03615966386315,216,1.05
6,P-n22-k8,589.391693693543,603,1.62
7,P-n23-k8,563.5222590258682,554,1.83
8,P-n40-k5.vrp,524.0380029267802,458,1.23
9,P-n45-k5,566.7250447176649,510,1.45
10,P-n50-k10,739.3420385559932,696,2.27
11, P-n50-k7,617.015486614702,554,1.75
12,P-n50-k8,681.5554657387636,649,2.05
13,P-n51-k10,819.7590327169936,745,2.01
14,P-n55-k10,741.379094713896,669,2.06
15,P-n55-k15,995.4406336342014,856,3.02
16,P-n55-k7,626.1813077169431,524,1.52
17,P-n55-k8,626.2758512036752,576,1.63
18,P-n60-k10,818.2940462544586,706,2.11
19,P-n60-k15,1028.572363831265,905,3.13
20,P-n65-k10,863.2232537608398,792,2.08
21,P-n70-k10,895.6582070337042,834,2.36
22,P-n76-k4,684.2551857847227,589,1.69
23,P-n76-k5,717.657127918071,631,1.72
