,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1319.2451885115272,681,3.45
1,P-n16-k8,451.33508020861797,435,2.37
2,P-n19-k2,274.5556222196051,212,1.72
3, P-n20-k2,304.95868399629387,220,1.92
4,P-n21-k2,244.30766363293122,211,1.77
5,P-n22-k2,306.38232961223133,216,1.52
6,P-n22-k8,637.5847365606369,603,2.65
7,P-n23-k8,541.4114677548683,554,2.35
8,P-n40-k5.vrp,569.1823718311823,458,2.5
9,P-n45-k5,640.9020914154491,510,2.61
10,P-n50-k10,840.5487064402088,696,3.75
11, P-n50-k7,653.5035113363492,554,2.93
12,P-n50-k8,739.2230357934642,649,3.16
13,P-n51-k10,841.8544454492297,745,3.32
14,P-n55-k10,823.4586328999213,669,3.33
15,P-n55-k15,1076.8198202845508,856,4.33
16,P-n55-k7,673.7521185714961,524,2.79
17,P-n55-k8,751.4436334365196,576,2.92
18,P-n60-k10,891.6045427478032,706,3.45
19,P-n60-k15,1083.4481404610026,905,4.02
20,P-n65-k10,933.5739223704779,792,3.49
21,P-n70-k10,1027.45365862239,834,3.74
22,P-n76-k4,966.3746543135362,589,3.05
23,P-n76-k5,917.0607753371021,631,3.06
