,Name,Best Solution Cost,Optimal Value,Run Time
0,P-n101-k4,1199.6465006595681,681,2.47
1,P-n16-k8,484.6276396256375,435,2.03
2,P-n19-k2,321.7611983836714,212,1.18
3, P-n20-k2,301.40996186104354,220,1.3
4,P-n21-k2,345.0481067316143,211,0.83
5,P-n22-k2,387.5308223502386,216,0.92
6,P-n22-k8,709.420365884291,603,1.9
7,P-n23-k8,627.3465322197561,554,1.9
8,P-n40-k5.vrp,659.3585378205324,458,1.91
9,P-n45-k5,1047.399802110766,510,1.43
10,P-n50-k10,968.5725517630119,696,2.7
11, P-n50-k7,785.0881038285283,554,2.26
12,P-n50-k8,959.3278963325871,649,2.09
13,P-n51-k10,1034.7136189800424,745,2.74
14,P-n55-k10,1142.7147129397633,669,2.39
15,P-n55-k15,1517.8929983920277,856,3.41
16,P-n55-k7,766.5258252895062,524,2.53
17,P-n55-k8,1051.7316515993107,576,1.97
18,P-n60-k10,1098.1116611724567,706,2.86
19,P-n60-k15,1508.0276010792186,905,3.7
20,P-n65-k10,1133.8988124045793,792,2.84
21,P-n70-k10,1206.9059649433698,834,3.09
22,P-n76-k4,1121.2073650971388,589,3.39
23,P-n76-k5,962.8715943209967,631,2.12
