,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
66,A-n33-k6,801.3556037099106,742,2.73,"2-opt, shift-1, double-bridge"
67,A-n33-k6,907.5402062925612,742,2.53,"2-opt, shift-1, double-bridge"
68,A-n33-k6,761.4253179879954,742,2.74,"2-opt, shift-1, double-bridge"
69,A-n33-k6,832.4644063546916,742,2.94,"2-opt, shift-1, double-bridge"
70,A-n33-k6,790.7343176286882,742,2.57,"2-opt, shift-1, double-bridge"
71,A-n33-k6,781.5660187971797,742,2.54,"2-opt, shift-1, double-bridge"
72,A-n33-k6,841.6870990666433,742,2.98,"2-opt, shift-1, double-bridge"
73,A-n33-k6,816.8282666613826,742,2.58,"2-opt, shift-1, double-bridge"
74,A-n33-k6,844.4218731267686,742,2.52,"2-opt, shift-1, double-bridge"
75,A-n33-k6,793.9290505279971,742,3.05,"2-opt, shift-1, double-bridge"
76,A-n33-k6,810.0655035841123,742,2.51,"2-opt, shift-1, double-bridge"
77,A-n33-k6,816.4476176754943,742,2.54,"2-opt, shift-1, double-bridge"
78,A-n33-k6,779.2512601568036,742,2.72,"2-opt, shift-1, double-bridge"
79,A-n33-k6,815.2517041895267,742,2.53,"2-opt, shift-1, double-bridge"
80,A-n33-k6,834.8117657823137,742,2.52,"2-opt, shift-1, double-bridge"
81,A-n33-k6,801.1336332799973,742,2.53,"2-opt, shift-1, double-bridge"
82,A-n33-k6,845.773595419626,742,2.57,"2-opt, shift-1, double-bridge"
83,A-n33-k6,852.2854776578961,742,2.53,"2-opt, shift-1, double-bridge"
84,A-n33-k6,776.2559724258324,742,2.57,"2-opt, shift-1, double-bridge"
85,A-n33-k6,878.0011568063986,742,2.6,"2-opt, shift-1, double-bridge"
86,A-n33-k6,806.7510155664246,742,2.52,"2-opt, shift-1, double-bridge"
87,A-n33-k6,772.5556912374133,742,2.52,"2-opt, shift-1, double-bridge"
88,A-n33-k6,840.436510713426,742,2.9,"2-opt, shift-1, double-bridge"
89,A-n33-k6,879.6639329088455,742,2.49,"2-opt, shift-1, double-bridge"
90,A-n34-k5,842.1784149304488,778,2.55,"2-opt, shift-1, double-bridge"
91,A-n34-k5,930.0993093367638,778,2.99,"2-opt, shift-1, double-bridge"
92,A-n34-k5,934.0284017273609,778,2.38,"2-opt, shift-1, double-bridge"
93,A-n34-k5,862.4958412024606,778,2.36,"2-opt, shift-1, double-bridge"
94,A-n34-k5,920.1793952399403,778,2.44,"2-opt, shift-1, double-bridge"
95,A-n34-k5,933.1282057717909,778,2.35,"2-opt, shift-1, double-bridge"
96,A-n34-k5,853.2270788430463,778,2.41,"2-opt, shift-1, double-bridge"
97,A-n34-k5,905.2801539868626,778,2.4,"2-opt, shift-1, double-bridge"
98,A-n34-k5,808.4005647128862,778,2.56,"2-opt, shift-1, double-bridge"
99,A-n34-k5,946.9383450015483,778,2.37,"2-opt, shift-1, double-bridge"
100,A-n34-k5,998.8009094839812,778,2.35,"2-opt, shift-1, double-bridge"
101,A-n34-k5,837.7580296575222,778,2.82,"2-opt, shift-1, double-bridge"
102,A-n34-k5,828.69568577095,778,2.38,"2-opt, shift-1, double-bridge"
103,A-n34-k5,867.0096167320937,778,2.39,"2-opt, shift-1, double-bridge"
104,A-n34-k5,845.8135171971434,778,2.4,"2-opt, shift-1, double-bridge"
105,A-n34-k5,907.5955334054385,778,2.38,"2-opt, shift-1, double-bridge"
106,A-n34-k5,896.4366638159839,778,2.68,"2-opt, shift-1, double-bridge"
107,A-n34-k5,867.1208747628955,778,2.43,"2-opt, shift-1, double-bridge"
108,A-n34-k5,862.9442897881779,778,2.61,"2-opt, shift-1, double-bridge"
109,A-n34-k5,855.0196859713373,778,2.34,"2-opt, shift-1, double-bridge"
110,A-n34-k5,898.4146481537796,778,2.36,"2-opt, shift-1, double-bridge"
111,A-n34-k5,944.1707885281514,778,2.76,"2-opt, shift-1, double-bridge"
112,A-n34-k5,951.854894935535,778,2.37,"2-opt, shift-1, double-bridge"
113,A-n34-k5,878.7889613267416,778,2.39,"2-opt, shift-1, double-bridge"
114,A-n34-k5,961.5284381237627,778,2.38,"2-opt, shift-1, double-bridge"
115,A-n34-k5,858.3618831593451,778,2.38,"2-opt, shift-1, double-bridge"
116,A-n34-k5,871.8291124318796,778,2.38,"2-opt, shift-1, double-bridge"
117,A-n34-k5,842.910107092636,778,2.41,"2-opt, shift-1, double-bridge"
118,A-n34-k5,815.999763010003,778,2.79,"2-opt, shift-1, double-bridge"
119,A-n34-k5,855.4642755285993,778,2.4,"2-opt, shift-1, double-bridge"
120,A-n36-k5,932.7016026169204,799,2.45,"2-opt, shift-1, double-bridge"
121,A-n36-k5,942.6839431240005,799,2.69,"2-opt, shift-1, double-bridge"
122,A-n36-k5,983.2462510742729,799,2.44,"2-opt, shift-1, double-bridge"
123,A-n36-k5,879.4234135043807,799,2.48,"2-opt, shift-1, double-bridge"
124,A-n36-k5,895.8637396502154,799,2.46,"2-opt, shift-1, double-bridge"
125,A-n36-k5,891.4404994145688,799,2.45,"2-opt, shift-1, double-bridge"
126,A-n36-k5,896.2219032068908,799,2.49,"2-opt, shift-1, double-bridge"
127,A-n36-k5,893.6987834212116,799,2.48,"2-opt, shift-1, double-bridge"
128,A-n36-k5,879.7925349569439,799,2.58,"2-opt, shift-1, double-bridge"
129,A-n36-k5,879.7392362951332,799,2.51,"2-opt, shift-1, double-bridge"
130,A-n36-k5,970.126092393763,799,2.46,"2-opt, shift-1, double-bridge"
131,A-n36-k5,974.4385763780845,799,2.85,"2-opt, shift-1, double-bridge"
132,A-n36-k5,911.6300165092725,799,2.46,"2-opt, shift-1, double-bridge"
133,A-n36-k5,970.7617100312892,799,2.49,"2-opt, shift-1, double-bridge"
134,A-n36-k5,929.8166843562603,799,2.84,"2-opt, shift-1, double-bridge"
135,A-n36-k5,885.2623783308067,799,2.45,"2-opt, shift-1, double-bridge"
136,A-n36-k5,910.8192335236859,799,2.48,"2-opt, shift-1, double-bridge"
137,A-n36-k5,865.9413269467831,799,2.48,"2-opt, shift-1, double-bridge"
138,A-n36-k5,928.3199010133089,799,2.45,"2-opt, shift-1, double-bridge"
139,A-n36-k5,886.534716713851,799,2.48,"2-opt, shift-1, double-bridge"
140,A-n36-k5,915.1772208970268,799,2.46,"2-opt, shift-1, double-bridge"
141,A-n36-k5,919.7917405506785,799,2.65,"2-opt, shift-1, double-bridge"
142,A-n36-k5,955.8210614326905,799,2.44,"2-opt, shift-1, double-bridge"
143,A-n36-k5,955.213357832869,799,2.46,"2-opt, shift-1, double-bridge"
144,A-n36-k5,918.3014749078129,799,2.87,"2-opt, shift-1, double-bridge"
145,A-n36-k5,895.2225588880546,799,2.47,"2-opt, shift-1, double-bridge"
146,A-n36-k5,871.3791066274085,799,2.46,"2-opt, shift-1, double-bridge"
147,A-n36-k5,1002.4574153176588,799,2.83,"2-opt, shift-1, double-bridge"
148,A-n36-k5,948.6702260449229,799,2.46,"2-opt, shift-1, double-bridge"
149,A-n36-k5,967.8888091238098,799,2.45,"2-opt, shift-1, double-bridge"
150,A-n37-k5,820.8024409095431,669,2.54,"2-opt, shift-1, double-bridge"
151,A-n37-k5,781.5817260984763,669,2.33,"2-opt, shift-1, double-bridge"
152,A-n37-k5,779.4488809058892,669,2.32,"2-opt, shift-1, double-bridge"
153,A-n37-k5,731.31591893531,669,2.41,"2-opt, shift-1, double-bridge"
154,A-n37-k5,746.5777953571551,669,2.96,"2-opt, shift-1, double-bridge"
155,A-n37-k5,787.0060392145843,669,2.52,"2-opt, shift-1, double-bridge"
156,A-n37-k5,766.9427042322523,669,2.33,"2-opt, shift-1, double-bridge"
157,A-n37-k5,738.2788552847331,669,3.01,"2-opt, shift-1, double-bridge"
158,A-n37-k5,803.9705583857638,669,2.55,"2-opt, shift-1, double-bridge"
159,A-n37-k5,777.2824044907043,669,2.53,"2-opt, shift-1, double-bridge"
160,A-n37-k5,792.0310241493546,669,2.75,"2-opt, shift-1, double-bridge"
161,A-n37-k5,798.9103970481972,669,2.37,"2-opt, shift-1, double-bridge"
162,A-n37-k5,814.9533556409814,669,2.55,"2-opt, shift-1, double-bridge"
163,A-n37-k5,807.6199692839538,669,2.53,"2-opt, shift-1, double-bridge"
164,A-n37-k5,788.7589134803795,669,2.56,"2-opt, shift-1, double-bridge"
165,A-n37-k5,798.4907331812633,669,2.53,"2-opt, shift-1, double-bridge"
166,A-n37-k5,822.3386738270256,669,2.56,"2-opt, shift-1, double-bridge"
167,A-n37-k5,760.9234088590184,669,2.54,"2-opt, shift-1, double-bridge"
168,A-n37-k5,781.7806557744227,669,2.4,"2-opt, shift-1, double-bridge"
169,A-n37-k5,834.3170846994099,669,2.56,"2-opt, shift-1, double-bridge"
170,A-n37-k5,863.9006644190317,669,2.68,"2-opt, shift-1, double-bridge"
171,A-n37-k5,735.3954423421311,669,2.56,"2-opt, shift-1, double-bridge"
172,A-n37-k5,763.7371868101275,669,2.54,"2-opt, shift-1, double-bridge"
173,A-n37-k5,769.0707575218731,669,2.97,"2-opt, shift-1, double-bridge"
174,A-n37-k5,746.0297887165693,669,2.57,"2-opt, shift-1, double-bridge"
175,A-n37-k5,768.1473981516289,669,2.6,"2-opt, shift-1, double-bridge"
176,A-n37-k5,756.5373242800445,669,2.8,"2-opt, shift-1, double-bridge"
177,A-n37-k5,743.709780411434,669,2.56,"2-opt, shift-1, double-bridge"
178,A-n37-k5,808.8036699958662,669,2.56,"2-opt, shift-1, double-bridge"
179,A-n37-k5,779.4402451950181,669,2.55,"2-opt, shift-1, double-bridge"
180,A-n37-k6,1149.2022067981645,949,2.58,"2-opt, shift-1, double-bridge"
181,A-n37-k6,1139.284180641886,949,2.55,"2-opt, shift-1, double-bridge"
182,A-n37-k6,1185.3120972588574,949,2.74,"2-opt, shift-1, double-bridge"
183,A-n37-k6,1065.8161018186956,949,2.54,"2-opt, shift-1, double-bridge"
184,A-n37-k6,1272.129161439204,949,2.53,"2-opt, shift-1, double-bridge"
185,A-n37-k6,1063.4572949272792,949,2.62,"2-opt, shift-1, double-bridge"
186,A-n37-k6,1107.5553342804467,949,2.65,"2-opt, shift-1, double-bridge"
187,A-n37-k6,1056.5600149066588,949,2.74,"2-opt, shift-1, double-bridge"
188,A-n37-k6,1103.3425524706672,949,2.61,"2-opt, shift-1, double-bridge"
189,A-n37-k6,1165.6878244340348,949,2.91,"2-opt, shift-1, double-bridge"
190,A-n37-k6,1147.1334279662365,949,2.54,"2-opt, shift-1, double-bridge"
191,A-n37-k6,1100.0881058571504,949,2.54,"2-opt, shift-1, double-bridge"
192,A-n37-k6,1076.8258596688095,949,2.93,"2-opt, shift-1, double-bridge"
193,A-n37-k6,1154.337788232526,949,2.58,"2-opt, shift-1, double-bridge"
194,A-n37-k6,1060.0893130012528,949,2.69,"2-opt, shift-1, double-bridge"
195,A-n37-k6,1071.628866297281,949,3.01,"2-opt, shift-1, double-bridge"
196,A-n37-k6,1148.4440220246224,949,2.54,"2-opt, shift-1, double-bridge"
197,A-n37-k6,1122.1248919817986,949,2.57,"2-opt, shift-1, double-bridge"
198,A-n37-k6,1059.3734554804491,949,3.26,"2-opt, shift-1, double-bridge"
199,A-n37-k6,1058.5150652300986,949,2.7,"2-opt, shift-1, double-bridge"
200,A-n37-k6,1059.3986411629048,949,2.79,"2-opt, shift-1, double-bridge"
201,A-n37-k6,1070.9008480569112,949,2.93,"2-opt, shift-1, double-bridge"
202,A-n37-k6,1134.5107139891338,949,2.52,"2-opt, shift-1, double-bridge"
203,A-n37-k6,1202.8295778089832,949,2.65,"2-opt, shift-1, double-bridge"
204,A-n37-k6,1113.6527342639745,949,3.02,"2-opt, shift-1, double-bridge"
205,A-n37-k6,1085.3930014315533,949,2.74,"2-opt, shift-1, double-bridge"
206,A-n37-k6,1153.6410148539887,949,2.58,"2-opt, shift-1, double-bridge"
207,A-n37-k6,1133.659072639593,949,2.98,"2-opt, shift-1, double-bridge"
208,A-n37-k6,1188.7539075109062,949,2.57,"2-opt, shift-1, double-bridge"
209,A-n37-k6,1089.2771463188976,949,2.6,"2-opt, shift-1, double-bridge"
210,A-n38-k5,823.4473382970119,730,3.13,"2-opt, shift-1, double-bridge"
211,A-n38-k5,813.8075014713622,730,2.75,"2-opt, shift-1, double-bridge"
212,A-n38-k5,933.5402299867625,730,2.44,"2-opt, shift-1, double-bridge"
213,A-n38-k5,845.6871139618872,730,3.05,"2-opt, shift-1, double-bridge"
214,A-n38-k5,815.5857662235217,730,2.77,"2-opt, shift-1, double-bridge"
215,A-n38-k5,1043.2170044067605,730,2.43,"2-opt, shift-1, double-bridge"
216,A-n38-k5,965.9019908388206,730,2.62,"2-opt, shift-1, double-bridge"
217,A-n38-k5,888.6679643789623,730,2.72,"2-opt, shift-1, double-bridge"
218,A-n38-k5,881.9138465324971,730,2.6,"2-opt, shift-1, double-bridge"
219,A-n38-k5,854.3127631534813,730,2.74,"2-opt, shift-1, double-bridge"
220,A-n38-k5,866.1517417889894,730,2.73,"2-opt, shift-1, double-bridge"
221,A-n38-k5,850.0260602619312,730,2.72,"2-opt, shift-1, double-bridge"
222,A-n38-k5,788.4160882523931,730,2.8,"2-opt, shift-1, double-bridge"
223,A-n38-k5,877.4117180286942,730,2.76,"2-opt, shift-1, double-bridge"
224,A-n38-k5,872.9899736369525,730,2.59,"2-opt, shift-1, double-bridge"
225,A-n38-k5,874.3387609073305,730,2.73,"2-opt, shift-1, double-bridge"
226,A-n38-k5,1105.681199192633,730,2.44,"2-opt, shift-1, double-bridge"
227,A-n38-k5,853.5725621026648,730,2.71,"2-opt, shift-1, double-bridge"
228,A-n38-k5,808.1896147072973,730,2.71,"2-opt, shift-1, double-bridge"
229,A-n38-k5,929.1883891976927,730,2.43,"2-opt, shift-1, double-bridge"
230,A-n38-k5,877.0979932943409,730,2.71,"2-opt, shift-1, double-bridge"
231,A-n38-k5,1118.0205840877181,730,2.38,"2-opt, shift-1, double-bridge"
232,A-n38-k5,1220.254915740622,730,2.4,"2-opt, shift-1, double-bridge"
233,A-n38-k5,921.473203008595,730,2.45,"2-opt, shift-1, double-bridge"
234,A-n38-k5,945.8994766519311,730,2.47,"2-opt, shift-1, double-bridge"
235,A-n38-k5,1073.6465643256413,730,2.81,"2-opt, shift-1, double-bridge"
236,A-n38-k5,830.5540832960756,730,2.72,"2-opt, shift-1, double-bridge"
237,A-n38-k5,834.5780745989879,730,2.77,"2-opt, shift-1, double-bridge"
238,A-n38-k5,1077.7217074066507,730,2.77,"2-opt, shift-1, double-bridge"
239,A-n38-k5,832.9184733696342,730,2.59,"2-opt, shift-1, double-bridge"
240,A-n39-k5,946.8116879376513,822,2.52,"2-opt, shift-1, double-bridge"
241,A-n39-k5,1021.8425929890802,822,2.8,"2-opt, shift-1, double-bridge"
242,A-n39-k5,932.6502709407811,822,2.55,"2-opt, shift-1, double-bridge"
243,A-n39-k5,934.0961995292967,822,2.54,"2-opt, shift-1, double-bridge"
244,A-n39-k5,988.91708637638,822,2.52,"2-opt, shift-1, double-bridge"
245,A-n39-k5,1024.3014591260371,822,2.46,"2-opt, shift-1, double-bridge"
246,A-n39-k5,1072.7982474722726,822,2.46,"2-opt, shift-1, double-bridge"
247,A-n39-k5,990.123531216849,822,2.54,"2-opt, shift-1, double-bridge"
248,A-n39-k5,955.2971628105133,822,2.78,"2-opt, shift-1, double-bridge"
249,A-n39-k5,1055.463435092458,822,2.48,"2-opt, shift-1, double-bridge"
250,A-n39-k5,1005.1349635918597,822,2.47,"2-opt, shift-1, double-bridge"
251,A-n39-k5,941.1532856205527,822,3.09,"2-opt, shift-1, double-bridge"
252,A-n39-k5,1000.4231469082612,822,2.48,"2-opt, shift-1, double-bridge"
253,A-n39-k5,1027.650622643407,822,2.47,"2-opt, shift-1, double-bridge"
254,A-n39-k5,956.2962879598742,822,2.98,"2-opt, shift-1, double-bridge"
255,A-n39-k5,1051.0116768361772,822,2.47,"2-opt, shift-1, double-bridge"
256,A-n39-k5,981.1668760712545,822,2.49,"2-opt, shift-1, double-bridge"
257,A-n39-k5,964.8218946790734,822,3.22,"2-opt, shift-1, double-bridge"
258,A-n39-k5,1007.1858586180397,822,2.48,"2-opt, shift-1, double-bridge"
259,A-n39-k5,1058.4161916230087,822,2.46,"2-opt, shift-1, double-bridge"
260,A-n39-k5,1036.5072378298205,822,2.48,"2-opt, shift-1, double-bridge"
261,A-n39-k5,985.6374631225265,822,2.47,"2-opt, shift-1, double-bridge"
262,A-n39-k5,954.8750211733874,822,2.47,"2-opt, shift-1, double-bridge"
263,A-n39-k5,1031.7685294016273,822,2.49,"2-opt, shift-1, double-bridge"
264,A-n39-k5,971.7122695323646,822,2.57,"2-opt, shift-1, double-bridge"
265,A-n39-k5,1004.8290621743063,822,2.54,"2-opt, shift-1, double-bridge"
266,A-n39-k5,938.9140889023664,822,2.49,"2-opt, shift-1, double-bridge"
267,A-n39-k5,978.8300475450824,822,2.86,"2-opt, shift-1, double-bridge"
268,A-n39-k5,1142.6273588764816,822,2.51,"2-opt, shift-1, double-bridge"
269,A-n39-k5,986.5745849184801,822,2.48,"2-opt, shift-1, double-bridge"
270,A-n39-k6,918.8003835622827,831,2.98,"2-opt, shift-1, double-bridge"
271,A-n39-k6,943.861136934392,831,2.56,"2-opt, shift-1, double-bridge"
272,A-n39-k6,1029.653321186683,831,2.66,"2-opt, shift-1, double-bridge"
273,A-n39-k6,958.7688173487547,831,3.09,"2-opt, shift-1, double-bridge"
274,A-n39-k6,977.8628607283601,831,2.67,"2-opt, shift-1, double-bridge"
275,A-n39-k6,983.4451476119078,831,2.57,"2-opt, shift-1, double-bridge"
276,A-n39-k6,945.2780375678747,831,2.82,"2-opt, shift-1, double-bridge"
277,A-n39-k6,949.1734788794097,831,2.55,"2-opt, shift-1, double-bridge"
278,A-n39-k6,1002.3810874070857,831,2.69,"2-opt, shift-1, double-bridge"
279,A-n39-k6,955.8264752561624,831,2.62,"2-opt, shift-1, double-bridge"
280,A-n39-k6,992.0051773259572,831,2.55,"2-opt, shift-1, double-bridge"
281,A-n39-k6,964.163768650508,831,2.69,"2-opt, shift-1, double-bridge"
282,A-n39-k6,947.0564489574048,831,2.69,"2-opt, shift-1, double-bridge"
283,A-n39-k6,1004.875445607683,831,2.7,"2-opt, shift-1, double-bridge"
284,A-n39-k6,948.5039321318425,831,2.56,"2-opt, shift-1, double-bridge"
285,A-n39-k6,935.679546932295,831,2.69,"2-opt, shift-1, double-bridge"
286,A-n39-k6,961.2833338046395,831,2.69,"2-opt, shift-1, double-bridge"
287,A-n39-k6,956.3774542257686,831,2.58,"2-opt, shift-1, double-bridge"
288,A-n39-k6,1057.1692733950556,831,2.57,"2-opt, shift-1, double-bridge"
289,A-n39-k6,915.2821517300429,831,2.6,"2-opt, shift-1, double-bridge"
290,A-n39-k6,973.006693573237,831,2.54,"2-opt, shift-1, double-bridge"
291,A-n39-k6,960.6402901876007,831,2.63,"2-opt, shift-1, double-bridge"
292,A-n39-k6,1005.8629176756656,831,2.82,"2-opt, shift-1, double-bridge"
293,A-n39-k6,938.1944722580001,831,2.67,"2-opt, shift-1, double-bridge"
294,A-n39-k6,1035.890385013355,831,2.67,"2-opt, shift-1, double-bridge"
295,A-n39-k6,940.2973497894864,831,2.96,"2-opt, shift-1, double-bridge"
296,A-n39-k6,930.3091979972676,831,2.67,"2-opt, shift-1, double-bridge"
297,A-n39-k6,994.1300221343083,831,2.56,"2-opt, shift-1, double-bridge"
298,A-n39-k6,1004.5806876102458,831,2.92,"2-opt, shift-1, double-bridge"
299,A-n39-k6,948.457860965887,831,2.61,"2-opt, shift-1, double-bridge"
300,A-n44-k6,1082.6759014967056,937,2.86,"2-opt, shift-1, double-bridge"
301,A-n44-k6,1113.7818895983,937,3.22,"2-opt, shift-1, double-bridge"
302,A-n44-k6,1056.152220090987,937,2.96,"2-opt, shift-1, double-bridge"
303,A-n44-k6,1085.2817842409675,937,2.7,"2-opt, shift-1, double-bridge"
304,A-n44-k6,1103.0863288267826,937,3.06,"2-opt, shift-1, double-bridge"
305,A-n44-k6,1141.5427069242678,937,2.76,"2-opt, shift-1, double-bridge"
306,A-n44-k6,1213.2000461744374,937,2.95,"2-opt, shift-1, double-bridge"
307,A-n44-k6,1050.520810645686,937,3.04,"2-opt, shift-1, double-bridge"
308,A-n44-k6,1112.6828086014202,937,2.7,"2-opt, shift-1, double-bridge"
309,A-n44-k6,1247.1789729636137,937,2.7,"2-opt, shift-1, double-bridge"
310,A-n44-k6,1136.2760777983763,937,2.7,"2-opt, shift-1, double-bridge"
311,A-n44-k6,1127.8134355193215,937,2.98,"2-opt, shift-1, double-bridge"
312,A-n44-k6,1229.6039478383018,937,2.68,"2-opt, shift-1, double-bridge"
313,A-n44-k6,1209.4820415378651,937,2.68,"2-opt, shift-1, double-bridge"
314,A-n44-k6,1186.834188118262,937,2.68,"2-opt, shift-1, double-bridge"
315,A-n44-k6,1245.5524526086008,937,2.66,"2-opt, shift-1, double-bridge"
316,A-n44-k6,1244.7353951648038,937,2.67,"2-opt, shift-1, double-bridge"
317,A-n44-k6,1151.5140340292023,937,2.69,"2-opt, shift-1, double-bridge"
318,A-n44-k6,1115.935695501746,937,2.9,"2-opt, shift-1, double-bridge"
319,A-n44-k6,1268.4264562948524,937,2.68,"2-opt, shift-1, double-bridge"
320,A-n44-k6,1231.4590871519054,937,2.68,"2-opt, shift-1, double-bridge"
321,A-n44-k6,1216.4446355623336,937,2.66,"2-opt, shift-1, double-bridge"
322,A-n44-k6,1244.870757490435,937,2.72,"2-opt, shift-1, double-bridge"
323,A-n44-k6,1161.6480836927053,937,2.78,"2-opt, shift-1, double-bridge"
324,A-n44-k6,1212.4466852747444,937,2.75,"2-opt, shift-1, double-bridge"
325,A-n44-k6,1189.5740827926752,937,2.7,"2-opt, shift-1, double-bridge"
326,A-n44-k6,1141.3447792031066,937,2.67,"2-opt, shift-1, double-bridge"
327,A-n44-k6,1114.2077543071296,937,2.74,"2-opt, shift-1, double-bridge"
328,A-n44-k6,1419.9929765051324,937,2.67,"2-opt, shift-1, double-bridge"
