,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
64,A-n33-k6,883.3665525144929,742,2.51,"2-opt, shift-1, swap-2-2"
65,A-n33-k6,831.8695694943733,742,2.5,"2-opt, shift-1, swap-2-2"
66,A-n33-k6,835.3791135358531,742,2.78,"2-opt, shift-1, swap-2-2"
67,A-n33-k6,805.4166703395442,742,2.51,"2-opt, shift-1, swap-2-2"
68,A-n33-k6,931.5057972427323,742,2.47,"2-opt, shift-1, swap-2-2"
69,A-n33-k6,814.8343076887975,742,2.5,"2-opt, shift-1, swap-2-2"
70,A-n33-k6,812.5723232127211,742,2.57,"2-opt, shift-1, swap-2-2"
71,A-n33-k6,785.534150898185,742,2.54,"2-opt, shift-1, swap-2-2"
72,A-n33-k6,848.9792562850125,742,2.52,"2-opt, shift-1, swap-2-2"
73,A-n33-k6,842.7855381196034,742,2.52,"2-opt, shift-1, swap-2-2"
74,A-n33-k6,854.215632154549,742,2.53,"2-opt, shift-1, swap-2-2"
75,A-n33-k6,844.9277470425778,742,2.52,"2-opt, shift-1, swap-2-2"
76,A-n33-k6,886.5524910179947,742,2.5,"2-opt, shift-1, swap-2-2"
77,A-n33-k6,900.7786664505772,742,2.49,"2-opt, shift-1, swap-2-2"
78,A-n33-k6,801.9924394996978,742,2.52,"2-opt, shift-1, swap-2-2"
79,A-n33-k6,822.2580111567987,742,2.49,"2-opt, shift-1, swap-2-2"
80,A-n33-k6,774.7728484973896,742,2.52,"2-opt, shift-1, swap-2-2"
81,A-n33-k6,866.6404060725412,742,2.47,"2-opt, shift-1, swap-2-2"
82,A-n33-k6,852.8312923223433,742,2.49,"2-opt, shift-1, swap-2-2"
83,A-n33-k6,857.6262657046263,742,2.48,"2-opt, shift-1, swap-2-2"
84,A-n33-k6,816.8552780430365,742,2.5,"2-opt, shift-1, swap-2-2"
85,A-n33-k6,780.2513018623148,742,2.5,"2-opt, shift-1, swap-2-2"
86,A-n33-k6,798.4535811907608,742,2.5,"2-opt, shift-1, swap-2-2"
87,A-n33-k6,851.9194942008337,742,2.49,"2-opt, shift-1, swap-2-2"
88,A-n33-k6,777.1615466184785,742,2.5,"2-opt, shift-1, swap-2-2"
89,A-n33-k6,799.3997835096629,742,2.5,"2-opt, shift-1, swap-2-2"
90,A-n34-k5,917.7016455171812,778,2.36,"2-opt, shift-1, swap-2-2"
91,A-n34-k5,904.6001484880393,778,2.35,"2-opt, shift-1, swap-2-2"
92,A-n34-k5,846.2409496130313,778,2.42,"2-opt, shift-1, swap-2-2"
93,A-n34-k5,815.0748368291286,778,2.39,"2-opt, shift-1, swap-2-2"
94,A-n34-k5,860.1218490980142,778,2.38,"2-opt, shift-1, swap-2-2"
95,A-n34-k5,836.0367601122642,778,2.39,"2-opt, shift-1, swap-2-2"
96,A-n34-k5,947.4070526593628,778,2.35,"2-opt, shift-1, swap-2-2"
97,A-n34-k5,902.7886953752707,778,2.45,"2-opt, shift-1, swap-2-2"
98,A-n34-k5,937.2379793627977,778,2.42,"2-opt, shift-1, swap-2-2"
99,A-n34-k5,811.3764915008577,778,2.39,"2-opt, shift-1, swap-2-2"
100,A-n34-k5,870.6343959851898,778,2.37,"2-opt, shift-1, swap-2-2"
101,A-n34-k5,890.2778930903571,778,2.42,"2-opt, shift-1, swap-2-2"
102,A-n34-k5,844.6677365136586,778,2.44,"2-opt, shift-1, swap-2-2"
103,A-n34-k5,837.8229422307152,778,2.38,"2-opt, shift-1, swap-2-2"
104,A-n34-k5,880.7985889700888,778,2.57,"2-opt, shift-1, swap-2-2"
105,A-n34-k5,806.9538881122645,778,2.37,"2-opt, shift-1, swap-2-2"
106,A-n34-k5,844.6853789452439,778,2.37,"2-opt, shift-1, swap-2-2"
107,A-n34-k5,852.4701915397791,778,2.36,"2-opt, shift-1, swap-2-2"
108,A-n34-k5,857.5923073207929,778,2.36,"2-opt, shift-1, swap-2-2"
109,A-n34-k5,907.0389782216776,778,2.39,"2-opt, shift-1, swap-2-2"
110,A-n34-k5,884.3848753015486,778,2.38,"2-opt, shift-1, swap-2-2"
111,A-n34-k5,902.4044651761516,778,2.61,"2-opt, shift-1, swap-2-2"
112,A-n34-k5,871.4671806133767,778,2.37,"2-opt, shift-1, swap-2-2"
113,A-n34-k5,859.0091656434033,778,2.37,"2-opt, shift-1, swap-2-2"
114,A-n34-k5,846.5714507869002,778,2.34,"2-opt, shift-1, swap-2-2"
115,A-n34-k5,905.031210889676,778,2.37,"2-opt, shift-1, swap-2-2"
116,A-n34-k5,888.0158570206846,778,2.55,"2-opt, shift-1, swap-2-2"
117,A-n34-k5,806.1775899181752,778,2.35,"2-opt, shift-1, swap-2-2"
118,A-n34-k5,856.4793655799742,778,2.32,"2-opt, shift-1, swap-2-2"
119,A-n34-k5,921.6493818773012,778,2.35,"2-opt, shift-1, swap-2-2"
120,A-n36-k5,873.9810925382312,799,2.44,"2-opt, shift-1, swap-2-2"
121,A-n36-k5,954.4954691113252,799,2.43,"2-opt, shift-1, swap-2-2"
122,A-n36-k5,924.5873078579193,799,2.43,"2-opt, shift-1, swap-2-2"
123,A-n36-k5,878.9811678236258,799,2.43,"2-opt, shift-1, swap-2-2"
124,A-n36-k5,910.4826675974768,799,2.42,"2-opt, shift-1, swap-2-2"
125,A-n36-k5,883.3365899034172,799,2.44,"2-opt, shift-1, swap-2-2"
126,A-n36-k5,922.4910163196088,799,2.41,"2-opt, shift-1, swap-2-2"
127,A-n36-k5,931.0819995299013,799,2.46,"2-opt, shift-1, swap-2-2"
128,A-n36-k5,934.08246060122,799,2.45,"2-opt, shift-1, swap-2-2"
129,A-n36-k5,934.649195730858,799,2.45,"2-opt, shift-1, swap-2-2"
130,A-n36-k5,875.7544082016124,799,2.49,"2-opt, shift-1, swap-2-2"
131,A-n36-k5,962.3228307461708,799,2.44,"2-opt, shift-1, swap-2-2"
132,A-n36-k5,882.6581406395462,799,2.51,"2-opt, shift-1, swap-2-2"
133,A-n36-k5,936.4052537163476,799,2.46,"2-opt, shift-1, swap-2-2"
134,A-n36-k5,902.4716030324432,799,2.52,"2-opt, shift-1, swap-2-2"
135,A-n36-k5,918.1200328675392,799,2.62,"2-opt, shift-1, swap-2-2"
136,A-n36-k5,879.1789440798871,799,2.7,"2-opt, shift-1, swap-2-2"
137,A-n36-k5,895.210170706095,799,2.54,"2-opt, shift-1, swap-2-2"
138,A-n36-k5,925.4057420454441,799,2.46,"2-opt, shift-1, swap-2-2"
139,A-n36-k5,949.455790463876,799,2.49,"2-opt, shift-1, swap-2-2"
140,A-n36-k5,910.1979095224646,799,2.46,"2-opt, shift-1, swap-2-2"
141,A-n36-k5,932.608435170202,799,2.57,"2-opt, shift-1, swap-2-2"
142,A-n36-k5,952.7168321799994,799,2.43,"2-opt, shift-1, swap-2-2"
143,A-n36-k5,914.5965960499452,799,2.49,"2-opt, shift-1, swap-2-2"
144,A-n36-k5,913.5015034470197,799,2.54,"2-opt, shift-1, swap-2-2"
145,A-n36-k5,919.0777318228444,799,2.46,"2-opt, shift-1, swap-2-2"
146,A-n36-k5,948.7333847894605,799,2.57,"2-opt, shift-1, swap-2-2"
147,A-n36-k5,1005.6326713900585,799,2.4,"2-opt, shift-1, swap-2-2"
148,A-n36-k5,914.5638003000466,799,2.44,"2-opt, shift-1, swap-2-2"
149,A-n36-k5,927.704965035728,799,2.47,"2-opt, shift-1, swap-2-2"
150,A-n37-k5,740.206578131622,669,2.36,"2-opt, shift-1, swap-2-2"
151,A-n37-k5,769.1303980311066,669,2.54,"2-opt, shift-1, swap-2-2"
152,A-n37-k5,783.9562878915419,669,2.56,"2-opt, shift-1, swap-2-2"
153,A-n37-k5,771.5211671251317,669,2.58,"2-opt, shift-1, swap-2-2"
154,A-n37-k5,763.1089172043972,669,2.73,"2-opt, shift-1, swap-2-2"
155,A-n37-k5,751.7778511568505,669,2.59,"2-opt, shift-1, swap-2-2"
156,A-n37-k5,797.8069041231763,669,2.56,"2-opt, shift-1, swap-2-2"
157,A-n37-k5,814.9732537322874,669,2.55,"2-opt, shift-1, swap-2-2"
158,A-n37-k5,784.5809502179228,669,2.5,"2-opt, shift-1, swap-2-2"
159,A-n37-k5,742.7113661150661,669,2.34,"2-opt, shift-1, swap-2-2"
160,A-n37-k5,777.3943329566156,669,2.55,"2-opt, shift-1, swap-2-2"
161,A-n37-k5,770.0236360984729,669,2.67,"2-opt, shift-1, swap-2-2"
162,A-n37-k5,786.6751076429338,669,2.29,"2-opt, shift-1, swap-2-2"
163,A-n37-k5,812.8223628342422,669,2.53,"2-opt, shift-1, swap-2-2"
164,A-n37-k5,778.0069690729234,669,2.48,"2-opt, shift-1, swap-2-2"
165,A-n37-k5,842.8222039348781,669,2.54,"2-opt, shift-1, swap-2-2"
166,A-n37-k5,801.0180654571312,669,2.49,"2-opt, shift-1, swap-2-2"
167,A-n37-k5,772.9215165829837,669,2.54,"2-opt, shift-1, swap-2-2"
168,A-n37-k5,713.5325250369017,669,2.55,"2-opt, shift-1, swap-2-2"
169,A-n37-k5,784.7604404426562,669,2.53,"2-opt, shift-1, swap-2-2"
170,A-n37-k5,815.461879418527,669,2.35,"2-opt, shift-1, swap-2-2"
171,A-n37-k5,783.7866493604762,669,2.5,"2-opt, shift-1, swap-2-2"
172,A-n37-k5,745.510024406725,669,2.54,"2-opt, shift-1, swap-2-2"
173,A-n37-k5,763.0782209425093,669,2.47,"2-opt, shift-1, swap-2-2"
174,A-n37-k5,798.590908758757,669,2.28,"2-opt, shift-1, swap-2-2"
175,A-n37-k5,771.8778075331047,669,2.49,"2-opt, shift-1, swap-2-2"
176,A-n37-k5,780.9749627757914,669,2.58,"2-opt, shift-1, swap-2-2"
177,A-n37-k5,766.7063815635032,669,2.42,"2-opt, shift-1, swap-2-2"
178,A-n37-k5,849.0453098988983,669,2.49,"2-opt, shift-1, swap-2-2"
179,A-n37-k5,755.6787033754663,669,2.58,"2-opt, shift-1, swap-2-2"
180,A-n37-k6,1166.6077965836455,949,2.5,"2-opt, shift-1, swap-2-2"
181,A-n37-k6,1125.6270711217762,949,2.58,"2-opt, shift-1, swap-2-2"
182,A-n37-k6,1113.351668594999,949,2.68,"2-opt, shift-1, swap-2-2"
183,A-n37-k6,1134.7364505004095,949,2.77,"2-opt, shift-1, swap-2-2"
184,A-n37-k6,1075.9241397936162,949,2.62,"2-opt, shift-1, swap-2-2"
185,A-n37-k6,1088.657523447333,949,2.81,"2-opt, shift-1, swap-2-2"
186,A-n37-k6,1020.3835604456323,949,2.87,"2-opt, shift-1, swap-2-2"
187,A-n37-k6,1148.7609447037612,949,2.57,"2-opt, shift-1, swap-2-2"
188,A-n37-k6,1100.5324071365217,949,2.61,"2-opt, shift-1, swap-2-2"
189,A-n37-k6,1126.3488093145402,949,2.59,"2-opt, shift-1, swap-2-2"
190,A-n37-k6,1074.5887110874828,949,2.55,"2-opt, shift-1, swap-2-2"
