,Name,Optimal Value,Minimum Solution Cost,Max Solution Cost,Avg Solution Cost,Std of Solution Cost,Avg Run Time,Implementation
30,P-n101-k4,681,1008.0216904786977,1124.8268109978676,1065.1117987799532,32.736425037894456,3.3526666666666665,"2-opt, shift-1, double-bridge"
31,P-n76-k4,589,757.2408322404665,1107.6662786461932,937.4664570889996,88.46567209424204,2.781333333333333,"2-opt, shift-1, double-bridge"
32,A-n33-k5,661,687.7712657790878,830.5047781362675,752.7425278704332,31.065799392854853,2.0316666666666667,"2-opt, shift-1, swap-2-2"
33,A-n46-k7,914,988.2872874292723,1136.3787712345406,1046.513487962036,34.08175616111579,2.543333333333333,"2-opt, shift-1, swap-2-2"
34,A-n60-k9,1408,1499.4328017842658,1696.3783209826224,1571.3236317359035,44.79929215359933,3.0960000000000005,"2-opt, shift-1, swap-2-2"
35,B-n35-k5,955,990.7307941568167,1069.125058012264,1015.9003103964554,19.237513048253696,2.064,"2-opt, shift-1, swap-2-2"
36,B-n45-k5,751,797.1119847243338,1059.0148546467997,860.8621943912383,65.99086935357873,2.341666666666667,"2-opt, shift-1, swap-2-2"
37,B-n68-k9,1304,1402.5907415959823,1512.4526449277844,1451.3327779726226,35.485408430286974,3.009333333333333,"2-opt, shift-1, swap-2-2"
38,B-n78-k10,1266,1366.116319720956,1557.5299946522366,1457.860285874592,44.6593669043321,3.477333333333333,"2-opt, shift-1, swap-2-2"
39,E-n30-k3,534,551.7989916218487,735.8199553900723,617.4401831256166,50.52993041878999,1.7933333333333332,"2-opt, shift-1, swap-2-2"
40,E-n51-k5,521,587.1716327858513,848.456279820507,657.6394038292041,53.694912912505686,2.511,"2-opt, shift-1, swap-2-2"
41,E-n76-k7,682,816.9926184827332,949.700489209548,864.8117681502414,27.070075123988932,3.044,"2-opt, shift-1, swap-2-2"
42,F-n135-k7,1162,919.7306585427153,1301.9644911525886,1123.806636345566,90.93092822476652,2.9606666666666666,"2-opt, shift-1, swap-2-2"
43,F-n72-k4,237,309.7110948620235,424.3950919511377,365.5102159730471,28.906362950900192,2.9013333333333335,"2-opt, shift-1, swap-2-2"
44,M-n101-k10,820,1076.6451207121256,1267.4868385021432,1171.7529769385587,48.384692879578296,3.823,"2-opt, shift-1, swap-2-2"
45,M-n121-k7,1034,1518.939439178199,2365.346658893536,1757.9940170058292,249.2454383911956,3.7886666666666655,"2-opt, shift-1, swap-2-2"
46,P-n101-k4,681,1002.0337819005072,1100.5700912960756,1050.7240392039532,27.355715199203388,3.1653333333333338,"2-opt, shift-1, swap-2-2"
47,P-n76-k4,589,724.5324616516691,1051.5611901570846,906.4499066304647,83.98238825083995,2.5980000000000003,"2-opt, shift-1, swap-2-2"
48,A-n33-k5,661,678.1380203006731,798.8980420524199,727.8179413790864,25.3439749348108,1.9950000000000006,"swap-2-1, shift-1, swap-2-2"
49,A-n46-k7,914,996.199446611327,1125.8470728993514,1041.6538726856147,28.73795851762956,2.3883333333333336,"swap-2-1, shift-1, swap-2-2"
50,A-n60-k9,1408,1466.7197163884725,1713.4625363479204,1565.4309356366937,51.65992891237509,2.8496666666666663,"swap-2-1, shift-1, swap-2-2"
51,B-n35-k5,955,985.245340042042,1116.134179569457,1025.7016652509792,32.125342431301206,2.0149999999999997,"swap-2-1, shift-1, swap-2-2"
52,B-n45-k5,751,787.7470278810695,1042.1085552935408,878.6236361560218,63.46960663031232,2.2626666666666666,"swap-2-1, shift-1, swap-2-2"
53,B-n68-k9,1304,1396.1988379390725,1623.0999440594342,1477.6935818139802,53.92619069922829,3.1266666666666665,"swap-2-1, shift-1, swap-2-2"
54,B-n78-k10,1266,1419.9212788703653,1606.6549615039744,1494.0608158125062,45.046635904411936,3.5656666666666665,"swap-2-1, shift-1, swap-2-2"
55,E-n30-k3,534,566.3221477175731,775.5082605065717,642.4105381421564,60.036822203380495,1.7930000000000004,"swap-2-1, shift-1, swap-2-2"
56,E-n51-k5,521,605.6635466587534,759.3859593671052,670.6083219988388,45.0281525519264,2.3013333333333335,"swap-2-1, shift-1, swap-2-2"
57,E-n76-k7,682,832.8648690784198,944.1391195696056,884.2884478444646,28.65167450685217,2.8623333333333334,"swap-2-1, shift-1, swap-2-2"
58,F-n135-k7,1162,1105.3178428402555,1688.1435904811487,1292.1880988501018,130.8116224127638,2.701333333333334,"swap-2-1, shift-1, swap-2-2"
59,F-n72-k4,237,360.0970858611166,468.2270036886154,396.98087019584875,20.43942372555934,2.4513333333333334,"swap-2-1, shift-1, swap-2-2"
60,M-n101-k10,820,1152.5914358820603,1345.0535753458907,1252.2166888328916,46.79474798954343,3.4216666666666664,"swap-2-1, shift-1, swap-2-2"
61,M-n121-k7,1034,1660.0708154718793,2306.6477770047723,1883.8805157186664,156.63289178961514,3.6893333333333325,"swap-2-1, shift-1, swap-2-2"
62,P-n101-k4,681,1045.0252060403084,1243.2530687251333,1139.7337070525693,52.289709448097156,3.1783333333333332,"swap-2-1, shift-1, swap-2-2"
63,P-n76-k4,589,837.3465873722689,991.7696753501887,910.951960412189,35.28506511089297,2.591333333333333,"swap-2-1, shift-1, swap-2-2"
