,Name,Optimal Value,Minimum Solution Cost,Max Solution Cost,Avg Solution Cost,Std of Solution Cost,Avg Run Time,Implementation
0,A-n33-k5,661,673.8418822559349,825.983815247971,743.2998656891373,32.7857112413699,3.236666666666667,"2-opt, shift-1"
1,A-n46-k7,914,999.4944656491807,1152.5949216799236,1058.203989916906,33.771673999877116,3.418333333333334,"2-opt, shift-1"
2,A-n60-k9,1408,1476.2744142989202,1667.239824116369,1567.7869014187008,44.010529319853106,3.7616666666666654,"2-opt, shift-1"
3,B-n35-k5,955,988.651779146886,1114.8821052646763,1028.375327951975,32.164843152687304,2.6806666666666668,"2-opt, shift-1"
4,B-n45-k5,751,788.3191142209572,1254.4585988688166,886.7616216828743,129.58875800656008,3.022333333333333,"2-opt, shift-1"
5,B-n68-k9,1304,1401.4623255091421,1581.2683741800618,1477.006939411659,44.6079519426844,3.870333333333333,"2-opt, shift-1"
6,B-n78-k10,1266,1395.0213682460474,1580.2643130092838,1491.1032519576047,47.61889521691865,4.291666666666667,"2-opt, shift-1"
7,E-n30-k3,534,527.6324479401374,743.9842779604318,620.5216637090745,57.65886141592449,2.2956666666666665,"2-opt, shift-1"
8,E-n51-k5,521,606.2115453858163,921.762171536667,704.1791440779728,97.36678276559307,3.12,"2-opt, shift-1"
9,E-n76-k7,682,801.6023076402431,909.0165541917862,870.4296776311928,25.347073098850327,3.7280000000000006,"2-opt, shift-1"
10,F-n135-k7,1162,969.0754001724223,1281.4967219033465,1109.2715756204288,70.31385000742155,3.779666666666667,"2-opt, shift-1"
11,F-n72-k4,237,333.10075451115483,474.74326082898887,372.7360664277366,29.036437889103777,3.4566666666666666,"2-opt, shift-1"
12,M-n101-k10,820,1101.7146491375413,1291.5398660223393,1184.3810549109742,35.90547264117639,4.577666666666665,"2-opt, shift-1"
13,M-n121-k7,1034,1517.6736994257485,2509.777168393181,1790.995810747878,303.74636185022115,4.634666666666665,"2-opt, shift-1"
14,P-n101-k4,681,979.7351489592854,1117.4537969940104,1060.7116382179777,34.26205143104782,4.0089999999999995,"2-opt, shift-1"
15,P-n76-k4,589,775.8041076702355,1096.1796901983903,937.2340551380023,92.02319678320076,3.348666666666667,"2-opt, shift-1"
16,A-n33-k5,661,674.7718679223991,836.6870587479018,753.1084311567228,40.455286861672654,2.357333333333333,"2-opt, reinsertion, swap-2-2"
17,A-n46-k7,914,1010.5057408324568,1208.717429992633,1085.2919906878785,47.42563335322277,2.7936666666666667,"2-opt, reinsertion, swap-2-2"
18,A-n60-k9,1408,1495.5819222793484,1697.6286708726175,1604.6189515339356,45.07952498043215,3.383,"2-opt, reinsertion, swap-2-2"
19,B-n35-k5,955,970.0048457486839,1168.4936477093513,1043.6045250166485,45.72590315140229,2.3600000000000003,"2-opt, reinsertion, swap-2-2"
20,B-n45-k5,751,773.8216382553552,1063.5913332813984,871.1531697528102,68.53175255500449,2.643,"2-opt, reinsertion, swap-2-2"
21,B-n68-k9,1304,1424.032365515964,1632.123686064619,1500.8710614914817,54.3921931972736,3.6189999999999998,"2-opt, reinsertion, swap-2-2"
22,B-n78-k10,1266,1397.3281488164898,1663.4241697023263,1510.1139399969143,76.66714948679345,3.864666666666667,"2-opt, reinsertion, swap-2-2"
23,E-n30-k3,534,513.2529260764613,733.6113801521648,569.6343006421472,54.11758243219774,2.0946666666666665,"2-opt, reinsertion, swap-2-2"
24,E-n51-k5,521,583.1553198423616,709.4976701371588,636.9389592534919,35.72007193139261,2.681666666666667,"2-opt, reinsertion, swap-2-2"
25,E-n76-k7,682,755.6128775964835,886.074062809879,818.7888223324487,31.97625521863045,3.3526666666666665,"2-opt, reinsertion, swap-2-2"
26,F-n135-k7,1162,876.9350473849366,1094.1965360675952,955.5690597394884,56.89069807346229,3.2976666666666663,"2-opt, reinsertion, swap-2-2"
27,F-n72-k4,237,296.91254130392133,403.1573729890758,337.18060835577137,34.493264797932326,3.070666666666667,"2-opt, reinsertion, swap-2-2"
28,M-n101-k10,820,1049.8033804372353,1592.1627111085968,1192.7523940863782,132.83657507741378,4.291333333333332,"2-opt, reinsertion, swap-2-2"
29,M-n121-k7,1034,1399.8525075008338,2035.6704170223834,1708.6679390148056,175.7599295596977,4.122,"2-opt, reinsertion, swap-2-2"
30,P-n101-k4,681,894.0417693505842,1004.1269516683352,955.9708504849804,30.818474363787193,3.5766666666666667,"2-opt, reinsertion, swap-2-2"
31,P-n76-k4,589,705.7599076604305,879.0458385958037,810.4573006011052,41.73142516522811,2.9330000000000003,"2-opt, reinsertion, swap-2-2"
32,A-n33-k5,661,697.7562216857523,841.3298276317842,766.4045331372424,42.49836296555953,2.312666666666667,"swap-2-1, reinsertion, swap-2-2"
33,A-n46-k7,914,1021.1144798293202,1387.5746253542895,1103.6188964578316,77.58178809534452,2.861333333333333,"swap-2-1, reinsertion, swap-2-2"
34,A-n60-k9,1408,1473.5407101902053,1695.9951029969886,1621.3986270267444,50.636944019233646,3.4119999999999995,"swap-2-1, reinsertion, swap-2-2"
35,B-n35-k5,955,991.6542186197375,1229.1030181766494,1077.7745707696783,58.22612831444138,2.356333333333333,"swap-2-1, reinsertion, swap-2-2"
36,B-n45-k5,751,789.7162423086545,1007.3537357373488,894.1437421063998,59.30686809274569,2.668,"swap-2-1, reinsertion, swap-2-2"
37,B-n68-k9,1304,1426.2704279800384,1720.5257734308334,1563.5972903200454,71.04460718724192,3.502333333333333,"swap-2-1, reinsertion, swap-2-2"
