,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1083.016249651445,784,19.69
1,A-n33-k5,858.1544317236769,661,5.11
2,A-n33-k6,874.2756524428208,742,7.17
3,A-n34-k5,1027.8673761543403,778,5.63
4,A-n36-k5,1011.1825759263488,799,5.85
5,A-n37-k5,900.0802017733351,669,30.39
6,A-n37-k6,1144.5158229941378,949,6.05
7,A-n38-k5,993.1497882014702,730,6.99
8,A-n39-k5,1029.695914409166,822,5.49
9,A-n39-k6,1040.890632596712,831,5.74
10,A-n44-k6,1227.361162018216,937,6.79
11,A-n45-k6,1335.7972568068446,944,9.51
12,A-n45-k7,1304.8251271878446,1146,17.45
13,A-n46-k7,1215.7885065613168,914,5.96
14,A-n48-k7,1369.8758084605774,1073,5.85
15,A-n53-k7,1306.500954690424,1010,8.13
16,A-n54-k7,1551.715354591514,1167,6.09
17,A-n55-k9,1422.6672108141088,1073,7.66
18,A-n60-k9,1786.106798601237,1408,10.41
19,A-n61-k9,1397.9484443983092,1035,7.83
20,A-n62-k8,1788.9211124504745,1290,6.13
21,A-n63-k10,1805.6208845207964,1315,30.84
22,A-n63-k9,2183.9546708826656,1634,6.78
23,A-n64-k9,1864.0180368965364,1402,8.00
24,A-n65-k9,1558.521044874261,1177,7.27
25,A-n69-k9,1678.6353570199615,1168,7.14
26,A-n80-k10,2371.669280493199,1764,6.79
