,fileName,Name,Best Solution Cost,Optimal Value,Run Time
162,results00_swap21_exchange_5050_levy6.csv,A-n48-k7,1373.4608990851448,1073,2.82
163,results00_swap21_exchange_5050_levy6.csv,A-n53-k7,1244.8317240498245,1010,2.84
164,results00_swap21_exchange_5050_levy6.csv,A-n54-k7,1429.3149443938632,1167,3.06
165,results00_swap21_exchange_5050_levy6.csv,A-n55-k9,1286.2131852922253,1073,3.26
166,results00_swap21_exchange_5050_levy6.csv,A-n60-k9,1648.5415389657794,1408,3.36
167,results00_swap21_exchange_5050_levy6.csv,A-n61-k9,1408.7192718919755,1035,3.04
168,results00_swap21_exchange_5050_levy6.csv,A-n62-k8,1659.4711358233935,1290,3.77
169,results00_swap21_exchange_5050_levy6.csv,A-n63-k10,1546.7634506559002,1315,3.54
170,results00_swap21_exchange_5050_levy6.csv,A-n63-k9,2012.2249742573276,1634,3.06
171,results00_swap21_exchange_5050_levy6.csv,A-n64-k9,1683.2036948346772,1402,3.58
172,results00_swap21_exchange_5050_levy6.csv,A-n65-k9,1484.6364254073999,1177,3.72
173,results00_swap21_exchange_5050_levy6.csv,A-n69-k9,1546.9516286444323,1168,3.38
174,results00_swap21_exchange_5050_levy6.csv,A-n80-k10,2295.5431914012315,1764,4.07
175,results00_swap21_exchange_5050_levy6.csv,B-n31-k5,706.3929282911504,672,2.43
176,results00_swap21_exchange_5050_levy6.csv,B-n34-k5,934.4820518290413,788,2.6
177,results00_swap21_exchange_5050_levy6.csv,B-n35-k5,1047.2416057694738,955,2.33
178,results00_swap21_exchange_5050_levy6.csv,B-n38-k6,887.7672233974578,805,2.93
179,results00_swap21_exchange_5050_levy6.csv,B-n39-k5,647.8047416024074,549,2.46
180,results00_swap21_exchange_5050_levy6.csv,B-n41-k6,1015.962132333436,829,2.2
181,results00_swap21_exchange_5050_levy6.csv,B-n43-k6,923.8320929058564,742,2.72
182,results00_swap21_exchange_5050_levy6.csv,B-n44-k7,1088.4452136170084,909,2.66
183,results00_swap21_exchange_5050_levy6.csv,B-n45-k5,939.3806148401137,751,2.63
184,results00_swap21_exchange_5050_levy6.csv,B-n45-k6,774.8752670820528,678,2.79
185,results00_swap21_exchange_5050_levy6.csv,B-n50-k7,913.1904892854292,741,2.74
186,results00_swap21_exchange_5050_levy6.csv,B-n50-k8,1484.2567282397335,1313,3.15
187,results00_swap21_exchange_5050_levy6.csv,B-n51-k7,1193.0613176489176,1032,3.15
188,results00_swap21_exchange_5050_levy6.csv,B-n52-k7,1054.4209328886866,747,2.69
189,results00_swap21_exchange_5050_levy6.csv,B-n56-k7,1000.1438390544247,707,3.3
190,results00_swap21_exchange_5050_levy6.csv,B-n57-k7,1292.1501458286007,1153,3.62
191,results00_swap21_exchange_5050_levy6.csv,B-n57-k9,1795.4821519665122,1598,3.88
192,results00_swap21_exchange_5050_levy6.csv,B-n63-k10,1893.9662610327978,1537,3.64
193,results00_swap21_exchange_5050_levy6.csv,B-n64-k9,1143.9141393203574,861,4.27
194,results00_swap21_exchange_5050_levy6.csv,B-n66-k9,1733.5809582516324,1374,3.48
195,results00_swap21_exchange_5050_levy6.csv,B-n67-k10,1253.7151066268727,1033,3.93
196,results00_swap21_exchange_5050_levy6.csv,B-n68-k9,1552.4169850377134,1304,3.84
197,results00_swap21_exchange_5050_levy6.csv,B-n78-k10,1691.2824812889646,1266,5.42
198,results00_swap21_exchange_5050_levy6.csv,P-n101-k4,1214.0482714852888,681,3.67
199,results00_swap21_exchange_5050_levy6.csv,P-n16-k8,451.335080208618,435,3.9
200,results00_swap21_exchange_5050_levy6.csv,P-n19-k2,265.3024279042684,212,1.91
201,results00_swap21_exchange_5050_levy6.csv, P-n20-k2,268.43348432801497,220,1.91
202,results00_swap21_exchange_5050_levy6.csv,P-n21-k2,235.02040007726302,211,2.06
203,results00_swap21_exchange_5050_levy6.csv,P-n22-k2,260.48338942573656,216,2.42
204,results00_swap21_exchange_5050_levy6.csv,P-n22-k8,634.4471463238789,603,4.08
205,results00_swap21_exchange_5050_levy6.csv,P-n23-k8,589.5169894334051,554,3.52
206,results00_swap21_exchange_5050_levy6.csv,P-n40-k5.vrp,527.7678082639349,458,2.48
207,results00_swap21_exchange_5050_levy6.csv,P-n45-k5,648.8556722954285,510,2.73
208,results00_swap21_exchange_5050_levy6.csv,P-n50-k10,843.7616078808826,696,3.34
209,results00_swap21_exchange_5050_levy6.csv, P-n50-k7,657.0587525013268,554,3.03
210,results00_swap21_exchange_5050_levy6.csv,P-n50-k8,752.2161238928958,649,3.83
211,results00_swap21_exchange_5050_levy6.csv,P-n51-k10,932.5528531012724,745,4.53
212,results00_swap21_exchange_5050_levy6.csv,P-n55-k10,843.1834637961329,669,4.13
213,results00_swap21_exchange_5050_levy6.csv,P-n55-k15,1069.2698626162312,856,8.41
214,results00_swap21_exchange_5050_levy6.csv,P-n55-k7,641.3766393025007,524,3.17
215,results00_swap21_exchange_5050_levy6.csv,P-n55-k8,706.3676997768954,576,3.08
216,results00_swap21_exchange_5050_levy6.csv,P-n60-k10,950.7982779691209,706,3.71
217,results00_swap21_exchange_5050_levy6.csv,P-n60-k15,1123.53082873371,905,4.13
218,results00_swap21_exchange_5050_levy6.csv,P-n65-k10,998.4003143516319,792,5.53
219,results00_swap21_exchange_5050_levy6.csv,P-n70-k10,1041.979087727717,834,3.88
220,results00_swap21_exchange_5050_levy6.csv,P-n76-k4,905.9787611026213,589,2.9
221,results00_swap21_exchange_5050_levy6.csv,P-n76-k5,878.9383887839351,631,3.2
222,results00_swap21_orOpt2_5050_levy6.csv,A-n32-k5,897.9594494009165,784,3.34
223,results00_swap21_orOpt2_5050_levy6.csv,A-n33-k5,827.6618294686473,661,2.11
224,results00_swap21_orOpt2_5050_levy6.csv,A-n33-k6,828.4808482243615,742,2.3
225,results00_swap21_orOpt2_5050_levy6.csv,A-n34-k5,1004.9803267873011,778,2.46
226,results00_swap21_orOpt2_5050_levy6.csv,A-n36-k5,913.471510365964,799,2.59
227,results00_swap21_orOpt2_5050_levy6.csv,A-n37-k5,806.6825983781645,669,2.33
228,results00_swap21_orOpt2_5050_levy6.csv,A-n37-k6,1041.9923436537317,949,2.37
229,results00_swap21_orOpt2_5050_levy6.csv,A-n38-k5,967.597190271331,730,2.52
230,results00_swap21_orOpt2_5050_levy6.csv,A-n39-k5,1048.1444677059073,822,3.7
231,results00_swap21_orOpt2_5050_levy6.csv,A-n39-k6,994.6702450004076,831,2.58
232,results00_swap21_orOpt2_5050_levy6.csv,A-n44-k6,1126.295443469051,937,2.87
233,results00_swap21_orOpt2_5050_levy6.csv,A-n45-k6,1265.1788798555115,944,2.84
234,results00_swap21_orOpt2_5050_levy6.csv,A-n45-k7,1339.4614872695124,1146,2.71
235,results00_swap21_orOpt2_5050_levy6.csv,A-n46-k7,1141.5328256875846,914,2.69
236,results00_swap21_orOpt2_5050_levy6.csv,A-n48-k7,1305.622922931462,1073,2.99
237,results00_swap21_orOpt2_5050_levy6.csv,A-n53-k7,1263.7084487991326,1010,3.45
238,results00_swap21_orOpt2_5050_levy6.csv,A-n54-k7,1437.7088978456152,1167,3.14
239,results00_swap21_orOpt2_5050_levy6.csv,A-n55-k9,1313.2783403465496,1073,4.02
240,results00_swap21_orOpt2_5050_levy6.csv,A-n60-k9,1633.0800311578378,1408,3.02
241,results00_swap21_orOpt2_5050_levy6.csv,A-n61-k9,1414.4173057138955,1035,3.6
242,results00_swap21_orOpt2_5050_levy6.csv,A-n62-k8,1794.7171041394427,1290,3.26
243,results00_swap21_orOpt2_5050_levy6.csv,A-n63-k10,1622.1912225973792,1315,3.3
244,results00_swap21_orOpt2_5050_levy6.csv,A-n63-k9,1930.982060742124,1634,3.96
245,results00_swap21_orOpt2_5050_levy6.csv,A-n64-k9,1872.472026653454,1402,3.38
246,results00_swap21_orOpt2_5050_levy6.csv,A-n65-k9,1613.8616838044516,1177,3.61
247,results00_swap21_orOpt2_5050_levy6.csv,A-n69-k9,1583.5336154657994,1168,3.46
248,results00_swap21_orOpt2_5050_levy6.csv,A-n80-k10,2309.4414689958467,1764,4.21
249,results00_swap21_orOpt2_5050_levy6.csv,B-n31-k5,735.2526320565462,672,2.3
250,results00_swap21_orOpt2_5050_levy6.csv,B-n34-k5,962.2572696616572,788,2.12
251,results00_swap21_orOpt2_5050_levy6.csv,B-n35-k5,1086.2618599420043,955,2.52
252,results00_swap21_orOpt2_5050_levy6.csv,B-n38-k6,934.2218426714188,805,3.07
253,results00_swap21_orOpt2_5050_levy6.csv,B-n39-k5,676.1797592167534,549,2.44
254,results00_swap21_orOpt2_5050_levy6.csv,B-n41-k6,1023.9966641658176,829,2.75
255,results00_swap21_orOpt2_5050_levy6.csv,B-n43-k6,953.4833234552672,742,2.77
256,results00_swap21_orOpt2_5050_levy6.csv,B-n44-k7,1063.5628084438897,909,2.91
257,results00_swap21_orOpt2_5050_levy6.csv,B-n45-k5,934.139875445208,751,2.71
258,results00_swap21_orOpt2_5050_levy6.csv,B-n45-k6,800.9866038019497,678,3.13
259,results00_swap21_orOpt2_5050_levy6.csv,B-n50-k7,993.6886914039044,741,3.04
260,results00_swap21_orOpt2_5050_levy6.csv,B-n50-k8,1500.5804491464237,1313,3.07
261,results00_swap21_orOpt2_5050_levy6.csv,B-n51-k7,1238.5516579489488,1032,3.06
262,results00_swap21_orOpt2_5050_levy6.csv,B-n52-k7,955.6452550359377,747,2.81
263,results00_swap21_orOpt2_5050_levy6.csv,B-n56-k7,919.4574382020523,707,3.51
264,results00_swap21_orOpt2_5050_levy6.csv,B-n57-k7,1554.0679636899595,1153,3.04
265,results00_swap21_orOpt2_5050_levy6.csv,B-n57-k9,1872.956233204804,1598,3.48
266,results00_swap21_orOpt2_5050_levy6.csv,B-n63-k10,1925.0643688047799,1537,3.66
267,results00_swap21_orOpt2_5050_levy6.csv,B-n64-k9,1251.0760483486604,861,4.54
268,results00_swap21_orOpt2_5050_levy6.csv,B-n66-k9,1639.475740810205,1374,4.72
269,results00_swap21_orOpt2_5050_levy6.csv,B-n67-k10,1437.5087952112704,1033,4.53
270,results00_swap21_orOpt2_5050_levy6.csv,B-n68-k9,1612.6591781285754,1304,4.31
271,results00_swap21_orOpt2_5050_levy6.csv,B-n78-k10,1660.7154930440786,1266,4.17
272,results00_swap21_orOpt2_5050_levy6.csv,P-n101-k4,1164.1164640733698,681,3.81
273,results00_swap21_orOpt2_5050_levy6.csv,P-n16-k8,473.7821123645115,435,3.62
274,results00_swap21_orOpt2_5050_levy6.csv,P-n19-k2,263.03972055379865,212,1.91
275,results00_swap21_orOpt2_5050_levy6.csv, P-n20-k2,245.9255247573453,220,1.81
276,results00_swap21_orOpt2_5050_levy6.csv,P-n21-k2,272.8705810722827,211,1.91
277,results00_swap21_orOpt2_5050_levy6.csv,P-n22-k2,261.42711687702916,216,1.97
278,results00_swap21_orOpt2_5050_levy6.csv,P-n22-k8,597.7825792511518,603,4.2
279,results00_swap21_orOpt2_5050_levy6.csv,P-n23-k8,579.7902104478608,554,3.57
280,results00_swap21_orOpt2_5050_levy6.csv,P-n40-k5.vrp,518.4075831865825,458,2.48
281,results00_swap21_orOpt2_5050_levy6.csv,P-n45-k5,692.2432834040491,510,2.45
282,results00_swap21_orOpt2_5050_levy6.csv,P-n50-k10,918.955649285862,696,3.51
283,results00_swap21_orOpt2_5050_levy6.csv, P-n50-k7,680.1177235316518,554,2.94
284,results00_swap21_orOpt2_5050_levy6.csv,P-n50-k8,791.2019470953198,649,5.62
285,results00_swap21_orOpt2_5050_levy6.csv,P-n51-k10,953.1471010685757,745,3.35
286,results00_swap21_orOpt2_5050_levy6.csv,P-n55-k10,865.8775074490392,669,3.46
287,results00_swap21_orOpt2_5050_levy6.csv,P-n55-k15,1052.3156973190255,856,4.6
288,results00_swap21_orOpt2_5050_levy6.csv,P-n55-k7,704.8370453485962,524,3.12
289,results00_swap21_orOpt2_5050_levy6.csv,P-n55-k8,728.2406113537904,576,2.98
290,results00_swap21_orOpt2_5050_levy6.csv,P-n60-k10,912.4001943682993,706,3.51
291,results00_swap21_orOpt2_5050_levy6.csv,P-n60-k15,1233.9461331005366,905,5.04
292,results00_swap21_orOpt2_5050_levy6.csv,P-n65-k10,1074.3610681259786,792,3.78
293,results00_swap21_orOpt2_5050_levy6.csv,P-n70-k10,1073.545608052263,834,4.81
294,results00_swap21_orOpt2_5050_levy6.csv,P-n76-k4,928.4232832496286,589,2.87
295,results00_swap21_orOpt2_5050_levy6.csv,P-n76-k5,994.8364562085519,631,3.48
296,results00_swap21_shift1_swap22_5050_levy4_levy5.csv,A-n32-k5,949.328373860765,784,2.45
297,results00_swap21_shift1_swap22_5050_levy4_levy5.csv,A-n33-k5,742.6873936134292,661,1.92
298,results00_swap21_shift1_swap22_5050_levy4_levy5.csv,A-n33-k6,794.003841241102,742,2.12
299,results00_swap21_shift1_swap22_5050_levy4_levy5.csv,A-n34-k5,863.2484127194452,778,2.31
300,results00_swap21_shift1_swap22_5050_levy4_levy5.csv,A-n36-k5,870.6403842167133,799,2.24
301,results00_swap21_shift1_swap22_5050_levy4_levy5.csv,A-n37-k5,821.7335454810507,669,2.73
