,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
38,Set P,576,"swap-2-1, shift-1, swap-2-2",659.4625237791666,704.5794346147222,24.850275087054072,2.7313472222222224,"2-opt, reinsertion, double-bridge",643.4971984416666,698.3424746811111,33.01875880566525,2.970486111111111,0.9772063994750985
39,Set A,1045,"swap-2-1, shift-1, swap-2-2",1147.903156862963,1223.7842820875308,40.78528330136285,2.775827160493827,"2-opt, exchange, double-bridge",1151.0794062148148,1261.175064984321,63.229218386840344,2.951296296296297,1.528783282657021e-05
40,Set B,971,"swap-2-1, shift-1, swap-2-2",1026.0530234043479,1091.0948070833333,41.54638823437455,2.773521739130435,"2-opt, exchange, double-bridge",1038.9031494869564,1150.658429380435,69.2325246997726,2.9975797101449273,3.0883947354500344e-05
41,Set P,576,"swap-2-1, shift-1, swap-2-2",659.4625237791666,704.5794346147222,24.850275087054072,2.7313472222222224,"2-opt, exchange, double-bridge",648.469856975,711.4741127522221,34.309469971491126,2.936875,0.10959858339911595
42,Set A,1045,"swap-2-1, shift-1, swap-2-2",1147.903156862963,1223.7842820875308,40.78528330136285,2.775827160493827,"2-opt, double-bridge",1302.471885937037,1472.6369797697535,103.2928677457087,2.7652098765432096,5.606116527496013e-06
43,Set B,971,"swap-2-1, shift-1, swap-2-2",1026.0530234043479,1091.0948070833333,41.54638823437455,2.773521739130435,"2-opt, double-bridge",1135.9630697608695,1294.3971759668113,97.39772687234714,3.0362608695652176,2.7015948487105512e-05
44,Set P,576,"swap-2-1, shift-1, swap-2-2",659.4625237791666,704.5794346147222,24.850275087054072,2.7313472222222224,"2-opt, double-bridge",752.3150677083335,855.8134160872223,52.09100553385614,2.7012083333333337,1.821529714896801e-05
45,Set A,1045,"swap-2-1, shift-1, swap-2-2",1147.903156862963,1223.7842820875308,40.78528330136285,2.775827160493827,"2-opt, shift-1",1150.5171415333334,1237.7827669519754,50.03123599285379,2.646703703703704,0.001788658258645517
46,Set B,971,"swap-2-1, shift-1, swap-2-2",1026.0530234043479,1091.0948070833333,41.54638823437455,2.773521739130435,"2-opt, shift-1",1025.8038728391307,1094.8694166744926,44.98140028649123,2.6087971014492757,0.24777597418760067
47,Set P,576,"swap-2-1, shift-1, swap-2-2",659.4625237791666,704.5794346147222,24.850275087054072,2.7313472222222224,"2-opt, shift-1",654.5036710625,709.0002901756944,32.00178759326631,2.5755,0.07186063822585158
48,Set A,1045,"swap-2-1, shift-1, swap-2-2",1147.903156862963,1223.7842820875308,40.78528330136285,2.775827160493827,"2-opt, or-opt-2, double-bridge",1178.0209153592593,1279.867562388642,62.4981635731339,2.4770864197530864,5.606116527496013e-06
49,Set B,971,"swap-2-1, shift-1, swap-2-2",1026.0530234043479,1091.0948070833333,41.54638823437455,2.773521739130435,"2-opt, or-opt-2, double-bridge",1045.890192404348,1153.3238886389852,64.81053232915554,2.522188405797101,2.7015948487105512e-05
50,Set P,576,"swap-2-1, shift-1, swap-2-2",659.4625237791666,704.5794346147222,24.850275087054072,2.7313472222222224,"2-opt, or-opt-2, double-bridge",661.0741805666667,716.0751576845832,31.995530476352002,2.4881249999999997,0.11608313373865504
51,Set A,1045,"swap-2-1, shift-1, swap-2-2",1147.903156862963,1223.7842820875308,40.78528330136285,2.775827160493827,"2-opt, reinsertion, swap-2-2",1133.2280752148147,1231.2527890204938,54.61421045588426,2.2998395061728396,0.041139141993459444
52,Set B,971,"swap-2-1, shift-1, swap-2-2",1026.0530234043479,1091.0948070833333,41.54638823437455,2.773521739130435,"2-opt, reinsertion, swap-2-2",1018.4746392608694,1117.2655395002898,60.174190977961594,2.3400434782608697,6.766255368658355e-05
53,Set P,576,"swap-2-1, shift-1, swap-2-2",659.4625237791666,704.5794346147222,24.850275087054072,2.7313472222222224,"2-opt, reinsertion, swap-2-2",637.3794079291666,687.1543390465278,28.428969954849023,2.331513888888889,0.21923253328133308
54,Set A,1045,"swap-2-1, shift-1, swap-2-2",1147.903156862963,1223.7842820875308,40.78528330136285,2.775827160493827,"swap-2-1, reinsertion, swap-2-2",1157.1544580407408,1262.000241864321,52.725516778468894,3.3513950617283945,2.1146821548574356e-05
55,Set B,971,"swap-2-1, shift-1, swap-2-2",1026.0530234043479,1091.0948070833333,41.54638823437455,2.773521739130435,"swap-2-1, reinsertion, swap-2-2",1055.8398866173911,1150.1160981675362,56.52935689504863,3.5330289855072463,2.7015948487105512e-05
56,Set P,576,"swap-2-1, shift-1, swap-2-2",659.4625237791666,704.5794346147222,24.850275087054072,2.7313472222222224,"swap-2-1, reinsertion, swap-2-2",656.4611961708334,708.7350036708334,28.81936644864132,3.573833333333333,0.3036811097223192
57,Set A,1045,"swap-2-1, shift-1, swap-2-2",1147.903156862963,1223.7842820875308,40.78528330136285,2.775827160493827,"2-opt, shift-1, double-bridge",1153.9543748851852,1237.9187311267901,52.19436464011601,2.187259259259259,0.0012848161995867916
58,Set B,971,"swap-2-1, shift-1, swap-2-2",1026.0530234043479,1091.0948070833333,41.54638823437455,2.773521739130435,"2-opt, shift-1, double-bridge",1027.784497873913,1101.5073338015943,53.13822234983716,2.2417971014492752,0.07772065120493127
59,Set P,576,"swap-2-1, shift-1, swap-2-2",659.4625237791666,704.5794346147222,24.850275087054072,2.7313472222222224,"2-opt, shift-1, double-bridge",653.7555376708333,711.1856571418056,33.66926444785869,2.209138888888889,0.014004698339500191
60,Set A,1045,"swap-2-1, shift-1, swap-2-2",1147.903156862963,1223.7842820875308,40.78528330136285,2.775827160493827,"2-opt, or-opt-3, double-bridge",1186.2694697888887,1290.4344505122222,59.82560422222542,2.1993333333333336,5.606116527496013e-06
61,Set B,971,"swap-2-1, shift-1, swap-2-2",1026.0530234043479,1091.0948070833333,41.54638823437455,2.773521739130435,"2-opt, or-opt-3, double-bridge",1049.5403998608695,1158.0694547013045,67.13255126082849,2.2129565217391303,2.7015948487105512e-05
62,Set P,576,"swap-2-1, shift-1, swap-2-2",659.4625237791666,704.5794346147222,24.850275087054072,2.7313472222222224,"2-opt, or-opt-3, double-bridge",671.192934325,730.9596682984721,31.97581400375367,2.183361111111111,0.0024571298322233477
63,Set A,1045,"swap-1-1, shift-1, swap-2-2",1142.0947811592591,1222.8820779485186,41.91513475635225,2.7455308641975313,"2-opt, reinsertion, double-bridge",1141.5234181925928,1245.611884555432,62.11929031212389,2.9821851851851853,0.001396735231711408
64,Set B,971,"swap-1-1, shift-1, swap-2-2",1026.8220274565217,1105.0377821997101,47.02685324566705,2.800072463768116,"2-opt, reinsertion, double-bridge",1030.6809576826083,1140.7781466340582,65.46329265628938,3.0268550724637686,0.00023304255763850054
65,Set P,576,"swap-1-1, shift-1, swap-2-2",660.84427755,705.0154660204167,25.54628571788901,2.7908055555555555,"2-opt, reinsertion, double-bridge",643.4971984416666,698.3424746811111,33.01875880566525,2.970486111111111,0.954431397113681
66,Set A,1045,"swap-1-1, shift-1, swap-2-2",1142.0947811592591,1222.8820779485186,41.91513475635225,2.7455308641975313,"2-opt, exchange, double-bridge",1151.0794062148148,1261.175064984321,63.229218386840344,2.951296296296297,8.804538063577626e-06
67,Set B,971,"swap-1-1, shift-1, swap-2-2",1026.8220274565217,1105.0377821997101,47.02685324566705,2.800072463768116,"2-opt, exchange, double-bridge",1038.9031494869564,1150.658429380435,69.2325246997726,2.9975797101449273,0.0001832608969158505
68,Set P,576,"swap-1-1, shift-1, swap-2-2",660.84427755,705.0154660204167,25.54628571788901,2.7908055555555555,"2-opt, exchange, double-bridge",648.469856975,711.4741127522221,34.309469971491126,2.936875,0.1373547103361862
69,Set A,1045,"swap-1-1, shift-1, swap-2-2",1142.0947811592591,1222.8820779485186,41.91513475635225,2.7455308641975313,"2-opt, double-bridge",1302.471885937037,1472.6369797697535,103.2928677457087,2.7652098765432096,5.606116527496013e-06
70,Set B,971,"swap-1-1, shift-1, swap-2-2",1026.8220274565217,1105.0377821997101,47.02685324566705,2.800072463768116,"2-opt, double-bridge",1135.9630697608695,1294.3971759668113,97.39772687234714,3.0362608695652176,2.7015948487105512e-05
71,Set P,576,"swap-1-1, shift-1, swap-2-2",660.84427755,705.0154660204167,25.54628571788901,2.7908055555555555,"2-opt, double-bridge",752.3150677083335,855.8134160872223,52.09100553385614,2.7012083333333337,1.821529714896801e-05
72,Set A,1045,"swap-1-1, shift-1, swap-2-2",1142.0947811592591,1222.8820779485186,41.91513475635225,2.7455308641975313,"2-opt, shift-1",1150.5171415333334,1237.7827669519754,50.03123599285379,2.646703703703704,0.009467354390313695
73,Set B,971,"swap-1-1, shift-1, swap-2-2",1026.8220274565217,1105.0377821997101,47.02685324566705,2.800072463768116,"2-opt, shift-1",1025.8038728391307,1094.8694166744926,44.98140028649123,2.6087971014492757,0.030814367185105027
74,Set P,576,"swap-1-1, shift-1, swap-2-2",660.84427755,705.0154660204167,25.54628571788901,2.7908055555555555,"2-opt, shift-1",654.5036710625,709.0002901756944,32.00178759326631,2.5755,0.09185084396186832
75,Set A,1045,"swap-1-1, shift-1, swap-2-2",1142.0947811592591,1222.8820779485186,41.91513475635225,2.7455308641975313,"2-opt, or-opt-2, double-bridge",1178.0209153592593,1279.867562388642,62.4981635731339,2.4770864197530864,5.606116527496013e-06
76,Set B,971,"swap-1-1, shift-1, swap-2-2",1026.8220274565217,1105.0377821997101,47.02685324566705,2.800072463768116,"2-opt, or-opt-2, double-bridge",1045.890192404348,1153.3238886389852,64.81053232915554,2.522188405797101,4.0253693159493835e-05
77,Set P,576,"swap-1-1, shift-1, swap-2-2",660.84427755,705.0154660204167,25.54628571788901,2.7908055555555555,"2-opt, or-opt-2, double-bridge",661.0741805666667,716.0751576845832,31.995530476352002,2.4881249999999997,0.10340377676901528
78,Set A,1045,"swap-1-1, shift-1, swap-2-2",1142.0947811592591,1222.8820779485186,41.91513475635225,2.7455308641975313,"2-opt, reinsertion, swap-2-2",1133.2280752148147,1231.2527890204938,54.61421045588426,2.2998395061728396,0.05460576776580571
79,Set B,971,"swap-1-1, shift-1, swap-2-2",1026.8220274565217,1105.0377821997101,47.02685324566705,2.800072463768116,"2-opt, reinsertion, swap-2-2",1018.4746392608694,1117.2655395002898,60.174190977961594,2.3400434782608697,0.03584937324277264
80,Set P,576,"swap-1-1, shift-1, swap-2-2",660.84427755,705.0154660204167,25.54628571788901,2.7908055555555555,"2-opt, reinsertion, swap-2-2",637.3794079291666,687.1543390465278,28.428969954849023,2.331513888888889,0.3313349065031326
81,Set A,1045,"swap-1-1, shift-1, swap-2-2",1142.0947811592591,1222.8820779485186,41.91513475635225,2.7455308641975313,"swap-2-1, reinsertion, swap-2-2",1157.1544580407408,1262.000241864321,52.725516778468894,3.3513950617283945,1.3705630970686292e-05
82,Set B,971,"swap-1-1, shift-1, swap-2-2",1026.8220274565217,1105.0377821997101,47.02685324566705,2.800072463768116,"swap-2-1, reinsertion, swap-2-2",1055.8398866173911,1150.1160981675362,56.52935689504863,3.5330289855072463,2.7015948487105512e-05
83,Set P,576,"swap-1-1, shift-1, swap-2-2",660.84427755,705.0154660204167,25.54628571788901,2.7908055555555555,"swap-2-1, reinsertion, swap-2-2",656.4611961708334,708.7350036708334,28.81936644864132,3.573833333333333,0.5485062355001472
84,Set A,1045,"swap-1-1, shift-1, swap-2-2",1142.0947811592591,1222.8820779485186,41.91513475635225,2.7455308641975313,"2-opt, shift-1, double-bridge",1153.9543748851852,1237.9187311267901,52.19436464011601,2.187259259259259,0.010150056160184964
85,Set B,971,"swap-1-1, shift-1, swap-2-2",1026.8220274565217,1105.0377821997101,47.02685324566705,2.800072463768116,"2-opt, shift-1, double-bridge",1027.784497873913,1101.5073338015943,53.13822234983716,2.2417971014492752,0.4654153212400317
86,Set P,576,"swap-1-1, shift-1, swap-2-2",660.84427755,705.0154660204167,25.54628571788901,2.7908055555555555,"2-opt, shift-1, double-bridge",653.7555376708333,711.1856571418056,33.66926444785869,2.209138888888889,0.02780689502699719
87,Set A,1045,"swap-1-1, shift-1, swap-2-2",1142.0947811592591,1222.8820779485186,41.91513475635225,2.7455308641975313,"2-opt, or-opt-3, double-bridge",1186.2694697888887,1290.4344505122222,59.82560422222542,2.1993333333333336,5.606116527496013e-06
88,Set B,971,"swap-1-1, shift-1, swap-2-2",1026.8220274565217,1105.0377821997101,47.02685324566705,2.800072463768116,"2-opt, or-opt-3, double-bridge",1049.5403998608695,1158.0694547013045,67.13255126082849,2.2129565217391303,4.0253693159493835e-05
89,Set P,576,"swap-1-1, shift-1, swap-2-2",660.84427755,705.0154660204167,25.54628571788901,2.7908055555555555,"2-opt, or-opt-3, double-bridge",671.192934325,730.9596682984721,31.97581400375367,2.183361111111111,0.003251984444229162
90,Set A,1045,"2-opt, reinsertion, double-bridge",1141.5234181925928,1245.611884555432,62.11929031212389,2.9821851851851853,"2-opt, exchange, double-bridge",1151.0794062148148,1261.175064984321,63.229218386840344,2.951296296296297,0.0012848161995867916
91,Set B,971,"2-opt, reinsertion, double-bridge",1030.6809576826083,1140.7781466340582,65.46329265628938,3.0268550724637686,"2-opt, exchange, double-bridge",1038.9031494869564,1150.658429380435,69.2325246997726,2.9975797101449273,0.07772065120493127
92,Set P,576,"2-opt, reinsertion, double-bridge",643.4971984416666,698.3424746811111,33.01875880566525,2.970486111111111,"2-opt, exchange, double-bridge",648.469856975,711.4741127522221,34.309469971491126,2.936875,0.00723749486912432
93,Set A,1045,"2-opt, reinsertion, double-bridge",1141.5234181925928,1245.611884555432,62.11929031212389,2.9821851851851853,"2-opt, double-bridge",1302.471885937037,1472.6369797697535,103.2928677457087,2.7652098765432096,5.606116527496013e-06
94,Set B,971,"2-opt, reinsertion, double-bridge",1030.6809576826083,1140.7781466340582,65.46329265628938,3.0268550724637686,"2-opt, double-bridge",1135.9630697608695,1294.3971759668113,97.39772687234714,3.0362608695652176,2.7015948487105512e-05
95,Set P,576,"2-opt, reinsertion, double-bridge",643.4971984416666,698.3424746811111,33.01875880566525,2.970486111111111,"2-opt, double-bridge",752.3150677083335,855.8134160872223,52.09100553385614,2.7012083333333337,1.821529714896801e-05
96,Set A,1045,"2-opt, reinsertion, double-bridge",1141.5234181925928,1245.611884555432,62.11929031212389,2.9821851851851853,"2-opt, shift-1",1150.5171415333334,1237.7827669519754,50.03123599285379,2.646703703703704,0.1363426134204674
97,Set B,971,"2-opt, reinsertion, double-bridge",1030.6809576826083,1140.7781466340582,65.46329265628938,3.0268550724637686,"2-opt, shift-1",1025.8038728391307,1094.8694166744926,44.98140028649123,2.6087971014492757,4.0253693159493835e-05
98,Set P,576,"2-opt, reinsertion, double-bridge",643.4971984416666,698.3424746811111,33.01875880566525,2.970486111111111,"2-opt, shift-1",654.5036710625,709.0002901756944,32.00178759326631,2.5755,0.7750969621959847
99,Set A,1045,"2-opt, reinsertion, double-bridge",1141.5234181925928,1245.611884555432,62.11929031212389,2.9821851851851853,"2-opt, or-opt-2, double-bridge",1178.0209153592593,1279.867562388642,62.4981635731339,2.4770864197530864,8.804538063577626e-06
100,Set B,971,"2-opt, reinsertion, double-bridge",1030.6809576826083,1140.7781466340582,65.46329265628938,3.0268550724637686,"2-opt, or-opt-2, double-bridge",1045.890192404348,1153.3238886389852,64.81053232915554,2.522188405797101,0.02853318507900548
101,Set P,576,"2-opt, reinsertion, double-bridge",643.4971984416666,698.3424746811111,33.01875880566525,2.970486111111111,"2-opt, or-opt-2, double-bridge",661.0741805666667,716.0751576845832,31.995530476352002,2.4881249999999997,1.821529714896801e-05
102,Set A,1045,"2-opt, reinsertion, double-bridge",1141.5234181925928,1245.611884555432,62.11929031212389,2.9821851851851853,"2-opt, reinsertion, swap-2-2",1133.2280752148147,1231.2527890204938,54.61421045588426,2.2998395061728396,0.00037697425547733403
103,Set B,971,"2-opt, reinsertion, double-bridge",1030.6809576826083,1140.7781466340582,65.46329265628938,3.0268550724637686,"2-opt, reinsertion, swap-2-2",1018.4746392608694,1117.2655395002898,60.174190977961594,2.3400434782608697,6.766255368658355e-05
104,Set P,576,"2-opt, reinsertion, double-bridge",643.4971984416666,698.3424746811111,33.01875880566525,2.970486111111111,"2-opt, reinsertion, swap-2-2",637.3794079291666,687.1543390465278,28.428969954849023,2.331513888888889,7.144292229000313e-05
105,Set A,1045,"2-opt, reinsertion, double-bridge",1141.5234181925928,1245.611884555432,62.11929031212389,2.9821851851851853,"swap-2-1, reinsertion, swap-2-2",1157.1544580407408,1262.000241864321,52.725516778468894,3.3513950617283945,0.03660209017913067
106,Set B,971,"2-opt, reinsertion, double-bridge",1030.6809576826083,1140.7781466340582,65.46329265628938,3.0268550724637686,"swap-2-1, reinsertion, swap-2-2",1055.8398866173911,1150.1160981675362,56.52935689504863,3.5330289855072463,0.10696356713726969
107,Set P,576,"2-opt, reinsertion, double-bridge",643.4971984416666,698.3424746811111,33.01875880566525,2.970486111111111,"swap-2-1, reinsertion, swap-2-2",656.4611961708334,708.7350036708334,28.81936644864132,3.573833333333333,0.17931823604537578
108,Set A,1045,"2-opt, reinsertion, double-bridge",1141.5234181925928,1245.611884555432,62.11929031212389,2.9821851851851853,"2-opt, shift-1, double-bridge",1153.9543748851852,1237.9187311267901,52.19436464011601,2.187259259259259,0.2488283231255456
109,Set B,971,"2-opt, reinsertion, double-bridge",1030.6809576826083,1140.7781466340582,65.46329265628938,3.0268550724637686,"2-opt, shift-1, double-bridge",1027.784497873913,1101.5073338015943,53.13822234983716,2.2417971014492752,0.0002067487536799894
110,Set P,576,"2-opt, reinsertion, double-bridge",643.4971984416666,698.3424746811111,33.01875880566525,2.970486111111111,"2-opt, shift-1, double-bridge",653.7555376708333,711.1856571418056,33.66926444785869,2.209138888888889,0.6682351417952492
111,Set A,1045,"2-opt, reinsertion, double-bridge",1141.5234181925928,1245.611884555432,62.11929031212389,2.9821851851851853,"2-opt, or-opt-3, double-bridge",1186.2694697888887,1290.4344505122222,59.82560422222542,2.1993333333333336,7.03341409095573e-06
112,Set B,971,"2-opt, reinsertion, double-bridge",1030.6809576826083,1140.7781466340582,65.46329265628938,3.0268550724637686,"2-opt, or-opt-3, double-bridge",1049.5403998608695,1158.0694547013045,67.13255126082849,2.2129565217391303,0.005644287492610328
